OBS Stamps,PDS Time,Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 5 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressed,Pedal 6 Pressed,Pedal 7 Pressed
1721332663766666666,1721332663748788300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332663800000000,1721332663794309900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332663833333333,1721332663814309500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332663866666666,1721332663856312700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332663900000000,1721332663880315600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332663933333333,1721332663921829900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332663966666666,1721332663962556100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664000000000,1721332663987070900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664033333333,1721332664028071500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664066666666,1721332664048070700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664100000000,1721332664090590000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664133333333,1721332664113589100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664166666666,1721332664154589000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664200000000,1721332664196104600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664233333333,1721332664221105300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664266666666,1721332664261376900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664300000000,1721332664281383100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664333333333,1721332664326891300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664366666666,1721332664347451200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664400000000,1721332664388540000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664433333333,1721332664408538600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664466666666,1721332664453540700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664500000000,1721332664494714200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664533333333,1721332664514715000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664566666666,1721332664559714100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664600000000,1721332664580723400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664633333333,1721332664623886100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664666666666,1721332664645883700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664700000000,1721332664686891900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664733333333,1721332664728160500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664766666666,1721332664752143700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664800000000,1721332664793660000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664833333333,1721332664813658400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664866666666,1721332664855659600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664900000000,1721332664879667200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664933333333,1721332664920186700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332664966666666,1721332664961895200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665000000000,1721332664985898700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665033333333,1721332665027414400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665066666666,1721332665047417800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665100000000,1721332665092928800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665133333333,1721332665112928800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665166666666,1721332665153933400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665200000000,1721332665199446500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665233333333,1721332665219447000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665266666666,1721332665260446300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665300000000,1721332665281450600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665333333333,1721332665325732100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665366666666,1721332665347020100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665400000000,1721332665387528600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665433333333,1721332665432534400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665466666666,1721332665453534300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665500000000,1721332665494050800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665533333333,1721332665518049000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665566666666,1721332665560061000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665600000000,1721332665580242000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665633333333,1721332665620787700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665666666666,1721332665665754500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665700000000,1721332665686757900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665733333333,1721332665727901600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665766666666,1721332665751897900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665800000000,1721332665793416100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665833333333,1721332665813414000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665866666666,1721332665858418600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665900000000,1721332665899932700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665933333333,1721332665919930600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332665966666666,1721332665964931200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666000000000,1721332665984936500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666033333333,1721332666027074100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666066666666,1721332666047063600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666100000000,1721332666092557300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666133333333,1721332666132559300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666166666666,1721332666153557400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666200000000,1721332666198073000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666233333333,1721332666219108800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666266666666,1721332666260074600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666300000000,1721332666284085300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666333333333,1721332666325502900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666366666666,1721332666366522900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666400000000,1721332666386560300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666433333333,1721332666432117800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666466666666,1721332666452074800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666500000000,1721332666493371900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666533333333,1721332666517373300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666566666666,1721332666559374900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666600000000,1721332666599668300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666633333333,1721332666624667500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666666666666,1721332666665699300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666700000000,1721332666685670700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666733333333,1721332666730857600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666766666666,1721332666750856200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666800000000,1721332666791926200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666833333333,1721332666812925500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666866666666,1721332666857928700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666900000000,1721332666899446900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666933333333,1721332666919439600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332666966666666,1721332666964592400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667000000000,1721332666984592500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667033333333,1721332667026143600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667066666666,1721332667046107600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667100000000,1721332667091405400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667133333333,1721332667132404000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667166666666,1721332667152428200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667200000000,1721332667197959400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667233333333,1721332667217956600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667266666666,1721332667258957100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667300000000,1721332667283963800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667333333333,1721332667324574300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667366666666,1721332667365575500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667400000000,1721332667390149400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667433333333,1721332667431154900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667466666666,1721332667452153000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667500000000,1721332667496677600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667533333333,1721332667517674500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667566666666,1721332667558676500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667600000000,1721332667578681900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667633333333,1721332667623702000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667666666666,1721332667664703000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667700000000,1721332667685707200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667733333333,1721332667729762800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667766666666,1721332667750761400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667800000000,1721332667791284800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667833333333,1721332667812281400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667866666666,1721332667857282300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667900000000,1721332667897808300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667933333333,1721332667918343400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332667966666666,1721332667963327900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668000000000,1721332667984331800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668033333333,1721332668024848200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668066666666,1721332668049846200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668100000000,1721332668090368700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668133333333,1721332668131375500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668166666666,1721332668156375800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668200000000,1721332668196891200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668233333333,1721332668217891400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668266666666,1721332668262891200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668300000000,1721332668282895600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668333333333,1721332668324123800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668366666666,1721332668344122500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668400000000,1721332668389164400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668433333333,1721332668430673500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668466666666,1721332668450672900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668500000000,1721332668496197100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668533333333,1721332668516195200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668566666666,1721332668557193700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668600000000,1721332668578197900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668633333333,1721332668623708200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668666666666,1721332668663705000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668700000000,1721332668684712200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668733333333,1721332668729225300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668766666666,1721332668750225800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668800000000,1721332668790741500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668833333333,1721332668815748800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668866666666,1721332668856748300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668900000000,1721332668897271300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668933333333,1721332668922268300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332668966666666,1721332668963858200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669000000000,1721332668983346600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669033333333,1721332669028892100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669066666666,1721332669048850300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669100000000,1721332669090364600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669133333333,1721332669111373500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669166666666,1721332669156371400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669200000000,1721332669196771800,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669233333333,1721332669216772200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669266666666,1721332669261772600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669300000000,1721332669282810100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669333333333,1721332669323332400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669366666666,1721332669344287900,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669400000000,1721332669389293500,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669433333333,1721332669430340400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669466666666,1721332669450338200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669500000000,1721332669495866600,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669533333333,1721332669515890700,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669566666666,1721332669556867200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669600000000,1721332669581896000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669633333333,1721332669622379100,-1,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669666666666,1721332669663463200,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669700000000,1721332669688467000,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669733333333,1721332669728981300,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721332669766666666,1721332669748980400,-1,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
