TrakStar time,SensorID_0,x_0,y_0,z_0,azimuth_0,elevation_0,roll_0,SensorID_1,x_1,y_1,z_1,azimuth_1,elevation_1,roll_1,SensorID_2,x_2,y_2,z_2,azimuth_2,elevation_2,roll_2,SensorID_3,x_3,y_3,z_3,azimuth_3,elevation_3,roll_3
1.7213152263778998e+18,0,609.451172,-112.514062,-410.319141,-105.227051,21.533203,136.647949,1,644.053711,-163.413281,-411.32373,-109.379883,15.358887,2.219238,2,402.505664,-21.319629,-223.130566,-154.02832,33.771973,44.604492,3.0,377.502539,-60.387012,-206.722266,-150.292969,41.19873,-153.808594
1.7213152263816e+18,0,609.004687,-113.072168,-410.430762,-105.380859,21.445312,136.538086,1,643.718848,-164.30625,-410.765625,-109.533691,15.270996,2.219238,2,402.282422,-21.654492,-223.242188,-154.006348,33.706055,44.58252,3.0,377.279297,-60.833496,-206.610645,-150.314941,41.088867,-153.808594
1.7213152263853e+18,0,608.558203,-113.518652,-410.430762,-105.490723,21.357422,136.428223,1,643.272363,-164.975977,-410.430762,-109.665527,15.183105,2.197266,2,401.947559,-22.212598,-223.242188,-153.984375,33.618164,44.560547,3.0,377.167676,-61.27998,-206.499023,-150.314941,40.979004,-153.808594
1.721315226389e+18,0,608.22334,-113.741895,-410.542383,-105.578613,21.269531,136.340332,1,642.9375,-165.645703,-409.984277,-109.775391,15.095215,2.197266,2,401.612695,-22.659082,-223.242188,-153.94043,33.552246,44.516602,3.0,377.056055,-61.726465,-206.387402,-150.314941,40.891113,-153.808594
1.7213152263926e+18,0,607.888477,-113.965137,-410.654004,-105.644531,21.181641,136.252441,1,642.491016,-166.092187,-409.761035,-109.863281,15.007324,2.175293,2,401.277832,-22.993945,-223.353809,-153.896484,33.486328,44.472656,3.0,376.944434,-62.061328,-206.275781,-150.314941,40.803223,-153.808594
1.7213152263963e+18,0,607.776855,-113.965137,-410.654004,-105.688477,21.137695,136.186523,1,642.267773,-166.427051,-409.649414,-109.929199,14.963379,2.175293,2,400.942969,-23.44043,-223.46543,-153.852539,33.42041,44.428711,3.0,376.832812,-62.507812,-206.16416,-150.292969,40.737305,-153.808594
1.7213152264e+18,0,607.665234,-113.853516,-410.765625,-105.688477,21.071777,136.142578,1,641.93291,-166.650293,-409.537793,-109.973145,14.897461,2.15332,2,400.719727,-23.775293,-223.46543,-153.786621,33.376465,44.362793,3.0,376.832812,-62.731055,-205.940918,-150.270996,40.671387,-153.808594
1.7213152264037002e+18,0,607.553613,-113.518652,-410.765625,-105.666504,21.049805,136.098633,1,641.709668,-166.761914,-409.537793,-110.01709,14.853516,2.15332,2,400.496484,-23.998535,-223.46543,-153.69873,33.354492,44.296875,3.0,376.721191,-63.065918,-205.829297,-150.249023,40.627441,-153.808594
1.7213152264073e+18,0,607.665234,-113.183789,-410.877246,-105.622559,21.027832,136.07666,1,641.598047,-166.761914,-409.537793,-110.01709,14.831543,2.15332,2,400.384863,-24.221777,-223.577051,-153.588867,33.354492,44.230957,3.0,376.721191,-63.28916,-205.606055,-150.205078,40.583496,-153.830566
1.721315226411e+18,0,607.776855,-112.737305,-410.877246,-105.578613,21.027832,136.07666,1,641.374805,-166.761914,-409.649414,-110.01709,14.80957,2.175293,2,400.273242,-24.333398,-223.577051,-153.500977,33.376465,44.165039,3.0,376.721191,-63.400781,-205.494434,-150.13916,40.561523,-153.852539
1.7213152264147e+18,0,607.888477,-112.179199,-410.877246,-105.490723,21.027832,136.07666,1,641.263184,-166.650293,-409.649414,-109.995117,14.787598,2.175293,2,400.161621,-24.333398,-223.577051,-153.391113,33.398438,44.121094,3.0,376.60957,-63.512402,-205.382812,-150.095215,40.539551,-153.896484
1.7213152264184e+18,0,608.000098,-111.732715,-410.988867,-105.424805,21.027832,136.07666,1,641.263184,-166.650293,-409.761035,-109.973145,14.787598,2.197266,2,400.05,-24.333398,-223.577051,-153.259277,33.442383,44.055176,3.0,376.60957,-63.624023,-205.15957,-150.05127,40.517578,-153.94043
1.7213152264219999e+18,0,608.111719,-111.28623,-410.988867,-105.358887,21.049805,136.07666,1,641.151562,-166.650293,-409.761035,-109.951172,14.765625,2.219238,2,400.05,-24.44502,-223.46543,-153.149414,33.486328,44.01123,3.0,376.60957,-63.735645,-205.047949,-150.007324,40.495605,-154.006348
1.7213152264256998e+18,0,608.334961,-110.839746,-410.988867,-105.292969,21.071777,136.098633,1,641.151562,-166.538672,-409.872656,-109.929199,14.765625,2.219238,2,400.05,-24.44502,-223.46543,-153.061523,33.530273,43.967285,3.0,376.497949,-63.847266,-204.936328,-149.985352,40.473633,-154.072266
1.7213152264294e+18,0,608.334961,-110.504883,-410.988867,-105.227051,21.071777,136.098633,1,641.151562,-166.538672,-409.872656,-109.907227,14.743652,2.241211,2,399.938379,-24.556641,-223.46543,-152.973633,33.552246,43.92334,3.0,376.497949,-63.847266,-204.824707,-149.985352,40.429688,-154.160156
1.7213152264331e+18,0,608.446582,-110.17002,-410.988867,-105.183105,21.09375,136.120605,1,641.151562,-166.427051,-409.984277,-109.885254,14.743652,2.263184,2,399.938379,-24.668262,-223.353809,-152.907715,33.596191,43.879395,3.0,376.386328,-63.958887,-204.824707,-149.985352,40.407715,-154.248047
1.7213152264367002e+18,0,608.558203,-109.723535,-410.988867,-105.13916,21.137695,136.120605,1,641.151562,-166.427051,-409.984277,-109.863281,14.72168,2.285156,2,399.826758,-24.779883,-223.353809,-152.86377,33.618164,43.857422,3.0,376.386328,-64.182129,-204.713086,-150.029297,40.36377,-154.335938
1.7213152264404e+18,0,608.669824,-109.388672,-410.988867,-105.095215,21.159668,136.120605,1,641.151562,-166.427051,-410.095898,-109.841309,14.72168,2.285156,2,399.826758,-25.003125,-223.242188,-152.819824,33.640137,43.813477,3.0,376.274707,-64.29375,-204.601465,-150.073242,40.297852,-154.445801
1.7213152264440998e+18,0,608.781445,-109.16543,-410.988867,-105.05127,21.181641,136.142578,1,641.263184,-166.31543,-410.20752,-109.819336,14.72168,2.307129,2,399.715137,-25.226367,-223.242188,-152.819824,33.640137,43.791504,3.0,376.274707,-64.516992,-204.489844,-150.161133,40.231934,-154.555664
1.7213152264477998e+18,0,608.781445,-108.830566,-410.988867,-105.029297,21.225586,136.142578,1,641.263184,-166.31543,-410.319141,-109.775391,14.72168,2.329102,2,399.715137,-25.449609,-223.242188,-152.819824,33.662109,43.769531,3.0,376.274707,-64.851855,-204.489844,-150.249023,40.166016,-154.665527
1.7213152264514e+18,0,609.004687,-108.384082,-410.988867,-104.985352,21.291504,136.142578,1,641.486426,-166.203809,-410.654004,-109.753418,14.72168,2.351074,2,399.603516,-25.784473,-223.242188,-152.819824,33.662109,43.747559,3.0,376.163086,-65.075098,-204.378223,-150.358887,40.100098,-154.775391
1.7213152264551002e+18,0,609.116309,-108.049219,-410.988867,-104.963379,21.335449,136.142578,1,641.598047,-166.092187,-410.988867,-109.709473,14.72168,2.373047,2,399.603516,-26.119336,-223.242188,-152.841797,33.662109,43.725586,3.0,376.051465,-65.409961,-204.266602,-150.46875,40.03418,-154.907227
1.7213152264588e+18,0,609.22793,-107.714355,-411.100488,-104.941406,21.401367,136.142578,1,641.821289,-165.868945,-411.32373,-109.6875,14.743652,2.373047,2,399.491895,-26.454199,-223.242188,-152.86377,33.662109,43.703613,3.0,376.051465,-65.744824,-204.266602,-150.600586,39.946289,-155.01709
1.7213152264625e+18,0,609.451172,-107.267871,-411.100488,-104.941406,21.51123,136.142578,1,642.156152,-165.645703,-411.881836,-109.665527,14.787598,2.351074,2,399.380273,-26.677441,-223.242188,-152.885742,33.640137,43.703613,3.0,375.939844,-65.968066,-204.15498,-150.710449,39.880371,-155.148926
1.7213152264661e+18,0,609.562793,-107.044629,-411.212109,-104.941406,21.599121,136.120605,1,642.379395,-165.422461,-412.439941,-109.665527,14.80957,2.329102,2,399.268652,-27.012305,-223.353809,-152.929688,33.618164,43.681641,3.0,375.939844,-66.30293,-204.15498,-150.842285,39.770508,-155.280762
1.7213152264698e+18,0,609.674414,-106.821387,-411.32373,-104.985352,21.708984,136.098633,1,642.602637,-165.087598,-412.998047,-109.643555,14.853516,2.307129,2,399.157031,-27.347168,-223.353809,-152.95166,33.596191,43.681641,3.0,375.828223,-66.526172,-204.15498,-150.952148,39.682617,-155.412598
1.7213152264735e+18,0,609.897656,-106.709766,-411.546973,-105.05127,21.84082,136.054688,1,642.825879,-164.864355,-413.556152,-109.665527,14.897461,2.263184,2,399.04541,-27.57041,-223.46543,-152.973633,33.552246,43.681641,3.0,375.716602,-66.749414,-204.15498,-151.062012,39.572754,-155.522461
1.7213152264772001e+18,0,610.009277,-106.709766,-411.770215,-105.13916,21.950684,135.98877,1,642.9375,-164.641113,-414.114258,-109.6875,14.919434,2.219238,2,398.822168,-27.793652,-223.46543,-152.995605,33.508301,43.681641,3.0,375.60498,-66.972656,-204.15498,-151.171875,39.462891,-155.654297
1.7213152264808e+18,0,610.120898,-107.044629,-411.881836,-105.249023,22.038574,135.922852,1,643.049121,-164.30625,-414.560742,-109.731445,14.941406,2.15332,2,398.598926,-28.016895,-223.577051,-152.995605,33.442383,43.681641,3.0,375.493359,-67.084277,-204.15498,-151.259766,39.353027,-155.76416
1.7213152264845e+18,0,610.120898,-107.491113,-412.216699,-105.402832,22.126465,135.834961,1,642.9375,-164.194629,-415.118848,-109.797363,14.941406,2.109375,2,398.487305,-28.240137,-223.688672,-153.017578,33.398438,43.681641,3.0,375.270117,-67.30752,-204.15498,-151.347656,39.199219,-155.874023
1.7213152264882e+18,0,610.009277,-108.272461,-412.439941,-105.578613,22.192383,135.725098,1,642.714258,-164.083008,-415.565332,-109.863281,14.919434,2.043457,2,398.264062,-28.463379,-223.688672,-153.017578,33.33252,43.703613,3.0,375.158496,-67.419141,-204.266602,-151.435547,39.067383,-155.961914
1.7213152264919e+18,0,609.786035,-109.053809,-412.439941,-105.754395,22.214355,135.615234,1,642.379395,-164.083008,-415.900195,-109.951172,14.875488,1.999512,2,397.929199,-28.686621,-223.800293,-153.017578,33.266602,43.725586,3.0,374.935254,-67.642383,-204.266602,-151.501465,38.913574,-156.049805
1.7213152264955e+18,0,609.562793,-110.281641,-412.551562,-105.974121,22.214355,135.483398,1,641.709668,-164.194629,-416.458301,-110.10498,14.787598,1.955566,2,397.817578,-28.798242,-223.911914,-153.017578,33.200684,43.747559,3.0,374.823633,-67.754004,-204.378223,-151.567383,38.759766,-156.115723
1.7213152264992e+18,0,609.22793,-111.397852,-412.439941,-106.171875,22.192383,135.351562,1,641.039941,-164.417871,-416.904785,-110.236816,14.655762,1.933594,2,397.594336,-28.909863,-223.911914,-152.995605,33.134766,43.769531,3.0,374.600391,-67.865625,-204.378223,-151.611328,38.605957,-156.181641
1.7213152265029e+18,0,608.893066,-112.625684,-412.216699,-106.325684,22.148438,135.219727,1,640.258594,-164.752734,-417.35127,-110.368652,14.523926,1.911621,2,397.371094,-29.021484,-224.023535,-152.973633,33.046875,43.791504,3.0,374.48877,-67.977246,-204.489844,-151.655273,38.452148,-156.225586
1.7213152265066e+18,0,608.334961,-114.188379,-411.770215,-106.54541,22.08252,135.043945,1,638.80752,-165.31084,-418.132617,-110.588379,14.238281,1.911621,2,397.147852,-29.133105,-224.023535,-152.95166,32.980957,43.813477,3.0,374.377148,-68.088867,-204.489844,-151.655273,38.29834,-156.269531
1.7213152265102e+18,0,607.888477,-115.416211,-411.212109,-106.677246,22.016602,134.890137,1,637.691309,-165.757324,-418.690723,-110.76416,13.952637,1.955566,2,396.924609,-29.133105,-224.135156,-152.929688,32.915039,43.857422,3.0,374.265527,-68.200488,-204.489844,-151.677246,38.188477,-156.269531
1.7213152265139e+18,0,607.441992,-116.420801,-410.542383,-106.787109,21.972656,134.736328,1,636.909961,-166.092187,-419.360449,-110.852051,13.666992,2.043457,2,396.812988,-29.244727,-224.135156,-152.885742,32.849121,43.879395,3.0,374.153906,-68.200488,-204.378223,-151.655273,38.056641,-156.291504
1.7213152265176e+18,0,606.883887,-117.425391,-409.649414,-106.831055,21.906738,134.538574,1,636.351855,-166.203809,-420.253418,-110.852051,13.271484,2.197266,2,396.589746,-29.133105,-224.135156,-152.819824,32.783203,43.901367,3.0,374.042285,-68.200488,-204.378223,-151.633301,37.946777,-156.291504
1.7213152265213e+18,0,606.437402,-117.871875,-408.756445,-106.831055,21.906738,134.384766,1,636.463477,-165.980566,-420.811523,-110.76416,12.919922,2.373047,2,396.478125,-29.133105,-224.135156,-152.753906,32.739258,43.92334,3.0,374.042285,-68.200488,-204.266602,-151.567383,37.880859,-156.269531
1.7213152265248998e+18,0,606.102539,-117.871875,-408.309961,-106.765137,21.950684,134.230957,1,636.909961,-165.645703,-421.369629,-110.566406,12.612305,2.548828,2,396.254883,-29.021484,-224.135156,-152.666016,32.67334,43.945312,3.0,374.042285,-68.088867,-204.15498,-151.501465,37.792969,-156.269531
1.7213152265286e+18,0,605.767676,-117.537012,-407.863477,-106.633301,22.060547,134.099121,1,637.914551,-164.752734,-421.704492,-110.258789,12.348633,2.768555,2,396.143262,-28.798242,-224.135156,-152.556152,32.629395,43.989258,3.0,374.042285,-67.977246,-204.043359,-151.413574,37.727051,-156.247559
1.7213152265323e+18,0,605.544434,-116.644043,-407.640234,-106.479492,22.214355,133.967285,1,639.142383,-163.971387,-421.704492,-109.929199,12.084961,2.988281,2,396.031641,-28.575,-224.135156,-152.446289,32.563477,44.01123,3.0,374.042285,-67.865625,-203.820117,-151.325684,37.683105,-156.203613
1.721315226536e+18,0,605.20957,-115.527832,-407.751855,-106.325684,22.412109,133.857422,1,640.370215,-163.30166,-421.369629,-109.577637,11.843262,3.208008,2,395.92002,-28.351758,-224.135156,-152.314453,32.519531,44.033203,3.0,374.042285,-67.642383,-203.708496,-151.21582,37.63916,-156.181641
1.7213152265396e+18,0,604.986328,-114.523242,-408.086719,-106.193848,22.609863,133.791504,1,641.263184,-162.743555,-420.923145,-109.291992,11.645508,3.361816,2,395.808398,-28.016895,-224.023535,-152.160645,32.475586,44.055176,3.0,374.042285,-67.419141,-203.596875,-151.105957,37.595215,-156.159668
1.7213152265432998e+18,0,604.763086,-113.29541,-408.421582,-106.083984,22.82959,133.725586,1,642.044531,-162.408691,-420.253418,-109.02832,11.447754,3.537598,2,395.696777,-27.682031,-223.911914,-152.006836,32.431641,44.099121,3.0,374.153906,-67.30752,-203.373633,-150.996094,37.55127,-156.137695
1.7213152265469998e+18,0,604.428223,-112.067578,-408.979687,-105.974121,23.071289,133.659668,1,642.825879,-162.29707,-419.248828,-108.808594,11.228027,3.713379,2,395.585156,-27.347168,-223.800293,-151.831055,32.387695,44.121094,3.0,374.153906,-67.084277,-203.262012,-150.88623,37.507324,-156.115723
1.7213152265507e+18,0,604.20498,-111.174609,-409.314551,-105.930176,23.269043,133.637695,1,643.049121,-162.408691,-418.579102,-108.676758,11.074219,3.80127,2,395.473535,-27.012305,-223.688672,-151.677246,32.34375,44.143066,3.0,374.153906,-66.861035,-203.150391,-150.79834,37.463379,-156.09375
1.7213152265543002e+18,0,603.981738,-110.281641,-409.872656,-105.88623,23.466797,133.615723,1,643.383984,-162.631934,-417.686133,-108.544922,10.898438,3.88916,2,395.361914,-26.56582,-223.46543,-151.501465,32.277832,44.165039,3.0,374.153906,-66.637793,-203.03877,-150.688477,37.419434,-156.09375
1.721315226558e+18,0,603.758496,-109.611914,-410.20752,-105.88623,23.686523,133.59375,1,643.607227,-162.966797,-416.793164,-108.479004,10.744629,3.955078,2,395.250293,-26.342578,-223.353809,-151.369629,32.233887,44.208984,3.0,374.153906,-66.414551,-202.927148,-150.600586,37.375488,-156.071777
1.7213152265617e+18,0,603.535254,-109.053809,-410.542383,-105.908203,23.862305,133.571777,1,643.607227,-163.30166,-416.34668,-108.479004,10.634766,3.977051,2,395.250293,-26.007715,-223.242188,-151.259766,32.167969,44.230957,3.0,374.153906,-66.191309,-202.815527,-150.534668,37.331543,-156.09375
1.7213152265653998e+18,0,603.423633,-108.718945,-410.877246,-105.952148,24.016113,133.571777,1,643.718848,-163.748145,-415.900195,-108.479004,10.546875,3.977051,2,395.138672,-25.784473,-223.242188,-151.149902,32.102051,44.274902,3.0,374.153906,-65.856445,-202.703906,-150.46875,37.287598,-156.09375
1.721315226569e+18,0,603.423633,-108.495703,-411.100488,-106.018066,24.191895,133.549805,1,643.718848,-164.194629,-415.565332,-108.522949,10.480957,3.977051,2,395.138672,-25.56123,-223.130566,-151.062012,32.01416,44.296875,3.0,374.153906,-65.633203,-202.703906,-150.402832,37.243652,-156.137695
1.7213152265727e+18,0,603.312012,-108.384082,-411.32373,-106.105957,24.345703,133.549805,1,643.718848,-164.529492,-415.565332,-108.566895,10.437012,3.955078,2,395.027051,-25.449609,-223.130566,-150.996094,31.92627,44.34082,3.0,374.042285,-65.409961,-202.592285,-150.358887,37.199707,-156.159668
1.7213152265764001e+18,0,603.423633,-108.495703,-411.658594,-106.193848,24.477539,133.527832,1,643.830469,-164.864355,-415.565332,-108.61084,10.415039,3.911133,2,395.027051,-25.449609,-223.130566,-150.930176,31.838379,44.384766,3.0,374.042285,-65.186719,-202.592285,-150.336914,37.155762,-156.203613
1.7213152265801e+18,0,603.535254,-108.607324,-411.881836,-106.325684,24.631348,133.505859,1,643.830469,-165.199219,-415.676953,-108.676758,10.393066,3.867188,2,394.91543,-25.337988,-223.130566,-150.88623,31.728516,44.428711,3.0,373.930664,-65.075098,-202.592285,-150.314941,37.111816,-156.247559
1.7213152265837e+18,0,603.758496,-108.830566,-412.216699,-106.45752,24.763184,133.505859,1,643.94209,-165.31084,-415.788574,-108.742676,10.371094,3.845215,2,394.91543,-25.226367,-223.242188,-150.864258,31.640625,44.450684,3.0,373.819043,-64.851855,-202.703906,-150.292969,37.089844,-156.313477
1.7213152265874e+18,0,603.981738,-109.16543,-412.551562,-106.589355,24.873047,133.461914,1,644.053711,-165.534082,-416.011816,-108.786621,10.371094,3.80127,2,394.803809,-25.226367,-223.242188,-150.820312,31.530762,44.516602,3.0,373.707422,-64.740234,-202.703906,-150.270996,37.045898,-156.357422
1.7213152265911e+18,0,604.316602,-109.500293,-412.886426,-106.721191,25.004883,133.439941,1,644.053711,-165.645703,-416.34668,-108.852539,10.371094,3.757324,2,394.803809,-25.226367,-223.353809,-150.79834,31.398926,44.560547,3.0,373.595801,-64.516992,-202.703906,-150.249023,37.001953,-156.42334
1.7213152265947999e+18,0,604.539844,-109.946777,-413.221289,-106.875,25.114746,133.395996,1,644.165332,-165.757324,-416.681543,-108.918457,10.371094,3.691406,2,394.692187,-25.226367,-223.46543,-150.754395,31.26709,44.604492,3.0,373.48418,-64.405371,-202.815527,-150.249023,36.958008,-156.467285
1.7213152265984e+18,0,604.874707,-110.393262,-413.667773,-107.028809,25.202637,133.330078,1,644.276953,-165.868945,-417.016406,-108.984375,10.349121,3.647461,2,394.692187,-25.114746,-223.577051,-150.710449,31.135254,44.67041,3.0,373.372559,-64.405371,-202.815527,-150.227051,36.914062,-156.533203
1.7213152266021e+18,0,605.097949,-110.839746,-414.002637,-107.182617,25.268555,133.26416,1,644.388574,-165.980566,-417.35127,-109.050293,10.327148,3.581543,2,394.580566,-25.114746,-223.688672,-150.688477,31.003418,44.736328,3.0,373.149316,-64.29375,-202.927148,-150.227051,36.848145,-156.577148
1.7213152266058e+18,0,605.20957,-111.174609,-414.3375,-107.314453,25.334473,133.198242,1,644.611816,-165.980566,-417.909375,-109.138184,10.283203,3.493652,2,394.468945,-25.003125,-223.911914,-150.622559,30.827637,44.824219,3.0,373.037695,-64.29375,-202.927148,-150.205078,36.804199,-156.599121
1.7213152266094e+18,0,605.321191,-111.621094,-414.672363,-107.446289,25.378418,133.110352,1,644.723437,-165.980566,-418.355859,-109.248047,10.195312,3.383789,2,394.245703,-24.891504,-224.023535,-150.578613,30.629883,44.912109,3.0,372.814453,-64.182129,-202.927148,-150.183105,36.738281,-156.621094
1.7213152266131e+18,0,605.321191,-112.067578,-415.007227,-107.578125,25.400391,133.022461,1,644.723437,-165.980566,-418.802344,-109.335938,10.085449,3.317871,2,394.134082,-24.779883,-224.135156,-150.512695,30.454102,45.0,3.0,372.702832,-64.182129,-202.927148,-150.13916,36.672363,-156.621094
1.7213152266168e+18,0,605.321191,-112.402441,-415.118848,-107.687988,25.400391,132.93457,1,644.835059,-165.868945,-419.248828,-109.445801,9.84375,3.164062,2,393.91084,-24.668262,-224.246777,-150.424805,30.19043,45.109863,3.0,372.591211,-64.182129,-202.815527,-150.095215,36.606445,-156.621094
1.7213152266205e+18,0,605.20957,-112.848926,-415.230469,-107.775879,25.378418,132.824707,1,644.835059,-165.868945,-419.583691,-109.555664,9.580078,3.054199,2,393.687598,-24.44502,-224.358398,-150.358887,29.94873,45.219727,3.0,372.367969,-64.182129,-202.703906,-150.05127,36.518555,-156.599121
1.7213152266241e+18,0,605.097949,-113.183789,-415.34209,-107.885742,25.356445,132.736816,1,644.835059,-165.980566,-419.695312,-109.643555,9.294434,2.966309,2,393.464355,-24.221777,-224.47002,-150.270996,29.729004,45.32959,3.0,372.256348,-64.182129,-202.592285,-149.985352,36.452637,-156.577148
1.7213152266278e+18,0,604.874707,-113.630273,-415.34209,-107.973633,25.334473,132.648926,1,644.835059,-166.092187,-419.695312,-109.753418,8.85498,2.878418,2,393.241113,-23.998535,-224.47002,-150.161133,29.443359,45.483398,3.0,372.144727,-64.182129,-202.480664,-149.919434,36.386719,-156.555176
1.7213152266315e+18,0,604.651465,-114.076758,-415.230469,-108.039551,25.3125,132.583008,1,644.835059,-166.31543,-419.583691,-109.841309,8.459473,2.856445,2,393.017871,-23.663672,-224.47002,-150.05127,29.223633,45.593262,3.0,372.144727,-64.182129,-202.369043,-149.831543,36.320801,-156.51123
1.7213152266352e+18,0,604.428223,-114.523242,-415.230469,-108.105469,25.290527,132.495117,1,644.835059,-166.761914,-419.47207,-109.907227,8.063965,2.856445,2,392.90625,-23.44043,-224.47002,-149.941406,29.003906,45.703125,3.0,372.144727,-64.070508,-202.145801,-149.743652,36.276855,-156.467285
1.7213152266388e+18,0,604.20498,-114.969727,-415.118848,-108.171387,25.268555,132.407227,1,644.835059,-167.096777,-419.360449,-109.929199,7.69043,2.878418,2,392.683008,-23.105566,-224.47002,-149.80957,28.828125,45.812988,3.0,372.144727,-64.070508,-202.03418,-149.655762,36.210938,-156.42334
1.7213152266424998e+18,0,603.981738,-115.30459,-415.007227,-108.237305,25.246582,132.319336,1,644.835059,-167.654883,-419.248828,-109.951172,7.36084,2.966309,2,392.683008,-22.659082,-224.358398,-149.699707,28.674316,45.900879,3.0,372.144727,-63.958887,-201.810937,-149.545898,36.166992,-156.379395
1.7213152266462e+18,0,603.870117,-115.527832,-414.895605,-108.28125,25.268555,132.231445,1,644.835059,-168.101367,-419.360449,-109.951172,7.075195,3.054199,2,392.571387,-22.324219,-224.358398,-149.567871,28.54248,45.966797,3.0,372.144727,-63.958887,-201.699316,-149.436035,36.14502,-156.357422
1.7213152266499e+18,0,603.646875,-115.751074,-414.895605,-108.303223,25.3125,132.121582,1,644.723437,-168.43623,-419.47207,-109.907227,6.877441,3.120117,2,392.571387,-21.877734,-224.358398,-149.436035,28.45459,46.032715,3.0,372.256348,-63.847266,-201.587695,-149.326172,36.123047,-156.335449
1.7213152266535002e+18,0,603.423633,-115.751074,-414.895605,-108.303223,25.378418,132.011719,1,644.611816,-168.659473,-419.695312,-109.863281,6.679688,3.22998,2,392.571387,-21.542871,-224.246777,-149.304199,28.366699,46.07666,3.0,372.367969,-63.735645,-201.476074,-149.216309,36.101074,-156.313477
1.7213152266572e+18,0,603.312012,-115.527832,-414.895605,-108.28125,25.488281,131.901855,1,644.276953,-168.771094,-420.030176,-109.775391,6.525879,3.317871,2,392.571387,-21.096387,-224.246777,-149.150391,28.300781,46.120605,3.0,372.367969,-63.512402,-201.364453,-149.106445,36.101074,-156.291504
1.7213152266609e+18,0,603.200391,-115.081348,-415.007227,-108.215332,25.64209,131.791992,1,644.053711,-168.882715,-420.253418,-109.709473,6.416016,3.361816,2,392.571387,-20.649902,-224.135156,-149.040527,28.234863,46.142578,3.0,372.47959,-63.400781,-201.252832,-148.996582,36.101074,-156.313477
1.7213152266645998e+18,0,603.08877,-114.411621,-415.230469,-108.149414,25.817871,131.660156,1,643.718848,-168.771094,-420.588281,-109.621582,6.306152,3.427734,2,392.571387,-20.315039,-224.023535,-148.930664,28.190918,46.164551,3.0,372.591211,-63.28916,-201.141211,-148.886719,36.101074,-156.313477
1.7213152266682e+18,0,603.08877,-113.741895,-415.230469,-108.083496,26.037598,131.550293,1,643.272363,-168.659473,-420.811523,-109.533691,6.196289,3.47168,2,392.571387,-19.980176,-224.023535,-148.820801,28.168945,46.186523,3.0,372.591211,-63.065918,-201.02959,-148.798828,36.123047,-156.357422
1.7213152266719002e+18,0,603.08877,-112.737305,-415.230469,-107.973633,26.279297,131.418457,1,642.9375,-168.547852,-420.923145,-109.445801,6.130371,3.493652,2,392.571387,-19.756934,-223.911914,-148.73291,28.125,46.208496,3.0,372.702832,-62.954297,-200.917969,-148.73291,36.123047,-156.379395
1.7213152266756001e+18,0,603.08877,-111.844336,-415.230469,-107.885742,26.520996,131.286621,1,642.602637,-168.43623,-421.034766,-109.379883,6.04248,3.493652,2,392.571387,-19.533691,-223.800293,-148.666992,28.081055,46.208496,3.0,372.702832,-62.842676,-200.806348,-148.666992,36.14502,-156.42334
1.7213152266793e+18,0,603.200391,-111.062988,-415.118848,-107.819824,26.784668,131.176758,1,642.267773,-168.212988,-421.034766,-109.313965,5.976562,3.515625,2,392.459766,-19.42207,-223.688672,-148.601074,28.059082,46.230469,3.0,372.702832,-62.731055,-200.694727,-148.623047,36.14502,-156.467285
1.7213152266829e+18,0,603.312012,-110.281641,-414.783984,-107.753906,27.070312,131.044922,1,642.044531,-167.989746,-421.034766,-109.248047,5.910645,3.515625,2,392.459766,-19.310449,-223.577051,-148.579102,28.015137,46.230469,3.0,372.814453,-62.731055,-200.471484,-148.601074,36.14502,-156.533203
1.7213152266866e+18,0,603.423633,-109.835156,-414.3375,-107.731934,27.333984,130.913086,1,641.93291,-167.766504,-421.034766,-109.204102,5.866699,3.515625,2,392.459766,-19.198828,-223.46543,-148.557129,27.971191,46.230469,3.0,372.814453,-62.619434,-200.359863,-148.601074,36.166992,-156.577148
1.7213152266903e+18,0,603.535254,-109.500293,-413.891016,-107.731934,27.575684,130.803223,1,641.93291,-167.654883,-420.923145,-109.160156,5.844727,3.515625,2,392.459766,-19.198828,-223.46543,-148.557129,27.949219,46.230469,3.0,372.814453,-62.619434,-200.136621,-148.601074,36.166992,-156.643066
1.721315226694e+18,0,603.758496,-109.388672,-413.109668,-107.797852,27.839355,130.671387,1,642.044531,-167.431641,-420.923145,-109.138184,5.822754,3.515625,2,392.348145,-19.310449,-223.353809,-148.557129,27.905273,46.230469,3.0,372.814453,-62.731055,-199.913379,-148.623047,36.166992,-156.687012
1.7213152266976e+18,0,604.093359,-109.611914,-412.439941,-107.86377,28.081055,130.561523,1,642.156152,-167.32002,-420.811523,-109.138184,5.822754,3.537598,2,392.348145,-19.310449,-223.242188,-148.579102,27.883301,46.208496,3.0,372.814453,-62.731055,-199.690137,-148.666992,36.166992,-156.75293
1.7213152267013e+18,0,604.316602,-109.946777,-411.881836,-107.973633,28.278809,130.429688,1,642.491016,-167.208398,-420.699902,-109.116211,5.822754,3.537598,2,392.348145,-19.42207,-223.242188,-148.601074,27.839355,46.208496,3.0,372.814453,-62.842676,-199.578516,-148.710938,36.166992,-156.796875
