server_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,video_time,video_id,intel_time,intel_frame,smartwatch_1_time,smartwatch_1_wrist_position,smartwatch_1_sensor_type,smartwatch_1_value_X_Axis,smartwatch_1_value_Y_Axis,smartwatch_1_value_Z_Axis,smartwatch_2_time,smartwatch_2_wrist_position,smartwatch_2_sensor_type,smartwatch_2_value_X_Axis,smartwatch_2_value_Y_Axis,smartwatch_2_value_Z_Axis,PDS_time,pedal_1,pedal_2,pedal_3,pedal_4,pedal_5,pedal_6,pedal_7,pedal_1_pressed,pedal_2_pressed,pedal_3_pressed,pedal_4_pressed,pedal_5_pressed,pedal_6_pressed,pedal_7_pressed,zed_time,zed_frame
1721315230721302800,86,0,613.916016,-91.529297,-411.546973,-107.424316,16.083984,134.934082,1721315230.6886,85,1,654.21123,-147.339844,-406.18916,-112.895508,12.32666,1.472168,1721315230.6886,84,2,442.466016,-4.018359,-220.228418,-159.785156,18.896484,53.920898,1721315230.6886,87,3,428.513379,-43.755469,-201.922559,-160.664062,20.76416,-151.45752,1721315230.6886,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,13.74,-1,97.84,14.0,0,0,0,0,0,0,0,1721315230711304400,1721315230714264200,317
1721315230755312400,86,0,613.804395,-90.189844,-411.881836,-107.182617,16.21582,134.978027,1721315230.7216,85,1,653.987988,-147.00498,-406.412402,-112.719727,12.32666,1.494141,1721315230.7216,84,2,443.358984,-1.785937,-220.005176,-159.56543,19.423828,53.657227,1721315230.7216,87,3,429.294727,-41.746289,-201.699316,-160.510254,21.115723,-151.655273,1721315230.7216,0,0,1721315230708304300,203,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315230743557900,318
1721315230789307200,86,0,614.3625,-90.301465,-411.546973,-107.248535,16.369629,135.065918,1721315230.7547,85,1,654.657715,-147.451465,-406.858887,-112.719727,12.414551,1.516113,1721315230.7547,84,2,446.930859,-2.232422,-218.219238,-160.378418,20.939941,53.613281,1721315230.7547,87,3,428.959863,-40.85332,-201.476074,-161.213379,21.862793,-151.896973,1721315230.7547,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,13.56,-1,106.61,14.0,0,0,0,0,0,0,0,1721315230760303300,1721315230778838000,319
1721315230822820300,86,0,614.3625,-91.194434,-411.993457,-107.424316,16.259766,134.978027,1721315230.7878,85,1,655.550684,-147.116602,-407.528613,-112.741699,12.348633,1.494141,1721315230.7878,84,2,444.92168,-1.339453,-215.763574,-160.466309,22.08252,54.118652,1721315230.7878,87,3,427.062305,-39.402246,-201.476074,-161.037598,22.346191,-151.259766,1721315230.7878,0,0,1721315230775306900,204,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,13.38,-1,107.47,14.0,0,0,0,0,0,0,0,1721315230813820000,1721315230811430900,320
1721315230856822000,86,0,614.250879,-90.971191,-412.663184,-107.358398,16.083984,134.978027,1721315230.8245,85,1,654.992578,-147.228223,-407.305371,-112.587891,12.216797,1.625977,1721315230.8245,83,2,445.479785,1.339453,-214.870605,-159.916992,23.884277,54.206543,1721315230.8245,87,3,428.290137,-38.397656,-198.239062,-160.576172,24.213867,-150.776367,1721315230.8245,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315230845502300,321
1721315230890832100,86,0,615.36709,-90.636328,-413.109668,-107.270508,16.149902,135.175781,1721315230.8576,85,1,654.657715,-146.781738,-407.863477,-112.478027,12.32666,1.582031,1721315230.8576,83,2,447.377344,0.558105,-211.745215,-160.466309,25.334473,54.118652,1721315230.8576,87,3,427.732031,-35.495508,-196.787988,-160.554199,25.246582,-151.369629,1721315230.8576,0,0,1721315230841819800,205,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,14.82,-1,105.75,14.0,0,0,0,0,0,0,0,1721315230862823300,1721315230877466300,322
1721315230924353700,86,0,616.260059,-91.529297,-412.998047,-107.446289,16.171875,135.197754,1721315230.8907,85,1,655.327441,-147.00498,-407.975098,-112.565918,12.370605,1.560059,1721315230.8907,83,2,447.04248,1.897559,-208.731445,-160.554199,26.081543,53.986816,1721315230.8907,87,3,426.727441,-34.044434,-195.89502,-160.532227,25.664062,-151.633301,1721315230.8907,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,15.19,-1,101.53,14.0,0,0,0,0,0,0,0,1721315230912355000,1721315230912638500,323
1721315230958352700,86,0,615.813574,-94.096582,-413.556152,-107.600098,15.732422,135.41748,1721315230.9568,85,1,656.22041,-148.456055,-407.082129,-112.631836,12.019043,1.779785,1721315230.9568,83,2,447.04248,6.920508,-198.573926,-160.334473,28.059082,52.492676,1721315230.9568,87,3,425.276367,-29.802832,-187.969922,-159.851074,27.37793,-153.500977,1721315230.9568,0,0,1721315230909353600,206,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315230945548000,324
1721315230991878700,86,0,616.036816,-94.208203,-412.886426,-107.819824,15.820312,135.285645,1721315230.9238,85,1,655.550684,-148.567676,-407.975098,-112.82959,12.106934,1.582031,1721315230.9238,83,2,446.484375,3.237012,-204.713086,-160.554199,26.982422,53.723145,1721315230.9238,87,3,425.499609,-32.928223,-191.988281,-160.3125,26.674805,-152.072754,1721315230.9238,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,15.56,-1,99.88,14.0,0,0,0,0,0,0,0,1721315230961368500,1721315230981944000,325
1721315231025896700,86,0,616.483301,-93.87334,-413.556152,-107.62207,15.952148,135.461426,1721315230.9936,85,1,657.001758,-150.465234,-406.747266,-112.873535,12.194824,1.867676,1721315230.9936,83,2,446.595996,5.692676,-193.104492,-161.872559,28.146973,50.493164,1721315230.9936,87,3,424.829883,-28.686621,-183.393457,-161.125488,27.751465,-156.42334,1721315230.9936,0,0,1721315230975357000,207,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,16.11,-1,102.36,14.0,0,0,0,0,0,0,0,1721315231009883000,1721315231011904000,326
1721315231059292400,86,0,616.483301,-94.87793,-413.556152,-107.797852,15.908203,135.373535,1721315231.0267,85,1,657.225,-153.03252,-406.970508,-113.225098,12.084961,1.757812,1721315231.0267,83,2,444.251953,9.376172,-189.644238,-161.784668,27.46582,49.262695,1721315231.0267,87,3,424.048535,-28.016895,-180.379687,-161.367188,27.180176,-157.5,1721315231.0267,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,16.48,-1,103.2,14.0,0,0,0,0,0,0,0,1721315231059292400,1721315231047298100,327
1721315231092808700,86,0,616.148438,-95.101172,-413.667773,-107.797852,15.79834,135.373535,1721315231.0597,85,1,657.113379,-153.702246,-406.412402,-113.181152,11.821289,1.801758,1721315231.0597,84,2,444.251953,13.506152,-185.849121,-161.433105,27.37793,48.273926,1721315231.0597,87,3,424.383398,-27.012305,-176.807812,-161.30127,27.04834,-158.291016,1721315231.0597,0,0,1721315231042291200,208,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231078637200,328
1721315231126809200,86,0,616.483301,-94.766309,-413.109668,-107.600098,15.820312,135.505371,1721315231.0928,85,1,657.113379,-152.697656,-406.524023,-112.939453,11.887207,1.801758,1721315231.0928,84,2,443.91709,14.399121,-184.398047,-161.960449,26.499023,47.197266,1721315231.0928,87,3,425.387988,-25.672852,-175.691602,-161.608887,26.103516,-160.070801,1721315231.0928,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,16.67,-1,102.78,14.0,0,0,0,0,0,0,0,1721315231108813600,1721315231116482100,329
1721315231160809000,86,0,617.264648,-97.333594,-411.212109,-107.885742,15.908203,135.637207,1721315231.1259,85,1,657.336621,-153.144141,-406.18916,-113.115234,12.150879,1.779785,1721315231.1259,84,2,441.349805,16.519922,-183.951562,-162.04834,24.960938,46.538086,1721315231.1259,87,3,425.387988,-25.896094,-175.691602,-161.982422,24.807129,-161.520996,1721315231.1259,0,0,1721315231108813600,209,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231146372700,330
1721315231194337300,86,0,616.929785,-97.333594,-409.984277,-107.995605,15.688477,135.483398,1721315231.1626,85,1,656.555273,-154.260352,-405.854297,-113.400879,11.99707,1.669922,1721315231.1626,84,2,438.670898,20.761523,-183.393457,-161.30127,23.620605,45.944824,1721315231.1626,87,3,424.829883,-24.333398,-177.477539,-161.542969,23.115234,-162.399902,1721315231.1626,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,16.48,-1,103.62,14.0,0,0,0,0,0,0,0,1721315231161810900,1721315231180641400,331
1721315231228411700,87,0,606.549023,-119.322949,-416.123437,-109.248047,28.212891,126.870117,1721315226.8924,84,1,647.179102,-180.044824,-421.704492,-108.632812,1.120605,3.669434,1721315226.8924,85,2,392.013281,-20.761523,-215.540332,-149.304199,28.432617,45.966797,1721315226.8924,87,3,372.47959,-64.070508,-192.769629,-149.831543,35.947266,-157.961426,1721315226.8924,0,0,1721315231174812900,210,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,16.48,-1,106.18,14.0,0,0,0,0,0,0,0,1721315231211332800,1721315231213192500,332
1721315231262332500,86,0,616.929785,-96.440625,-409.761035,-107.819824,15.688477,135.549316,1721315231.1847,85,1,655.885547,-154.14873,-405.519434,-113.291016,11.90918,1.669922,1721315231.1847,84,2,439.005762,22.882324,-182.946973,-160.905762,23.444824,45.461426,1721315231.1847,87,3,425.387988,-22.324219,-177.142676,-161.147461,22.895508,-162.927246,1721315231.1847,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.04,-1,107.47,14.0,0,0,0,0,0,0,0,1721315231260336400,1721315231249209300,333
1721315231295878600,86,0,617.264648,-97.891699,-410.430762,-108.039551,15.952148,135.395508,1721315231.2619,85,1,658.117969,-153.590625,-406.077539,-113.269043,12.370605,1.538086,1721315231.2619,84,2,437.889551,26.119336,-184.73291,-161.477051,21.643066,44.099121,1721315231.2619,87,3,425.722852,-18.975586,-179.486719,-161.696777,20.874023,-163.959961,1721315231.2619,0,0,1721315231241335200,211,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231279587600,334
1721315231329869400,86,0,616.594922,-97.445215,-410.20752,-107.995605,15.864258,135.285645,1721315231.2949,85,1,656.890137,-155.711426,-406.635645,-113.554688,12.084961,1.450195,1721315231.2949,84,2,437.443066,28.909863,-186.295605,-160.839844,21.181641,44.187012,1721315231.2949,87,3,426.727441,-16.631543,-179.59834,-161.05957,20.610352,-163.674316,1721315231.2949,0,0,1721315231308874900,212,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,16.85,-1,107.91,14.0,0,0,0,0,0,0,0,1721315231308874900,1721315231315257400,335
1721315231363880700,86,0,616.483301,-96.217383,-409.537793,-107.753906,16.018066,135.395508,1721315231.3317,85,1,656.555273,-155.599805,-406.635645,-113.356934,12.128906,1.538086,1721315231.3317,84,2,437.889551,31.58877,-185.849121,-160.378418,21.247559,44.121094,1721315231.3317,87,3,427.732031,-14.399121,-179.263477,-160.686035,20.544434,-163.828125,1721315231.3317,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,16.67,-1,107.47,14.0,0,0,0,0,0,0,0,1721315231357885900,1721315227937894900,235
1721315231397398900,86,0,617.934375,-96.887109,-409.537793,-107.86377,16.369629,135.549316,1721315231.3648,85,1,658.899316,-154.483594,-407.082129,-113.181152,12.700195,1.516113,1721315231.3648,84,2,438.559277,33.70957,-185.402637,-160.488281,21.071777,44.187012,1721315231.3648,87,3,428.625,-12.724805,-179.263477,-160.839844,20.192871,-164.157715,1721315231.3648,0,0,1721315231374869400,213,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231382712300,336
1721315231431398000,86,0,617.934375,-97.780078,-410.20752,-108.039551,16.281738,135.41748,1721315231.3978,85,1,658.564453,-154.595215,-407.305371,-113.334961,12.722168,1.362305,1721315231.3978,84,2,438.001172,36.500098,-187.076953,-160.048828,20.500488,44.780273,1721315231.3978,87,3,428.513379,-11.385352,-180.491309,-160.664062,19.35791,-163.696289,1721315231.3978,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.42,-1,102.78,13.0,0,0,0,0,0,0,0,1721315231411401500,1721315231412624800,337
1721315231465398700,86,0,617.711133,-97.780078,-411.100488,-108.017578,16.21582,135.395508,1721315231.4309,85,1,657.894727,-154.483594,-407.416992,-113.291016,12.612305,1.362305,1721315231.4309,84,2,439.452246,39.402246,-187.188574,-159.32373,20.961914,45.131836,1721315231.4309,86,3,430.187695,-9.15293,-180.044824,-159.98291,19.709473,-163.322754,1721315231.4309,0,0,1721315231441402500,214,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.79,-1,101.53,14.0,0,0,0,0,0,0,0,1721315231460414100,1721315231449171300,338
1721315231498929400,86,0,617.711133,-97.333594,-411.658594,-107.95166,16.369629,135.373535,1721315231.464,85,1,657.448242,-153.590625,-407.863477,-113.137207,12.678223,1.296387,1721315231.464,84,2,441.238184,38.844141,-187.300195,-159.521484,21.159668,45.439453,1721315231.464,86,3,431.63877,-7.14375,-179.709961,-159.763184,19.907227,-163.344727,1721315231.464,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231480231400,339
1721315231532934900,86,0,617.153027,-98.561426,-411.993457,-108.237305,16.435547,135.307617,1721315231.5007,85,1,657.001758,-154.037109,-408.644824,-113.291016,12.744141,1.252441,1721315231.5007,84,2,441.684668,39.290625,-189.197754,-159.587402,20.720215,45.856934,1721315231.5007,86,3,431.63877,-6.920508,-181.272656,-159.938965,19.313965,-162.905273,1721315231.5007,0,0,1721315231508929500,215,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,17.04,-1,101.53,14.0,0,0,0,0,0,0,0,1721315231509932100,1721315231520504000,340
1721315231566938100,86,0,616.260059,-99.454395,-412.439941,-108.435059,16.259766,135.219727,1721315231.5338,85,1,656.108789,-154.930078,-408.756445,-113.422852,12.546387,1.318359,1721315231.5338,84,2,441.90791,43.532227,-190.202344,-158.510742,20.654297,46.274414,1721315231.5338,86,3,432.531738,-5.357812,-181.719141,-159.345703,19.160156,-162.13623,1721315231.5338,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.23,-1,103.2,14.0,0,0,0,0,0,0,0,1721315231558938200,1721315231546484200,341
1721315231600322000,86,0,615.590332,-99.789258,-412.32832,-108.28125,16.21582,135.439453,1721315231.5669,85,1,654.992578,-151.358203,-408.868066,-112.631836,12.480469,1.516113,1721315231.5669,84,2,443.135742,46.545996,-190.87207,-157.763672,20.874023,46.494141,1721315231.5669,86,3,434.317676,-2.790527,-181.384277,-158.57666,19.467773,-161.762695,1721315231.5669,0,0,1721315231575930600,216,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231586487600,342
1721315231634237700,87,0,616.260059,-100.570605,-411.546973,-108.413086,16.479492,135.637207,1721315231.5999,85,1,655.885547,-150.800098,-408.756445,-112.609863,12.941895,1.516113,1721315231.5999,84,2,444.92168,45.987891,-192.546387,-157.939453,20.720215,47.043457,1721315231.5999,86,3,435.880371,-2.344043,-182.388867,-158.686523,19.423828,-161.520996,1721315231.5999,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.04,-1,102.78,14.0,0,0,0,0,0,0,0,1721315231608227400,1721315231615654600,343
1721315231668226200,87,0,616.148438,-102.133301,-411.212109,-108.720703,16.369629,135.637207,1721315231.633,85,1,656.332031,-152.362793,-408.309961,-112.983398,12.963867,1.494141,1721315231.633,84,2,444.028711,45.764648,-194.332324,-157.587891,20.302734,48.295898,1721315231.633,86,3,435.099023,-1.897559,-184.286426,-158.181152,18.830566,-160.400391,1721315231.633,0,0,1721315231642226600,217,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.23,-1,100.7,14.0,0,0,0,0,0,0,0,1721315231661228600,1721315231657095700,344
1721315231702287500,87,0,615.813574,-101.463574,-411.212109,-108.632812,16.259766,135.65918,1721315231.6698,85,1,656.108789,-152.586035,-407.751855,-113.071289,12.875977,1.494141,1721315231.6698,84,2,445.479785,49.113281,-196.006641,-156.247559,20.808105,49.086914,1721315231.6698,85,3,436.884961,0.558105,-184.956152,-156.994629,19.35791,-159.389648,1721315231.6698,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231680858500,345
1721315231736287800,86,0,616.37168,-99.119531,-410.542383,-108.215332,16.413574,135.834961,1721315231.7028,85,1,656.332031,-151.693066,-407.19375,-112.873535,12.941895,1.582031,1721315231.7028,84,2,446.261133,49.783008,-197.01123,-155.917969,20.983887,49.284668,1721315231.7028,85,3,437.554688,1.674316,-184.73291,-156.687012,19.709473,-158.994141,1721315231.7028,0,0,1721315231708290500,218,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,17.23,-1,101.53,14.0,0,0,0,0,0,0,0,1721315231710288000,1721315231721278400,346
1721315231770296400,86,0,616.929785,-99.677637,-410.319141,-108.347168,16.479492,135.834961,1721315231.7359,85,1,657.225,-151.358203,-406.747266,-112.91748,13.161621,1.582031,1721315231.7359,84,2,446.372754,48.890039,-198.573926,-156.071777,20.939941,49.746094,1721315231.7359,85,3,436.326855,2.00918,-186.74209,-156.665039,19.335938,-158.444824,1721315231.7359,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,17.23,-1,99.06,13.0,0,0,0,0,0,0,0,1721315231759299500,1721315231747988400,347
1721315231803806300,87,0,616.37168,-100.793848,-410.319141,-108.566895,16.347656,135.74707,1721315231.769,85,1,657.001758,-152.362793,-405.631055,-113.15918,13.139648,1.560059,1721315231.769,84,2,445.033301,51.122461,-200.583105,-155.280762,20.742188,50.559082,1721315231.769,85,3,435.099023,2.455664,-189.420996,-156.181641,18.874512,-157.521973,1721315231.769,0,0,1721315231775298200,219,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231787115200,348
1721315231837815900,87,0,616.036816,-101.351953,-409.761035,-108.522949,16.281738,135.834961,1721315231.8057,85,1,656.555273,-152.02793,-404.514844,-113.027344,13.139648,1.647949,1721315231.8057,84,2,445.92627,53.912988,-201.810937,-154.204102,21.445312,51.240234,1721315231.8057,85,3,435.991992,5.022949,-189.755859,-155.01709,19.621582,-156.84082,1721315231.8057,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.23,-1,99.88,14.0,0,0,0,0,0,0,0,1721315231808817700,1721315231813946600,349
1721315231871894500,87,0,616.37168,-102.244922,-408.533203,-108.632812,16.501465,135.900879,1721315231.8388,85,1,657.448242,-152.697656,-403.287012,-113.005371,13.337402,1.82373,1721315231.8388,84,2,445.92627,52.573535,-203.03877,-154.577637,21.51123,51.481934,1721315231.8388,85,3,435.322266,5.246191,-190.983691,-155.192871,19.665527,-156.84082,1721315231.8388,0,0,1721315231841807100,220,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,17.23,-1,101.53,14.0,0,0,0,0,0,0,0,1721315231857806300,1721315231853916400,350
1721315231905353400,87,0,616.929785,-104.588965,-407.528613,-109.204102,16.567383,135.725098,1721315231.8719,85,1,657.783105,-155.041699,-402.617285,-113.422852,13.40332,1.867676,1721315231.8719,84,2,444.363574,52.796777,-204.601465,-154.533691,21.225586,52.097168,1721315231.8719,85,3,433.75957,5.246191,-193.439355,-155.258789,19.160156,-156.401367,1721315231.8719,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315231881717000,351
1721315231939354400,87,0,616.594922,-104.923828,-406.747266,-109.27002,16.413574,135.74707,1721315231.905,85,1,657.448242,-155.934668,-402.282422,-113.48877,13.183594,1.889648,1721315231.905,84,2,443.582227,56.703516,-205.606055,-153.544922,21.42334,52.69043,1721315231.905,85,3,433.647949,8.483203,-194.555566,-154.27002,19.291992,-155.786133,1721315231.905,0,0,1721315231909346700,221,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,16.48,-1,101.11,14.0,0,0,0,0,0,0,0,1721315231907345400,1721315231922500700,352
1721315231973346000,87,0,616.594922,-103.584375,-406.747266,-109.006348,16.501465,135.812988,1721315231.938,85,1,657.113379,-155.599805,-402.394043,-113.334961,13.139648,1.889648,1721315231.938,84,2,443.91709,58.377832,-206.499023,-153.193359,21.708984,52.800293,1721315231.938,86,3,433.75957,10.269141,-194.555566,-153.984375,19.753418,-155.742188,1721315231.938,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,16.48,-1,101.11,14.0,0,0,0,0,0,0,0,1721315231956346900,1721315231948730000,353
1721315232006878100,87,0,617.264648,-102.691406,-407.19375,-108.962402,16.721191,135.703125,1721315231.9748,85,1,658.22959,-155.264941,-402.952148,-113.378906,13.447266,1.713867,1721315231.9748,84,2,443.247363,59.15918,-209.066309,-153.457031,21.203613,52.756348,1721315231.9748,86,3,433.201465,10.380762,-196.341504,-154.27002,19.445801,-155.917969,1721315231.9748,0,0,1721315231975348300,222,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,15.56,-1,102.36,14.0,0,0,0,0,0,0,0,1721315232005866600,1721315231988087800,354
1721315232040865400,87,0,617.153027,-102.244922,-407.751855,-108.984375,16.633301,135.527344,1721315232.0079,85,1,658.22959,-155.599805,-404.291602,-113.620605,13.227539,1.450195,1721315232.0079,84,2,441.349805,59.494043,-210.963867,-153.479004,20.588379,53.371582,1721315232.0079,86,3,431.862012,10.15752,-198.350684,-154.335938,18.786621,-155.67627,1721315232.0079,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315232027059700,355
1721315232074873600,87,0,616.818164,-100.0125,-408.979687,-108.742676,16.633301,135.307617,1721315232.0409,85,1,657.113379,-154.260352,-405.854297,-113.422852,13.051758,1.296387,1721315232.0409,84,2,442.131152,60.945117,-211.633594,-153.149414,20.76416,53.393555,1721315232.0409,86,3,432.196875,11.27373,-198.685547,-153.896484,18.852539,-155.698242,1721315232.0409,0,0,1721315232041867500,223,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,17.23,-1,103.62,14.0,0,0,0,0,0,0,0,1721315232058865400,1721315232056867900,356
1721315232108396500,86,0,616.260059,-98.561426,-409.761035,-108.588867,16.721191,135.153809,1721315232.074,85,1,656.666895,-153.144141,-406.18916,-113.24707,13.117676,1.230469,1721315232.074,84,2,442.019531,60.833496,-211.745215,-153.28125,20.67627,53.261719,1721315232.074,86,3,432.420117,11.050488,-199.578516,-154.27002,18.676758,-156.643066,1721315232.074,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.42,-1,104.04,14.0,0,0,0,0,0,0,0,1721315232108396500,1721315232081352200,357
1721315232142395000,86,0,616.594922,-98.00332,-410.542383,-108.654785,16.787109,135.0,1721315232.1071,85,1,657.336621,-152.920898,-406.635645,-113.356934,13.205566,1.142578,1721315232.1071,84,2,440.233594,58.489453,-212.414941,-154.445801,19.6875,52.426758,1721315232.1071,85,3,431.415527,8.259961,-201.141211,-155.566406,17.885742,-158.334961,1721315232.1071,0,0,1721315232108396500,224,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315232121167800,358
1721315232176394200,86,0,615.925195,-98.561426,-411.212109,-108.786621,16.347656,134.846191,1721315232.1438,85,1,657.336621,-153.144141,-406.858887,-113.620605,12.963867,1.098633,1721315232.1438,84,2,439.340625,56.033789,-213.084668,-155.170898,19.182129,51.61377,1721315232.1438,85,3,431.303906,7.590234,-200.917969,-155.698242,17.797852,-159.016113,1721315232.1438,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.42,-1,103.2,14.0,0,0,0,0,0,0,0,1721315232157394600,1721315232149693400,359
1721315232210552000,86,0,616.594922,-97.333594,-411.100488,-108.457031,16.303711,135.087891,1721315232.1769,85,1,656.890137,-150.911719,-407.19375,-113.291016,12.98584,1.120605,1721315232.1769,84,2,441.014941,53.466504,-211.633594,-156.159668,19.885254,50.603027,1721315232.1769,85,3,431.63877,5.357812,-201.810937,-156.621094,18.369141,-160.180664,1721315232.1769,0,0,1721315232174394100,225,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.91,-1,17.98,-1,101.94,14.0,0,0,0,0,0,0,0,1721315232206551300,1721315232189401200,360
1721315232244572700,86,0,617.041406,-97.780078,-410.430762,-108.632812,16.435547,135.197754,1721315232.2431,85,1,657.225,-150.911719,-407.528613,-113.400879,13.161621,1.010742,1721315232.2431,84,2,438.670898,42.081152,-212.749805,-159.411621,19.182129,48.208008,1721315232.2431,86,3,430.63418,-3.795117,-203.262012,-159.741211,18.830566,-162.619629,1721315232.2431,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1721315232215790600,361
1721315232279158700,86,0,617.264648,-97.221973,-410.765625,-108.457031,16.45752,135.197754,1721315232.21,85,1,657.225,-150.576855,-407.19375,-113.24707,13.139648,1.098633,1721315232.21,84,2,440.791699,47.104102,-211.856836,-158.15918,19.555664,49.350586,1721315232.21,86,3,431.63877,-1.00459,-203.150391,-158.664551,18.676758,-161.542969,1721315232.21,0,0,1721315232242551500,226,0,0,0,0,0,0,0,0,0,0,0,0,-1,29.7,-1,17.98,-1,101.53,14.0,0,0,0,0,0,0,0,1721315232254953600,1721315232257587000,362
