server_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_atime,video_time,video_id,3d_camera_time,3d_camera_frame_id,smartwatch_1_time,smartwatch_1_wrist_position,smartwatch_1_sensor_type,smartwatch_1_value_X_Axis,smartwatch_1_value_Y_Axis,smartwatch_1_value_Z_Axis,smartwatch_2_time,smartwatch_2_wrist_position,smartwatch_2_sensor_type,smartwatch_2_value_X_Axis,smartwatch_2_value_Y_Axis,smartwatch_2_value_Z_Axis,PDS_time,pedal_1,pedal_2,pedal_3,pedal_4,pedal_5,pedal_6,pedal_7
1720123582394172300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582428121700,0,0,0,0,0,0,0,0,0,0,0,0,0,1708787636212,left,acc,-0.5267243981361389,-1.742978811264038,9.205705642700195,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582461657200,0,0,0,0,0,0,0,0,0,0,0,0,0,1708787636333,left,acc,-0.5793967843055725,-1.8746598958969116,9.41639518737793,1669049064221,right,acc,0.22505496442317963,-0.8619126081466675,9.737217903137207,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582495652000,0,0,0,0,0,0,0,0,0,0,0,0,0,1708787636494,left,acc,-0.5817909836769104,-3.0334534645080566,10.66137981414795,1669049064382,right,acc,0.18914192914962769,-0.8643068075180054,9.787496566772461,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582529651800,0,0,0,0,0,0,0,0,0,0,0,0,0,1708787636573,left,acc,-0.6368576288223267,-2.142810583114624,8.923190116882324,1669049064461,right,acc,0.10295066982507706,-0.8954314589500427,9.81143856048584,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582562990200,0,0,0,0,0,0,0,0,0,0,0,0,0,1708787636734,left,acc,-0.4884171485900879,-2.0039467811584473,9.897629737854004,1669049064620,right,acc,0.11252748221158981,-0.849941611289978,9.818621635437012,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582596992300,0,0,0,0,0,0,0,0,0,0,0,0,0,1708787636855,left,acc,-0.3280056416988373,-1.7142484188079834,8.83699893951416,1669049064742,right,acc,0.17717093229293823,-0.9145850539207458,9.818621635437012,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582630999200,0,0,0,0,0,0,0,0,0,1720123582579992000,./Data/pds_Spds_T1_2024-07-04/imgs/1_1720123582579992000.png,0,0,1708787636976,left,acc,-0.8403648138046265,-2.7054479122161865,9.670180320739746,1669049064863,right,acc,0.1364694982767105,-0.849941611289978,9.78989028930664,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582664509100,0,0,0,0,0,0,0,0,0,1720123582610994400,./Data/pds_Spds_T1_2024-07-04/imgs/2_1720123582610994400.png,0,0,1708787637035,left,acc,-0.8140285611152649,-2.806004285812378,9.797073364257812,1669049064940,right,acc,0.16519992053508759,-0.8810662031173706,9.801861763000488,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582698509800,0,0,0,0,0,0,0,0,0,1720123582667512700,./Data/pds_Spds_T1_2024-07-04/imgs/4_1720123582667512700.png,0,0,1708787637115,left,acc,-0.6703764796257019,-1.0199298858642578,9.390059471130371,1669049065022,right,acc,0.12449848651885986,-0.9002198576927185,9.799467086791992,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582732517600,0,0,0,0,0,0,0,0,0,1720123582694511000,./Data/pds_Spds_T1_2024-07-04/imgs/5_1720123582694511000.png,0,0,1708787637277,left,acc,-0.646434485912323,-2.719813108444214,9.658209800720215,1669049065162,right,acc,0.19393034279346466,-0.8595184087753296,9.797073364257812,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582766029900,0,0,0,0,0,0,0,0,0,1720123582725509500,./Data/pds_Spds_T1_2024-07-04/imgs/6_1720123582725509500.png,0,0,1708787637417,left,acc,-1.4987702369689941,-3.0885202884674072,9.14585018157959,1669049065287,right,acc,0.07182604819536209,-0.9050082564353943,9.797073364257812,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582800030400,0,0,0,0,0,0,0,0,0,1720123582754029900,./Data/pds_Spds_T1_2024-07-04/imgs/7_1720123582754029900.png,0,0,1708787637517,left,acc,0.07182604819536209,-2.3582887649536133,9.567230224609375,1669049065402,right,acc,0.13168109953403473,-0.8690952062606812,9.832986831665039,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582834059600,0,0,0,0,0,0,0,0,0,1720123582640997700,./Data/pds_Spds_T1_2024-07-04/imgs/3_1720123582640997700.png,0,0,1708787637558,left,acc,-0.6775590777397156,-1.8531121015548706,9.148244857788086,1669049065449,right,acc,0.12689268589019775,-0.8930372595787048,9.821015357971191,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582867577600,0,0,0,0,0,0,0,0,0,1720123582787029900,./Data/pds_Spds_T1_2024-07-04/imgs/8_1720123582787029900.png,0,0,1708787637678,left,acc,-0.4836287498474121,-2.7269957065582275,9.801861763000488,1669049065565,right,acc,0.15801730751991272,-0.8379706144332886,9.806650161743164,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582901577700,0,0,0,0,0,0,0,0,0,1720123582873573800,./Data/pds_Spds_T1_2024-07-04/imgs/10_1720123582873573800.png,0,0,1708787637759,left,acc,-0.35434186458587646,-1.292868971824646,9.612719535827637,1669049065606,right,acc,0.181959331035614,-0.8930372595787048,9.792284965515137,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582935585100,0,0,0,0,0,0,0,0,0,1720123582903577500,./Data/pds_Spds_T1_2024-07-04/imgs/11_1720123582903577500.png,0,0,1708787637799,left,acc,-0.2968810200691223,-1.039083480834961,9.787496566772461,1669049065726,right,acc,0.15562310814857483,-0.8667010068893433,9.859322547912598,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123582969612800,0,0,0,0,0,0,0,0,0,1720123582932609100,./Data/pds_Spds_T1_2024-07-04/imgs/12_1720123582932609100.png,0,0,1708787637982,left,acc,-0.10055647045373917,-2.185906171798706,8.676587104797363,1669049065845,right,acc,0.1843535304069519,-0.8164227604866028,9.823410034179688,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583003610200,0,0,0,0,0,0,0,0,0,1720123582958613100,./Data/pds_Spds_T1_2024-07-04/imgs/13_1720123582958613100.png,0,0,1708787638141,left,acc,-0.2992752194404602,-3.7493197917938232,10.915165901184082,1669049065987,right,acc,0.11013327538967133,-0.9241618514060974,9.806650161743164,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583037618500,0,0,0,0,0,0,0,0,0,1720123582987610100,./Data/pds_Spds_T1_2024-07-04/imgs/14_1720123582987610100.png,0,0,1708787638261,left,acc,-1.6639702320098877,1.4844050407409668,8.312667846679688,1669049066066,right,acc,0.15562310814857483,-0.8619126081466675,9.813833236694336,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583071712700,0,0,0,0,0,0,0,0,0,1720123583020611000,./Data/pds_Spds_T1_2024-07-04/imgs/15_1720123583020611000.png,0,0,1708787638365,left,acc,-0.1412578970193863,2.456450939178467,9.59596061706543,1669049066169,right,acc,0.12210428714752197,-0.8451532125473022,9.768342971801758,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583105699600,0,0,0,0,0,0,0,0,0,1720123583059703100,./Data/pds_Spds_T1_2024-07-04/imgs/16_1720123583059703100.png,0,0,1708787638424,left,acc,0.5602431893348694,1.3024457693099976,8.616731643676758,1669049066249,right,acc,0.19871874153614044,-0.8667010068893433,9.840168952941895,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583139702900,0,0,0,0,0,0,0,0,0,1720123583102700300,./Data/pds_Spds_T1_2024-07-04/imgs/17_1720123583102700300.png,0,0,1708787638484,left,acc,0.22026655077934265,0.5578489899635315,9.555258750915527,1669049066290,right,acc,0.11013327538967133,-0.9002198576927185,9.84495735168457,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583173210400,0,0,0,0,0,0,0,0,0,1720123583129698400,./Data/pds_Spds_T1_2024-07-04/imgs/18_1720123583129698400.png,0,0,1708787638387,left,acc,0.08140286058187485,2.0901381969451904,9.552865028381348,1669049066451,right,acc,0.2059013396501541,-0.8882488012313843,9.852140426635742,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583207210300,0,0,0,0,0,0,0,0,0,1720123583157212200,./Data/pds_Spds_T1_2024-07-04/imgs/19_1720123583157212200.png,0,0,1708787638301,left,acc,-0.950498104095459,1.9321208000183105,8.449137687683105,1669049066531,right,acc,0.14604631066322327,-0.8690952062606812,9.775525093078613,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583241218600,0,0,0,0,0,0,0,0,0,1720123583186210700,./Data/pds_Spds_T1_2024-07-04/imgs/20_1720123583186210700.png,0,0,1708787638220,left,acc,-1.2425906658172607,-1.800439715385437,9.265560150146484,1669049066691,right,acc,0.20111294090747833,-0.8571242094039917,9.813833236694336,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583274800800,0,0,0,0,0,0,0,0,0,1720123583220211800,./Data/pds_Spds_T1_2024-07-04/imgs/21_1720123583220211800.png,0,0,1708787638183,left,acc,-0.24181437492370605,-3.6727054119110107,10.764330863952637,1669049066769,right,acc,0.18914192914962769,-0.8667010068893433,9.78989028930664,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583308801100,0,0,0,0,0,0,0,0,0,1720123583259772800,./Data/pds_Spds_T1_2024-07-04/imgs/22_1720123583259772800.png,0,0,1708787638101,left,acc,-0.2801215946674347,-4.333505153656006,12.435483932495117,1669049066831,right,acc,0.10295066982507706,-0.8236053586006165,9.818621635437012,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583342807000,0,0,0,0,0,0,0,0,0,1720123583319800800,./Data/pds_Spds_T1_2024-07-04/imgs/24_1720123583319800800.png,0,0,1708787638905,left,acc,-1.3335703611373901,-0.33758243918418884,10.340557098388672,1669049066970,right,acc,0.14365209639072418,-0.849941611289978,9.763554573059082,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583376350300,0,0,0,0,0,0,0,0,0,1720123583288800300,./Data/pds_Spds_T1_2024-07-04/imgs/23_1720123583288800300.png,0,0,1708787639006,left,acc,-1.766920804977417,-4.383783340454102,11.166556358337402,1669049067092,right,acc,0.1604115068912506,-0.8690952062606812,9.785101890563965,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583410368600,0,0,0,0,0,0,0,0,0,1720123583386315200,./Data/pds_Spds_T1_2024-07-04/imgs/26_1720123583386315200.png,0,0,1708787639108,left,acc,-0.8547300100326538,-1.7549498081207275,9.730035781860352,1669049067172,right,acc,0.12449848651885986,-0.8906430602073669,9.801861763000488,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583444859000,0,0,0,0,0,0,0,0,0,1720123583353349600,./Data/pds_Spds_T1_2024-07-04/imgs/25_1720123583353349600.png,0,0,1708787639187,left,acc,-0.023942016065120697,-1.7764976024627686,9.66539192199707,1669049067251,right,acc,0.12210428714752197,-0.9600749015808105,9.840168952941895,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583478896900,0,0,0,0,0,0,0,0,0,1720123583420350800,./Data/pds_Spds_T1_2024-07-04/imgs/27_1720123583420350800.png,0,0,1708787639246,left,acc,-0.4405331015586853,-0.9433154463768005,9.765948295593262,1669049067351,right,acc,0.1412578970193863,-0.8307880163192749,9.785101890563965,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583512899300,0,0,0,0,0,0,0,0,0,1720123583463873000,./Data/pds_Spds_T1_2024-07-04/imgs/28_1720123583463873000.png,0,0,1708787639291,left,acc,-0.45489832758903503,-1.2856862545013428,10.022128105163574,1669049067499,right,acc,0.14844051003456116,-0.8164227604866028,9.799467086791992,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583546486100,0,0,0,0,0,0,0,0,0,1720123583519898600,./Data/pds_Spds_T1_2024-07-04/imgs/30_1720123583519898600.png,0,0,1708787639328,left,acc,-0.3926490843296051,-0.8331822156906128,9.792284965515137,1669049067533,right,acc,0.1388636976480484,-0.811634361743927,9.813833236694336,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583580454000,0,0,0,0,0,0,0,0,0,1720123583490864400,./Data/pds_Spds_T1_2024-07-04/imgs/29_1720123583490864400.png,0,0,1708787639508,left,acc,-0.5434837937355042,-0.9361328482627869,9.950302124023438,1669049067703,right,acc,0.2059013396501541,-0.9145850539207458,9.763554573059082,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583614488900,0,0,0,0,0,0,0,0,0,1720123583589452700,./Data/pds_Spds_T1_2024-07-04/imgs/32_1720123583589452700.png,0,0,1708787639589,left,acc,-0.5937620401382446,-1.381454348564148,9.526528358459473,1669049067798,right,acc,0.10055647045373917,-0.8786720037460327,9.830592155456543,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583648164300,0,0,0,0,0,0,0,0,0,1720123583619452800,./Data/pds_Spds_T1_2024-07-04/imgs/33_1720123583619452800.png,0,0,1708787639709,left,acc,-0.4213795065879822,-1.256955862045288,9.5624418258667,1669049067898,right,acc,0.1364694982767105,-0.8523358106613159,9.856928825378418,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583682140300,0,0,0,0,0,0,0,0,0,1720123583653164100,./Data/pds_Spds_T1_2024-07-04/imgs/34_1720123583653164100.png,0,0,1708787639789,left,acc,-0.49559974670410156,-1.4173674583435059,9.880870819091797,1669049067998,right,acc,0.1604115068912506,-0.9050082564353943,9.768342971801758,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583716130700,0,0,0,0,0,0,0,0,0,1720123583689132700,./Data/pds_Spds_T1_2024-07-04/imgs/35_1720123583689132700.png,0,0,1708787639909,left,acc,-0.6751648783683777,-1.3551181554794312,10.429142951965332,1669049068116,right,acc,0.15083470940589905,-0.8762778043746948,9.80904483795166,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583749686500,0,0,0,0,0,0,0,0,0,1720123583720156400,./Data/pds_Spds_T1_2024-07-04/imgs/36_1720123583720156400.png,0,0,1708787640008,left,acc,-0.26815059781074524,-1.0606313943862915,8.968679428100586,1669049068199,right,acc,0.17238251864910126,-0.8978256583213806,9.81143856048584,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583783682800,0,0,0,0,0,0,0,0,0,1720123583752684500,./Data/pds_Spds_T1_2024-07-04/imgs/37_1720123583752684500.png,0,0,1708787640090,left,acc,-0.9074024558067322,-1.8411411046981812,9.830592155456543,1669049068258,right,acc,0.1412578970193863,-0.8379706144332886,9.81143856048584,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583817425100,0,0,0,0,0,0,0,0,0,1720123583786684400,./Data/pds_Spds_T1_2024-07-04/imgs/38_1720123583786684400.png,0,0,1708787640210,left,acc,-0.9145850539207458,-2.363077163696289,9.636661529541016,1669049068359,right,acc,0.19153612852096558,-0.8475474119186401,9.797073364257812,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1720123583851009700,0,0,0,0,0,0,0,0,0,1720123583819390600,./Data/pds_Spds_T1_2024-07-04/imgs/39_1720123583819390600.png,0,0,1708787640291,left,acc,-1.1683704853057861,-2.669534921646118,9.35893440246582,1669049068436,right,acc,0.1412578970193863,-0.9097966551780701,9.765948295593262,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
