server_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,video_time,video_id,intel_time,intel_frame,smartwatch_1_time,smartwatch_1_wrist_position,smartwatch_1_sensor_type,smartwatch_1_value_X_Axis,smartwatch_1_value_Y_Axis,smartwatch_1_value_Z_Axis,smartwatch_2_time,smartwatch_2_wrist_position,smartwatch_2_sensor_type,smartwatch_2_value_X_Axis,smartwatch_2_value_Y_Axis,smartwatch_2_value_Z_Axis,PDS_time,pedal_1,pedal_2,pedal_3,pedal_4,pedal_5,pedal_6,pedal_7,pedal_1_pressed,pedal_2_pressed,pedal_3_pressed,pedal_4_pressed,pedal_5_pressed,pedal_6_pressed,pedal_7_pressed,zed_time,zed_frame
1721412390346231200,85,0,559.668164,-176.472949,-216.991406,17.556152,54.008789,135.922852,1721412390.3122,88,1,532.097754,-102.803027,-217.103027,-177.956543,-28.850098,119.289551,1721412390.3122,86,2,403.621875,-74.562891,-125.127246,-151.062012,10.085449,145.217285,1721412390.3122,87,3,383.976562,-140.642578,-214.089258,170.969238,-10.546875,-92.768555,1721412390.3122,0,0,1721412390309716300,184,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390337258000,-1,-1
1721412390380231200,85,0,559.779785,-176.472949,-216.991406,17.556152,54.030762,135.900879,1721412390.3453,88,1,531.986133,-102.579785,-217.103027,-177.93457,-28.87207,119.289551,1721412390.3453,86,2,403.621875,-74.562891,-125.127246,-151.062012,10.063477,145.217285,1721412390.3453,87,3,383.864941,-140.642578,-214.089258,170.991211,-10.568848,-92.746582,1721412390.3453,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390361251700,-1,-1
1721412390414238000,85,0,559.891406,-176.472949,-216.991406,17.578125,53.986816,135.922852,1721412390.3821,88,1,532.097754,-102.356543,-216.991406,-177.868652,-28.828125,119.20166,1721412390.3821,86,2,403.621875,-74.562891,-125.127246,-151.040039,10.107422,145.217285,1721412390.3821,87,3,383.864941,-140.642578,-213.977637,171.013184,-10.524902,-92.768555,1721412390.3821,0,0,1721412390375237000,185,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390410232000,-1,-1
1721412390447751200,85,0,560.003027,-176.919434,-216.991406,17.556152,53.964844,135.98877,1721412390.4151,88,1,532.209375,-102.133301,-217.103027,-177.824707,-28.87207,119.11377,1721412390.4151,86,2,403.621875,-74.562891,-125.127246,-151.062012,10.107422,145.217285,1721412390.4151,87,3,383.976562,-140.754199,-213.977637,170.969238,-10.524902,-92.768555,1721412390.4151,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390430751500,-1,-1
1721412390481749800,85,0,559.891406,-176.696191,-217.103027,17.600098,54.030762,136.032715,1721412390.4482,88,1,532.097754,-102.02168,-217.214648,-177.84668,-28.959961,119.135742,1721412390.4482,86,2,403.733496,-74.562891,-125.238867,-151.040039,10.085449,145.195312,1721412390.4482,87,3,383.864941,-140.754199,-214.089258,170.947266,-10.546875,-92.746582,1721412390.4482,0,0,1721412390442751800,186,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390479751700,-1,-1
1721412390515765600,85,0,559.891406,-175.914844,-217.32627,17.775879,54.052734,136.098633,1721412390.4813,88,1,532.097754,-101.910059,-217.32627,-177.802734,-28.959961,119.157715,1721412390.4813,86,2,403.733496,-74.45127,-125.350488,-150.996094,10.085449,145.195312,1721412390.4813,87,3,383.976562,-140.530957,-214.200879,171.013184,-10.568848,-92.746582,1721412390.4813,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390504752000,-1,-1
1721412390549272400,85,0,560.114648,-175.356738,-217.661133,17.973633,54.030762,136.252441,1721412390.5144,88,1,532.209375,-101.686816,-217.549512,-177.758789,-28.981934,119.11377,1721412390.5144,86,2,403.845117,-74.339648,-125.350488,-150.996094,10.085449,145.17334,1721412390.5144,87,3,383.976562,-140.419336,-214.200879,171.035156,-10.568848,-92.790527,1721412390.5144,0,0,1721412390508753800,187,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390529271000,-1,-1
1721412390583272800,85,0,560.003027,-175.245117,-217.772754,17.973633,54.074707,136.274414,1721412390.5511,88,1,532.097754,-101.575195,-217.884375,-177.758789,-29.069824,119.11377,1721412390.5511,86,2,403.845117,-74.228027,-125.462109,-150.974121,10.063477,145.151367,1721412390.5511,87,3,383.976562,-140.419336,-214.424121,171.013184,-10.612793,-92.790527,1721412390.5511,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390578270800,-1,-1
1721412390617330700,85,0,559.779785,-174.46377,-217.884375,18.083496,54.09668,136.252441,1721412390.5842,88,1,531.986133,-101.240332,-218.219238,-177.692871,-29.091797,119.135742,1721412390.5842,86,2,403.845117,-74.116406,-125.57373,-150.952148,10.063477,145.17334,1721412390.5842,87,3,383.976562,-140.196094,-214.535742,171.079102,-10.612793,-92.790527,1721412390.5842,0,0,1721412390575273800,188,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390599290700,-1,-1
1721412390650835800,85,0,559.891406,-174.240527,-218.107617,18.149414,54.074707,136.318359,1721412390.6173,88,1,531.986133,-101.240332,-218.330859,-177.670898,-29.069824,119.135742,1721412390.6173,86,2,403.845117,-74.116406,-125.462109,-150.974121,10.085449,145.151367,1721412390.6173,87,3,384.088184,-140.084473,-214.535742,171.079102,-10.612793,-92.8125,1721412390.6173,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390647817000,-1,-1
1721412390684816700,85,0,559.891406,-174.240527,-218.554102,18.171387,54.118652,136.40625,1721412390.6503,88,1,532.097754,-101.240332,-218.330859,-177.714844,-29.091797,119.157715,1721412390.6503,86,2,403.733496,-74.116406,-125.462109,-150.974121,10.107422,145.151367,1721412390.6503,87,3,383.976562,-140.196094,-214.647363,171.035156,-10.634766,-92.790527,1721412390.6503,0,0,1721412390641821000,189,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390672825300,-1,-1
1721412390718829100,85,0,560.003027,-173.682422,-218.888965,18.28125,54.162598,136.40625,1721412390.6834,88,1,531.986133,-100.905469,-218.44248,-177.648926,-29.091797,119.179688,1721412390.6834,86,2,403.733496,-74.004785,-125.57373,-150.952148,10.085449,145.151367,1721412390.6834,87,3,383.976562,-140.084473,-214.535742,171.057129,-10.634766,-92.768555,1721412390.6834,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390696817200,-1,-1
1721412390752335100,85,0,559.891406,-173.682422,-219.000586,18.259277,54.140625,136.340332,1721412390.7202,88,1,531.986133,-100.458984,-218.554102,-177.495117,-29.047852,119.11377,1721412390.7202,86,2,403.845117,-74.116406,-125.462109,-150.952148,10.107422,145.17334,1721412390.7202,87,3,383.976562,-139.86123,-214.647363,171.123047,-10.612793,-92.790527,1721412390.7202,0,0,1721412390708818900,190,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390742335000,-1,-1
1721412390786334900,85,0,559.779785,-174.240527,-219.000586,18.127441,54.162598,136.252441,1721412390.7532,88,1,531.986133,-100.682227,-218.665723,-177.51709,-29.069824,119.11377,1721412390.7532,86,2,403.845117,-74.228027,-125.462109,-150.996094,10.129395,145.17334,1721412390.7532,87,3,383.976562,-139.972852,-214.647363,171.101074,-10.634766,-92.8125,1721412390.7532,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390767335300,-1,-1
1721412390820340800,85,0,559.668164,-174.352148,-219.223828,18.061523,54.206543,136.186523,1721412390.7863,88,1,531.874512,-100.682227,-218.554102,-177.561035,-29.069824,119.179688,1721412390.7863,86,2,403.733496,-74.339648,-125.462109,-150.996094,10.129395,145.195312,1721412390.7863,87,3,383.864941,-139.972852,-214.647363,171.079102,-10.656738,-92.790527,1721412390.7863,0,0,1721412390776335400,191,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390816341500,-1,-1
1721412390853856300,85,0,559.668164,-174.128906,-219.000586,18.061523,54.162598,136.054688,1721412390.8194,88,1,531.874512,-100.570605,-218.330859,-177.495117,-29.003906,119.223633,1721412390.8194,86,2,403.733496,-74.339648,-125.350488,-150.996094,10.151367,145.239258,1721412390.8194,87,3,383.976562,-139.972852,-214.647363,171.101074,-10.612793,-92.768555,1721412390.8194,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390840859000,-1,-1
1721412390887857400,85,0,559.668164,-174.352148,-219.000586,18.017578,54.140625,136.032715,1721412390.8525,88,1,531.986133,-100.905469,-218.219238,-177.561035,-28.981934,119.179688,1721412390.8525,86,2,403.733496,-74.45127,-125.350488,-151.018066,10.17334,145.239258,1721412390.8525,87,3,383.976562,-140.196094,-214.424121,171.079102,-10.568848,-92.790527,1721412390.8525,0,0,1721412390841863200,192,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390885859300,-1,-1
1721412390921871000,85,0,559.556543,-174.910254,-218.777344,17.86377,54.162598,135.944824,1721412390.8892,88,1,531.874512,-101.575195,-218.107617,-177.692871,-29.003906,119.20166,1721412390.8892,86,2,403.621875,-74.45127,-125.350488,-151.040039,10.151367,145.239258,1721412390.8892,87,3,383.976562,-140.419336,-214.3125,171.035156,-10.568848,-92.790527,1721412390.8892,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390909858300,-1,-1
1721412390955382800,85,0,559.556543,-175.133496,-218.44248,17.731934,54.140625,135.812988,1721412390.9223,88,1,532.097754,-101.575195,-217.884375,-177.714844,-28.937988,119.223633,1721412390.9223,86,2,403.733496,-74.45127,-125.350488,-151.018066,10.151367,145.239258,1721412390.9223,87,3,383.976562,-140.419336,-214.3125,171.035156,-10.568848,-92.768555,1721412390.9223,0,0,1721412390908856700,193,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390934384600,-1,-1
1721412390989385500,85,0,559.779785,-175.57998,-217.884375,17.666016,54.030762,135.812988,1721412390.9553,88,1,532.209375,-101.798437,-217.661133,-177.736816,-28.87207,119.179688,1721412390.9553,86,2,403.845117,-74.45127,-125.238867,-150.996094,10.17334,145.239258,1721412390.9553,87,3,383.976562,-140.530957,-214.089258,171.013184,-10.524902,-92.768555,1721412390.9553,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412390984400400,-1,-1
1721412391023393700,85,0,559.779785,-176.138086,-217.32627,17.62207,54.008789,135.922852,1721412391.0215,88,1,531.986133,-102.244922,-217.103027,-177.868652,-28.850098,119.267578,1721412391.0215,86,2,403.733496,-74.562891,-125.350488,-151.040039,10.151367,145.239258,1721412391.0215,87,3,383.864941,-140.642578,-214.089258,170.991211,-10.546875,-92.746582,1721412391.0215,0,0,1721412390976386500,194,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391008384100,-1,-1
1721412391057471200,85,0,559.779785,-176.138086,-217.32627,17.644043,54.008789,135.922852,1721412391.0252,88,1,531.986133,-102.244922,-217.103027,-177.868652,-28.850098,119.267578,1721412391.0252,86,2,403.733496,-74.562891,-125.350488,-151.018066,10.151367,145.239258,1721412391.0252,87,3,383.864941,-140.642578,-214.089258,170.991211,-10.546875,-92.746582,1721412391.0252,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391053467200,-1,-1
1721412391091468200,85,0,559.891406,-176.026465,-217.32627,17.731934,53.942871,136.032715,1721412391.0582,88,1,531.986133,-102.244922,-217.103027,-177.824707,-28.850098,119.223633,1721412391.0582,86,2,403.733496,-74.562891,-125.238867,-151.018066,10.195312,145.26123,1721412391.0582,87,3,383.864941,-140.642578,-213.977637,170.991211,-10.546875,-92.746582,1721412391.0582,0,0,1721412391042467300,195,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391078466000,-1,-1
1721412391125471600,85,0,559.891406,-176.58457,-216.991406,17.644043,53.942871,136.07666,1721412391.0913,88,1,532.097754,-102.579785,-217.32627,-177.912598,-28.916016,119.20166,1721412391.0913,86,2,403.621875,-74.562891,-125.015625,-151.018066,10.217285,145.26123,1721412391.0913,87,3,383.864941,-140.642578,-213.977637,170.991211,-10.546875,-92.746582,1721412391.0913,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391102465700,-1,-1
1721412391159009200,85,0,559.779785,-176.807812,-216.991406,17.512207,54.008789,135.966797,1721412391.1244,88,1,532.097754,-102.914648,-217.32627,-178.022461,-28.981934,119.399414,1721412391.1244,86,2,403.621875,-74.562891,-125.127246,-151.018066,10.195312,145.283203,1721412391.1244,87,3,383.864941,-140.642578,-213.977637,170.991211,-10.546875,-92.746582,1721412391.1244,0,0,1721412391109467200,196,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391151986600,-1,-1
1721412391192985300,85,0,559.891406,-176.361328,-217.214648,17.62207,54.008789,135.98877,1721412391.1575,88,1,532.097754,-102.468164,-217.32627,-177.912598,-28.959961,119.377441,1721412391.1575,86,2,403.733496,-74.45127,-125.127246,-150.996094,10.195312,145.283203,1721412391.1575,87,3,383.976562,-140.530957,-213.977637,171.035156,-10.524902,-92.746582,1721412391.1575,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.48,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391175985400,-1,-1
1721412391226990000,85,0,560.003027,-175.803223,-217.437891,17.819824,54.008789,136.142578,1721412391.1942,88,1,532.209375,-102.468164,-217.437891,-177.912598,-29.003906,119.311523,1721412391.1942,86,2,403.733496,-74.45127,-125.127246,-150.996094,10.217285,145.283203,1721412391.1942,87,3,383.976562,-140.530957,-214.089258,171.013184,-10.524902,-92.768555,1721412391.1942,0,0,1721412391175985400,197,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391221008800,-1,-1
1721412391260502300,85,0,560.003027,-175.133496,-217.772754,17.995605,54.074707,136.252441,1721412391.2273,88,1,531.874512,-102.468164,-218.107617,-178.022461,-29.20166,119.355469,1721412391.2273,86,2,403.733496,-74.45127,-125.127246,-150.996094,10.217285,145.283203,1721412391.2273,87,3,383.976562,-140.419336,-214.200879,171.035156,-10.59082,-92.746582,1721412391.2273,0,0,1721412391242502200,198,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391246501900,-1,-1
1721412391294522100,85,0,560.114648,-174.46377,-217.884375,18.061523,54.118652,136.164551,1721412391.2604,88,1,531.874512,-101.798437,-218.330859,-177.868652,-29.20166,119.333496,1721412391.2604,86,2,403.845117,-74.339648,-125.127246,-150.930176,10.217285,145.283203,1721412391.2604,87,3,383.864941,-140.307715,-214.3125,171.057129,-10.59082,-92.746582,1721412391.2604,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391270502000,-1,-1
1721412391328510100,85,0,560.114648,-174.240527,-218.219238,18.127441,54.09668,136.186523,1721412391.2934,88,1,531.986133,-101.240332,-218.330859,-177.758789,-29.179688,119.223633,1721412391.2934,86,2,403.845117,-74.228027,-125.127246,-150.930176,10.239258,145.283203,1721412391.2934,87,3,383.976562,-140.196094,-214.3125,171.079102,-10.546875,-92.768555,1721412391.2934,0,0,1721412391308501100,199,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391319511400,-1,-1
1721412391362023500,85,0,559.891406,-174.352148,-218.554102,18.105469,54.18457,136.186523,1721412391.3302,88,1,531.986133,-101.240332,-218.330859,-177.758789,-29.20166,119.20166,1721412391.3302,86,2,403.845117,-74.228027,-125.238867,-150.952148,10.239258,145.26123,1721412391.3302,87,3,383.976562,-140.307715,-214.3125,171.013184,-10.568848,-92.768555,1721412391.3302,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412391340026100,-1,-1
