Pedal 1 Pressure,Pedal 2 Pressure,Pedal 3 Pressure,Pedal 4 Pressure,Pedal 6 Pressure,Pedal 7 Pressure,Pedal 1 Pressed,Pedal 2 Pressed,Pedal 3 Pressed,Pedal 4 Pressed,Pedal 5 Pressesd,Pedal 6 Pressed,Pedal 7 Pressed,Computer Time,timestamp
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530148543500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530173481700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530198259100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530218254700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530243247200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530267196000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530291975900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530317021900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530341466100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530361369600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530386396200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530410676700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530435705500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530459754600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530484861600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530509406600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530529395500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530554415500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530578452200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530603068800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530628134600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530652150500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530673017700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530697830000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530721769200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530747027100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530770959300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530795541600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530816584800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530840568900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530865541900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530889702900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530914328400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530939272100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530960195600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412530984427600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531009117900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531033077000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531058100400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531082237900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531106782700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531127854300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531151891200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531176885200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531201642100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531225643800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531250648500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531270649200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531295431500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531320507200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531344495000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531369489000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531394185500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531414306400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531439320300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531463305700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531488424600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531513087200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531537026600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531562083100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531582378700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531607020200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531631004300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531656030800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531680215900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531704808200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531725872600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531749877700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531774754300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531799216100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531824143900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531848157700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531869251500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531893198700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531917781700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531942775300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531967708700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412531992031800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532012685300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532036649900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532061752600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532085794500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532110382200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532135384000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532159380500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532180382400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532204666900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532229687000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532253663200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532278670000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532303410400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532323345600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532348415600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532372450900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532397281200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532422302500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532446435500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532466495700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532491620100
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532516233800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532540149500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532565186900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532590220300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532613996800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532634990600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532659917800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532684041500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532708570600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532733634000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532757576300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532778625200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532802430500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532827380500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532852429100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532876424600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532901076300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532921145700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532946140700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532971076000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412532995236000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533019894400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533044844500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533064895200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533089944800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533113621500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533138586200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533163555900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533187681800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533212430300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533232432600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533257399200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533282449500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533306232900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533331278100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533356220800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533376217400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533401062900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533426012000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533450073500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533475007800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533498797300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533519911800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533543922700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533568914200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533593021000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533617752100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533642693200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533666739500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533687688200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533712454200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533736509900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533761510800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533785653800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533810285400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533831304100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533855352200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533880359000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533905119400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533929123800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533954133100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533974060700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412533999226200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534023825300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534047883500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534072832300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534097025000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534117642700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534141738500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534166738500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534190830500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534215606200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534240588500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534264587800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534285647700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534310291000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534334357800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534359289000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534383352100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534408052900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534429123400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534453121700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534478131900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534502835800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534526897200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534551899900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534571893200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534596994900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534621593100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534645611700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534670545200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534695604100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534719343200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534740258800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534764342900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534789439900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534814172500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534838177800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534863182600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534883167300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534907953700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534932951900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534956946400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412534982013200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535006790100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535026762100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535051858100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535075805800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535099909400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535125586700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535149573300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535170567000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535194745300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535219477600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535244420200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535268500400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535292501000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535317276600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535338292900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535362265900
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535387394100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535412114100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535436235000
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535461181200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535481179500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535505986300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535531065300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535554975300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535579975300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535603853700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535624891800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535649895500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535673915600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535698845600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535723502800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535748012500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535771934100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535793093100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535816897900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535841897200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535866848500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535891027500
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535915633900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535935699600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535960698100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412535985705600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536009491300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536034451200
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536059482200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536079436800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536104188500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536128778300
-1,25.48,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536152848800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536177839400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536201958600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536226671700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536247671300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536271671700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536296725300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536321395600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536345393000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536370462000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536390467800
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536415249100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536440191200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536464233900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536489251400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536513046600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536534090400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536558361100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536583324300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536608086400
-1,25.69,-1,-1,-1,-1,12.0,0,0,0,0,0,0,0,1721412536632147600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536657080700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536677156000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536702256600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536726869800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536750906900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536775863100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536800041100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536824718700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536845662600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536869717700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536894707700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536919463500
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536943473600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536968457100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412536988460200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537013146600
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537038154900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537062214700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537087206400
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537111931800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537131928700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537156950700
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537180919900
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537205967800
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537230473300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537254482000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537279484300
-1,25.9,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537300593400
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537324259000
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537349281300
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537374207100
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537398300600
-1,25.48,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537422489200
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537443432600
-1,25.69,-1,-1,-1,-1,11.0,0,0,0,0,0,0,0,1721412537468501500
