sw_epoch_ms,wrist_position,sensor_type,value_X_Axis,value_Y_Axis,value_Z_Axis,seq,seq_num,server_epoch_ms
1721412423867,right,gyro,0.11484266817569733,0.021991148591041565,0.10995574295520782,seq,33.0,1721412417163320300
1721412423882,right,acc,-1.5705963373184204,-9.423578262329102,2.561795711517334,seq,34.0,1721412417175880700
1721412423884,right,gyro,0.07696902006864548,0.1062905490398407,0.09773843735456467,seq,34.0,1721412417183914700
1721412423902,right,acc,-1.886630892753601,-9.35654067993164,2.585737943649292,seq,35.0,1721412417189887300
1721412423903,right,gyro,0.13561208546161652,0.12217304855585098,0.07941248267889023,seq,35.0,1721412417192882000
1721412423923,right,acc,-1.843535304069519,-9.248801231384277,2.655169725418091,seq,36.0,1721412417195905900
1721412423925,right,gyro,0.11239920556545258,0.09773843735456467,0.11484266817569733,seq,36.0,1721412417198899700
1721412423942,right,acc,-1.7525556087493896,-9.131484985351562,2.4899697303771973,seq,37.0,1721412417203899500
1721412423944,right,gyro,0.07941248267889023,0.10506882518529892,0.10384709388017654,seq,37.0,1721412417207881700
1721412423966,right,acc,-1.558625340461731,-9.208099365234375,2.5977089405059814,seq,38.0,1721412417217901100
1721412423967,right,gyro,0.0024434609804302454,0.12339477986097336,0.08185594528913498,seq,38.0,1721412417220898800
1721412423983,right,acc,-1.9273324012756348,-9.385271072387695,2.537853717803955,seq,39.0,1721412417229898400
1721412423985,right,gyro,-0.08552113175392151,0.20036379992961884,0.06230825558304787,seq,39.0,1721412417235952400
1721412424002,right,acc,-2.4803929328918457,-9.490615844726562,2.6408045291900635,seq,40.0,1721412417238882400
1721412424003,right,gyro,-0.09285151958465576,0.2431243658065796,0.09162978827953339,seq,40.0,1721412417252885300
1721412424023,right,acc,-2.276885747909546,-9.452308654785156,2.542642116546631,seq,41.0,1721412417265904900
1721412424024,right,gyro,-0.024434609338641167,0.17348572611808777,0.11850785464048386,seq,41.0,1721412417284554900
1721412424042,right,acc,-2.006340980529785,-9.23443603515625,2.5785553455352783,seq,42.0,1721412417299567500
1721412424044,right,gyro,0.0659734457731247,0.16859880089759827,0.1466076523065567,seq,42.0,1721412417429146900
1721412424066,right,acc,-2.207453966140747,-9.129091262817383,2.4396915435791016,seq,43.0,1721412417435145300
1721412424067,right,gyro,0.11484266817569733,0.2125810980796814,0.1270599663257599,seq,43.0,1721412417456162400
1721412424083,right,acc,-2.4636335372924805,-8.956708908081055,2.516305923461914,seq,44.0,1721412417464220000
1721412424085,right,gyro,0.08918632566928864,0.2064724564552307,0.10873401165008545,seq,44.0,1721412417467744000
1721412424102,right,acc,-2.626439332962036,-9.150638580322266,2.3511061668395996,seq,45.0,1721412417470791500
1721412424103,right,gyro,0.02687807008624077,0.2076941877603531,0.09407325088977814,seq,45.0,1721412417479780700
1721412424123,right,acc,-2.82515811920166,-9.157821655273438,2.1547815799713135,seq,46.0,1721412417487782800
1721412424124,right,gyro,-0.0659734457731247,0.17104226350784302,0.08307767659425735,seq,46.0,1721412417492091400
1721412424142,right,acc,-2.873042106628418,-9.44752025604248,2.118868589401245,seq,47.0,1721412417495079000
1721412424144,right,gyro,-0.004886921960860491,0.14538592100143433,0.07941248267889023,seq,47.0,1721412417498078700
1721412424166,right,acc,-2.9496564865112305,-9.198522567749023,1.8962076902389526,seq,48.0,1721412417501075500
1721412424168,right,gyro,0.12095131725072861,0.1062905490398407,0.05375614017248154,seq,48.0,1721412417504094900
1721412424183,right,acc,-3.157952070236206,-9.387664794921875,2.051830768585205,seq,49.0,1721412417515223200
1721412424185,right,gyro,0.16249015927314758,0.0403171069920063,0.042760565876960754,seq,49.0,1721412417532243200
1721412424202,right,acc,-3.1435868740081787,-9.251194953918457,2.166752576828003,seq,50.0,1721412417537427100
1721412424203,right,gyro,0.2064724564552307,-0.02076941914856434,0.02687807008624077,seq,50.0,1721412417558427500
1721412424223,right,acc,-3.071760892868042,-9.306262016296387,2.3032219409942627,seq,51.0,1721412417563430000
1721412424224,right,gyro,0.3017674386501312,-0.06108652427792549,0.045204028487205505,seq,51.0,1721412417566557600
1721412424242,right,acc,-2.8107926845550537,-9.38048267364502,2.1763293743133545,seq,52.0,1721412417580210600
1721412424244,right,gyro,0.43615779280662537,-0.08185594528913498,0.045204028487205505,seq,52.0,1721412417586233100
1721412424266,right,acc,-2.03507137298584,-9.679757118225098,3.404554843902588,seq,53.0,1721412417595220000
1721412424267,right,gyro,0.7489207983016968,-0.1661553531885147,0.08429940044879913,seq,53.0,1721412417598286600
1721412424283,right,acc,-1.8938134908676147,-9.6989107131958,3.1938650608062744,seq,54.0,1721412417601343700
1721412424284,right,gyro,1.3243558406829834,-0.1368338167667389,0.08796459436416626,seq,54.0,1721412417605260800
1721412424301,right,acc,-2.363077163696289,-8.956708908081055,2.9712042808532715,seq,55.0,1721412417609320100
1721412424303,right,gyro,1.451415777206421,-0.09285151958465576,0.1563815027475357,seq,55.0,1721412417636582700
1721412424322,right,acc,-2.4636335372924805,-9.117119789123535,3.397372245788574,seq,56.0,1721412417655696100
1721412424324,right,gyro,1.3072515726089478,-0.08552113175392151,0.1466076523065567,seq,56.0,1721412417665805700
1721412424341,right,acc,-2.4444799423217773,-10.632649421691895,3.0382418632507324,seq,57.0,1721412417672540100
1721412424343,right,gyro,1.7886134386062622,-0.05742133408784866,0.21624629199504852,seq,57.0,1721412417697763500
1721412424366,right,acc,-2.0183119773864746,-9.943120002746582,4.534617900848389,seq,58.0,1721412417701771900
1721412424367,right,gyro,3.2595770359039307,-0.20036379992961884,0.2370157092809677,seq,58.0,1721412417703767800
1721412424383,right,acc,-2.190694570541382,-8.109161376953125,4.347870349884033,seq,59.0,1721412417708715200
1721412424384,right,gyro,4.139223098754883,-0.2272418737411499,0.06719517707824707,seq,59.0,1721412417711665100
1721412424401,right,acc,-2.3247697353363037,-8.008605003356934,4.393360137939453,seq,60.0,1721412417718683800
1721412424403,right,gyro,3.341432809829712,-0.21624629199504852,0.375071257352829,seq,60.0,1721412417724665400
1721412424422,right,acc,-3.0095114707946777,-8.341399192810059,4.869806289672852,seq,61.0,1721412417729682600
1721412424423,right,gyro,2.2846360206604004,-0.1918116807937622,0.42271876335144043,seq,61.0,1721412417740802300
1721412424441,right,acc,-2.3942017555236816,-7.232883453369141,6.9455790519714355,seq,62.0,1721412417755884000
1721412424443,right,gyro,2.250427484512329,-0.39706242084503174,0.6255260109901428,seq,62.0,1721412417764873300
1721412424466,right,acc,-2.676717519760132,-4.711789131164551,7.3238630294799805,seq,63.0,1721412417770599700
1721412424467,right,gyro,2.674368143081665,-0.45814892649650574,0.41661009192466736,seq,63.0,1721412417780607200
1721412424483,right,acc,-2.6431987285614014,-3.914519786834717,4.994304656982422,seq,64.0,1721412417784604500
1721412424484,right,gyro,1.643227458000183,-0.2834414839744568,0.7220427393913269,seq,64.0,1721412417788605900
1721412424501,right,acc,-2.190694570541382,-4.800374507904053,5.978321552276611,seq,65.0,1721412417792606600
1721412424503,right,gyro,-0.6243042945861816,-0.10506882518529892,0.6389650702476501,seq,65.0,1721412417795596300
1721412424522,right,acc,-2.4660277366638184,-6.7923502922058105,6.708553314208984,seq,66.0,1721412417798609400
1721412424524,right,gyro,-1.0128145217895508,-0.18936823308467865,0.42271876335144043,seq,66.0,1721412417801597300
1721412424541,right,acc,-3.1531636714935303,-6.955155849456787,6.878541469573975,seq,67.0,1721412417805532700
1721412424543,right,gyro,-0.38240164518356323,-0.3677408695220947,0.4178318381309509,seq,67.0,1721412417808602000
1721412424566,right,acc,-2.9496564865112305,-6.028599739074707,7.19936466217041,seq,68.0,1721412417811544000
1721412424567,right,gyro,-0.3481931984424591,-0.375071257352829,0.304210901260376,seq,68.0,1721412417818532900
1721412424583,right,acc,-2.9233202934265137,-6.473921298980713,6.988674640655518,seq,69.0,1721412417832688300
1721412424584,right,gyro,-0.46303585171699524,-0.29077184200286865,0.23579397797584534,seq,69.0,1721412417835596700
1721412424601,right,acc,-3.0597896575927734,-7.424419403076172,7.407660007476807,seq,70.0,1721412417839591000
1721412424603,right,gyro,-0.3787364661693573,-0.21624629199504852,0.27611109614372253,seq,70.0,1721412417850750500
1721412424622,right,acc,-2.935291290283203,-6.8593878746032715,7.599195957183838,seq,71.0,1721412417854160200
1721412424623,right,gyro,0.05864306539297104,-0.15882496535778046,0.21624629199504852,seq,71.0,1721412417864639100
1721412424641,right,acc,-2.5282769203186035,-6.89530086517334,6.813898086547852,seq,72.0,1721412417873684600
1721412424643,right,gyro,0.4960225820541382,-0.08674286305904388,0.2223549485206604,seq,72.0,1721412417881098900
1721412424666,right,acc,-2.7293899059295654,-6.44279670715332,6.809109687805176,seq,73.0,1721412417884158800
1721412424667,right,gyro,0.5180137157440186,-0.04153883829712868,0.2125810980796814,seq,73.0,1721412417888237500
1721412424683,right,acc,-2.5450363159179688,-5.980715751647949,7.196970462799072,seq,74.0,1721412417892099400
1721412424684,right,gyro,0.608421802520752,-0.0024434609804302454,0.18570303916931152,seq,74.0,1721412417895133100
1721412424701,right,acc,-2.5785553455352783,-5.990292549133301,6.938396453857422,seq,75.0,1721412417898161000
1721412424702,right,gyro,0.7305948138237,-0.02321287989616394,0.1771509200334549,seq,75.0,1721412417902231700
1721412424722,right,acc,-2.5713725090026855,-5.944802761077881,6.658275127410889,seq,76.0,1721412417907100000
1721412424723,right,gyro,0.21991148591041565,0.019547687843441963,0.1966986060142517,seq,76.0,1721412417911231800
1721412424741,right,acc,-2.5665841102600098,-6.995857238769531,6.452373504638672,seq,77.0,1721412417918148600
1721412424742,right,gyro,0.03176499158143997,0.0354301854968071,0.1869247704744339,seq,77.0,1721412417922139000
1721412424766,right,acc,-2.9544448852539062,-7.491456985473633,6.950367450714111,seq,78.0,1721412417933200500
1721412424767,right,gyro,0.44715335965156555,-0.07330382615327835,0.19914206862449646,seq,78.0,1721412417939195500
1721412424783,right,acc,-3.0119056701660156,-6.378153324127197,7.110779285430908,seq,79.0,1721412417947194200
1721412424784,right,gyro,0.9162978529930115,-0.15882496535778046,0.2382374405860901,seq,79.0,1721412417952197600
1721412424801,right,acc,-2.9927520751953125,-5.8203043937683105,6.943184852600098,seq,80.0,1721412417956292200
1721412424802,right,gyro,1.0800096988677979,-0.19792033731937408,0.2932153046131134,seq,80.0,1721412417964389300
1721412424822,right,acc,-3.098097085952759,-5.6910176277160645,6.742072105407715,seq,81.0,1721412417970008800
1721412424823,right,gyro,0.8930850028991699,-0.22113321721553802,0.27488934993743896,seq,81.0,1721412417986024900
1721412424841,right,acc,-2.736572504043579,-6.524199485778809,6.734889507293701,seq,82.0,1721412417991971000
1721412424842,right,gyro,0.8491026759147644,-0.304210901260376,0.2724458873271942,seq,82.0,1721412417995978400
1721412424865,right,acc,-1.5610195398330688,-5.3582234382629395,8.092401504516602,seq,83.0,1721412417998988900
1721412424866,right,gyro,1.292590856552124,-0.3530801236629486,0.3225368559360504,seq,83.0,1721412418001988500
1721412424883,right,acc,-2.516305923461914,-4.027047157287598,8.216899871826172,seq,84.0,1721412418005971600
1721412424884,right,gyro,1.7556266784667969,-0.5375614166259766,0.3029891550540924,seq,84.0,1721412418007992700
1721412424901,right,acc,-2.920926094055176,-4.412513732910156,7.352593421936035,seq,85.0,1721412418017039700
1721412424902,right,gyro,0.7904596328735352,-0.33108896017074585,0.3127630054950714,seq,85.0,1721412418035371800
1721412424922,right,acc,-2.7700912952423096,-5.011064052581787,7.175422668457031,seq,86.0,1721412418047351600
1721412424923,right,gyro,0.3689626157283783,-0.2773328125476837,0.3628539443016052,seq,86.0,1721412418050331100
1721412424941,right,acc,-2.8203697204589844,-4.067748546600342,7.266402244567871,seq,87.0,1721412418053350000
1721412424942,right,gyro,0.7110471725463867,-0.43737950921058655,0.3078760802745819,seq,87.0,1721412418062369800
1721412424966,right,acc,-2.3942017555236816,-3.9432501792907715,7.833827972412109,seq,88.0,1721412418067399500
1721412424967,right,gyro,0.5204572081565857,-0.4056145250797272,0.28099802136421204,seq,88.0,1721412418079078000
1721412424982,right,acc,-2.985569477081299,-4.431667327880859,8.516175270080566,seq,89.0,1721412418084073600
1721412424983,right,gyro,0.20402899384498596,-0.36163222789764404,0.21991148591041565,seq,89.0,1721412418087014700
1721412425001,right,acc,-3.8762125968933105,-4.357447147369385,8.860940933227539,seq,90.0,1721412418092963900
1721412425002,right,gyro,-0.16371189057826996,-0.2834414839744568,0.12461651116609573,seq,90.0,1721412418097970600
1721412425021,right,acc,-3.9025487899780273,-4.122815132141113,9.071630477905273,seq,91.0,1721412418100980900
1721412425023,right,gyro,-0.29565876722335815,-0.1722639948129654,0.15271630883216858,seq,91.0,1721412418111181500
1721412425041,right,acc,-4.041412353515625,-4.062960147857666,8.815450668334961,seq,92.0,1721412418119432900
1721412425042,right,gyro,-0.2981022298336029,-0.06963863968849182,0.06475171446800232,seq,92.0,1721412418124433600
1721412425065,right,acc,-3.8786067962646484,-4.252102375030518,8.731653213500977,seq,93.0,1721412418128471700
1721412425066,right,gyro,-0.3274237811565399,0.045204028487205505,0.015882495790719986,seq,93.0,1721412418134453100
1721412425082,right,acc,-3.7636849880218506,-4.627991676330566,8.56884765625,seq,94.0,1721412418137476400
1721412425083,right,gyro,-0.3591887652873993,0.16004669666290283,-0.013439035043120384,seq,94.0,1721412418146443700
1721412425101,right,acc,-3.3710360527038574,-4.69024133682251,8.061277389526367,seq,95.0,1721412418151452300
1721412425102,right,gyro,-0.26633724570274353,0.18814650177955627,-0.04642575979232788,seq,95.0,1721412418155477900
1721412425122,right,acc,-2.580949544906616,-5.066130638122559,7.893682956695557,seq,96.0,1721412418171184300
1721412425123,right,gyro,-0.2724458873271942,0.22479841113090515,-0.0659734457731247,seq,96.0,1721412418177256400
1721412425141,right,acc,-2.4899697303771973,-5.195417881011963,7.869740962982178,seq,97.0,1721412418190223200
1721412425142,right,gyro,-0.24556782841682434,0.2223549485206604,-0.06352998316287994,seq,97.0,1721412418204240900
1721412425165,right,acc,-2.451662540435791,-5.1116204261779785,7.826645374298096,seq,98.0,1721412418219334200
1721412425166,right,gyro,-0.22113321721553802,0.21991148591041565,-0.03298672288656235,seq,98.0,1721412418235234300
1721412425182,right,acc,-2.7988216876983643,-5.154716491699219,7.757213592529297,seq,99.0,1721412418239264700
1721412425183,right,gyro,-0.16493362188339233,0.20402899384498596,-0.019547687843441963,seq,99.0,1721412418246252000
1721412425201,right,acc,-2.913743495941162,-5.169081687927246,7.898471355438232,seq,100.0,1721412418251246200
1721412425202,right,gyro,-0.10018189996480942,0.16982053220272064,0.02076941914856434,seq,100.0,1721412418255267200
1721412425222,right,acc,-3.093308687210083,-5.185841083526611,7.843404769897461,seq,101.0,1721412418269780500
1721412425223,right,gyro,0.05497787147760391,0.09651670604944229,0.06108652427792549,seq,101.0,1721412418272936300
1721412425241,right,acc,-3.064578056335449,-4.8267107009887695,7.850587368011475,seq,102.0,1721412418291896800
1721412425242,right,gyro,0.09896016865968704,0.07452555745840073,0.07819075137376785,seq,102.0,1721412418297206100
1721412425261,right,acc,-3.1268274784088135,-4.726154327392578,7.819462776184082,seq,103.0,1721412418309384600
1721412425262,right,gyro,0.09285151958465576,0.0403171069920063,0.08307767659425735,seq,103.0,1721412418312399900
1721412425284,right,acc,-3.117250680923462,-5.114014625549316,7.757213592529297,seq,104.0,1721412418337396800
1721412425285,right,gyro,0.02932153269648552,0.015882495790719986,0.06841690838336945,seq,104.0,1721412418343403000
1721412425301,right,acc,-3.2345664501190186,-5.023035049438477,7.728483200073242,seq,105.0,1721412418350534100
1721412425302,right,gyro,0.0806342139840126,-0.042760565876960754,0.06352998316287994,seq,105.0,1721412418354683800
1721412425323,right,acc,-3.0095114707946777,-4.857835292816162,7.793126583099365,seq,106.0,1721412418377381200
1721412425325,right,gyro,0.00733038317412138,-0.05375614017248154,0.04398229718208313,seq,106.0,1721412418382322400
1721412425340,right,acc,-3.0573954582214355,-4.95120906829834,7.934384346008301,seq,107.0,1721412418388387400
1721412425342,right,gyro,-0.06475171446800232,-0.05619960278272629,0.012217304669320583,seq,107.0,1721412418405282500
1721412425361,right,acc,-2.9951462745666504,-4.9152960777282715,7.90086555480957,seq,108.0,1721412418411386100
1721412425364,right,gyro,-0.07696902006864548,-0.04398229718208313,0.004886921960860491,seq,108.0,1721412418435805900
1721412425384,right,acc,-2.942473888397217,-5.147533416748047,8.027758598327637,seq,109.0,1721412418440805700
1721412425385,right,gyro,-0.06475171446800232,-0.019547687843441963,-0.0024434609804302454,seq,109.0,1721412418443833500
1721412425401,right,acc,-2.8586769104003906,-4.836287498474121,7.845798969268799,seq,110.0,1721412418453828100
1721412425403,right,gyro,-0.01710422709584236,-0.006108652334660292,0.01710422709584236,seq,110.0,1721412418463861100
1721412425422,right,acc,-2.808398485183716,-4.879383087158203,7.845798969268799,seq,111.0,1721412418471453300
1721412425423,right,gyro,-0.06963863968849182,0.030543262138962746,0.00366519158706069,seq,111.0,1721412418479451200
1721412425441,right,acc,-2.940079689025879,-4.967968463897705,7.94635534286499,seq,112.0,1721412418494479800
1721412425443,right,gyro,-0.15271630883216858,0.0659734457731247,-0.004886921960860491,seq,112.0,1721412418499539500
1721412425461,right,acc,-3.043030261993408,-4.941632270812988,7.800309181213379,seq,113.0,1721412418509433500
1721412425462,right,gyro,-0.1563815027475357,0.06719517707824707,-0.03298672288656235,seq,113.0,1721412418519540200
1721412425483,right,acc,-3.045424461364746,-4.972756862640381,7.910442352294922,seq,114.0,1721412418534537200
1721412425484,right,gyro,-0.17104226350784302,0.07452555745840073,-0.059864792972803116,seq,114.0,1721412418539434700
1721412425500,right,acc,-3.095702886581421,-4.903325080871582,7.924807548522949,seq,115.0,1721412418549437700
1721412425501,right,gyro,-0.16737708449363708,0.07941248267889023,-0.06230825558304787,seq,115.0,1721412418555442100
1721412425521,right,acc,-3.064578056335449,-4.9152960777282715,7.826645374298096,seq,116.0,1721412418598423100
1721412425522,right,gyro,-0.2015855312347412,0.09773843735456467,-0.05742133408784866,seq,116.0,1721412418612616800
1721412425540,right,acc,-3.0621838569641113,-5.097255229949951,7.733271598815918,seq,117.0,1721412418616614400
1721412425541,right,gyro,-0.2675589919090271,0.11239920556545258,-0.059864792972803116,seq,117.0,1721412418619620000
1721412425561,right,acc,-3.0837318897247314,-5.34625244140625,7.682993412017822,seq,118.0,1721412418623686500
1721412425563,right,gyro,-0.2626720666885376,0.10995574295520782,-0.05864306539297104,seq,118.0,1721412418630732600
1721412425585,right,acc,-3.050212860107422,-5.22175407409668,7.594407558441162,seq,119.0,1721412418635629100
1721412425587,right,gyro,-0.23579397797584534,0.09162978827953339,-0.05742133408784866,seq,119.0,1721412418655693100
1721412425601,right,acc,-3.0789434909820557,-5.286397457122803,7.5968017578125,seq,120.0,1721412418661677200
1721412425603,right,gyro,-0.2064724564552307,0.0806342139840126,-0.0403171069920063,seq,120.0,1721412418667679000
1721412425622,right,acc,-3.117250680923462,-5.43723201751709,7.548917770385742,seq,121.0,1721412418673250600
1721412425625,right,gyro,-0.23579397797584534,0.0757472887635231,-0.02076941914856434,seq,121.0,1721412418676277700
1721412425641,right,acc,-3.1004912853240967,-5.635950565338135,7.608773231506348,seq,122.0,1721412418693290400
1721412425643,right,gyro,-0.20525072515010834,0.06475171446800232,-0.02932153269648552,seq,122.0,1721412418697353100
1721412425667,right,acc,-3.1483752727508545,-5.492298603057861,7.548917770385742,seq,123.0,1721412418717274800
1721412425669,right,gyro,-0.13072516024112701,0.05253441259264946,-0.018325956538319588,seq,123.0,1721412418720270000
1721412425684,right,acc,-3.1866824626922607,-5.48272180557251,7.486668586730957,seq,124.0,1721412418749368800
1721412425686,right,gyro,-0.11850785464048386,0.042760565876960754,-0.02076941914856434,seq,124.0,1721412418759371900
1721412425700,right,acc,-3.1220390796661377,-5.451597213745117,7.599195957183838,seq,125.0,1721412418762479000
1721412425702,right,gyro,-0.11239920556545258,0.03787364438176155,-0.024434609338641167,seq,125.0,1721412418772092100
1721412425721,right,acc,-3.0861260890960693,-5.34625244140625,7.462726593017578,seq,126.0,1721412418781129400
1721412425723,right,gyro,-0.13316862285137177,0.04153883829712868,-0.02321287989616394,seq,126.0,1721412418785058400
1721412425740,right,acc,-3.0765492916107178,-5.5329999923706055,7.539340972900391,seq,127.0,1721412418790188600
1721412425741,right,gyro,-0.16493362188339233,0.05009094998240471,-0.036651913076639175,seq,127.0,1721412418797225500
1721412425760,right,acc,-3.2106244564056396,-5.468356609344482,7.407660007476807,seq,128.0,1721412418812227600
1721412425761,right,gyro,-0.1612684279680252,0.051312681287527084,-0.0354301854968071,seq,128.0,1721412418815338100
1721412425783,right,acc,-3.134010076522827,-5.544970989227295,7.474697589874268,seq,129.0,1721412418832212100
1721412425784,right,gyro,-0.13072516024112701,0.036651913076639175,-0.045204028487205505,seq,129.0,1721412418836203900
1721412425800,right,acc,-3.047818660736084,-5.5545477867126465,7.524975776672363,seq,130.0,1721412418850222700
1721412425802,right,gyro,-0.12095131725072861,0.03787364438176155,-0.03420845419168472,seq,130.0,1721412418854223100
1721412425821,right,acc,-3.1076738834381104,-5.513846397399902,7.354987621307373,seq,131.0,1721412418874667200
1721412425822,right,gyro,-0.12339477986097336,0.04153883829712868,-0.01710422709584236,seq,131.0,1721412418877637700
