server_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,trakstar_SensorID,trakstar_Status,trakstar_x,trakstar_y,trakstar_z,trakstar_azimuth,trakstar_elevation,trakstar_roll,trakstar_time,video_time,video_id,3d_camera_time,3d_camera_frame_id,smartwatch_1_time,smartwatch_1_wrist_position,smartwatch_1_sensor_type,smartwatch_1_value_X_Axis,smartwatch_1_value_Y_Axis,smartwatch_1_value_Z_Axis,smartwatch_2_time,smartwatch_2_wrist_position,smartwatch_2_sensor_type,smartwatch_2_value_X_Axis,smartwatch_2_value_Y_Axis,smartwatch_2_value_Z_Axis,PDS_time,pedal_1,pedal_2,pedal_3,pedal_4,pedal_5,pedal_6,pedal_7,pedal_1_pressed,pedal_2_pressed,pedal_3_pressed,pedal_4_pressed,pedal_5_pressed,pedal_6_pressed,pedal_7_pressed
1720460504029103200,88,0,525.735352,-70.321289,-192.992871,-169.650879,-35.310059,-169.475098,1720460503.8274,86,1,538.236914,115.862695,153.03252,-173.693848,-13.798828,-66.225586,1720460503.8274,82,2,728.550879,80.478809,181.049414,-5.95459,13.974609,145.524902,1720460503.8274,83,3,544.822559,92.86875,99.231152,-148.908691,-23.598633,16.171875,1720460503.8274,1720460503965100000,./Data/longTest_SlongTest_T4_2024-07-08/obs/2042_1720460503965100000.png,0,0,1709124914471,right,acc,0.5889736413955688,0.24181437492370605,-10.093954086303711,1669386235432,right,gyro,-0.14905111491680145,0.24190263450145721,0.01710422709584236,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504012102900
1720460504062658900,88,0,534.441797,-75.679102,-196.229883,-170.002441,-33.793945,-168.178711,1720460503.8568,86,1,538.013672,115.751074,152.920898,-173.671875,-13.842773,-66.269531,1720460503.8568,82,2,728.885742,80.813672,180.379687,-5.910645,14.0625,145.546875,1720460503.8568,83,3,544.710938,92.645508,98.673047,-148.886719,-23.686523,16.018066,1720460503.8568,0,0,0,0,1709124914492,right,gyro,-0.37751471996307373,5.357288360595703,-0.05619960278272629,1669386235451,right,gyro,-0.3225368559360504,0.4129449129104614,-0.0012217304902151227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504053651900
1720460504096650700,88,0,539.576367,-85.166895,-196.899609,-172.441406,-31.223145,-164.970703,1720460503.9046,86,1,537.678809,115.639453,152.697656,-173.62793,-13.864746,-66.379395,1720460503.9046,82,2,728.6625,81.036914,180.491309,-5.822754,14.084473,145.612793,1720460503.9046,83,3,543.92959,92.645508,97.891699,-148.754883,-23.708496,15.666504,1720460503.9046,0,0,0,0,1709124914512,right,gyro,-0.33597588539123535,5.259549617767334,0.019547687843441963,1669386235490,right,acc,0.9792284965515137,0.3926490843296051,10.046070098876953,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504094662800
1720460504130657700,88,0,540.357715,-87.845801,-196.676367,-173.29834,-30.52002,-164.333496,1720460503.9156,86,1,537.678809,115.639453,152.697656,-173.62793,-13.864746,-66.401367,1720460503.9156,82,2,728.550879,80.813672,180.491309,-5.844727,14.084473,145.612793,1720460503.9156,83,3,543.594727,92.757129,97.780078,-148.73291,-23.686523,15.622559,1720460503.9156,1720460504057650400,./Data/longTest_SlongTest_T4_2024-07-08/obs/2044_1720460504057650400.png,0,0,1709124914533,right,gyro,-0.40194934606552124,4.581489562988281,0.25045475363731384,1669386235509,right,acc,0.8619126081466675,0.5482721924781799,9.979032516479492,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504114649300
1720460504164177700,89,0,544.376074,-102.691406,-189.309375,-177.231445,-27.531738,-162.70752,1720460503.9487,86,1,537.455566,115.751074,152.697656,-173.605957,-13.886719,-66.42334,1720460503.9487,82,2,728.327637,80.032324,180.826172,-5.95459,14.040527,145.634766,1720460503.9487,83,3,543.259863,93.203613,97.445215,-148.64502,-23.774414,15.578613,1720460503.9487,0,0,0,0,1709124914572,right,gyro,-0.5021312236785889,4.1636576652526855,-0.009773843921720982,1669386235550,right,acc,0.7613561153411865,0.4620809257030487,9.739612579345703,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504176183600
1720460504198173700,88,0,557.324121,-142.316895,-159.283301,175.36377,-21.818848,-160.620117,1720460504.0075,86,1,537.120703,115.862695,152.586035,-173.583984,-13.908691,-66.357422,1720460504.0075,82,2,728.104395,79.027734,180.491309,-6.064453,14.150391,145.612793,1720460504.0075,83,3,543.036621,92.757129,97.110352,-148.73291,-23.884277,15.600586,1720460504.0075,1720460504153174600,./Data/longTest_SlongTest_T4_2024-07-08/obs/2046_1720460504153174600.png,0,0,1709124914571,right,acc,4.367023944854736,0.2849099934101105,-9.402029991149902,1669386235532,right,gyro,-0.2822197377681732,0.4789183437824249,0.15027284622192383,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504156176000
1720460504232182600,88,0,553.529004,-186.630469,-109.277051,169.958496,-13.930664,-161.696777,1720460504.059,86,1,537.009082,116.197559,152.251172,-173.583984,-13.952637,-66.291504,1720460504.059,82,2,727.546289,79.362598,180.60293,-5.976562,14.150391,145.634766,1720460504.059,83,3,542.701758,92.087402,95.659277,-148.952637,-24.279785,15.688477,1720460504.059,0,0,0,0,1709124914612,right,gyro,-0.8772025108337402,4.989547252655029,-0.004886921960860491,1669386235570,right,gyro,-0.2431243658065796,0.34086281061172485,0.26145032048225403,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504221188600
1720460504266288200,86,0,535.558008,-210.18252,-79.250977,165.959473,-7.075195,-161.499023,1720460504.1104,86,1,537.009082,116.30918,152.251172,-173.605957,-13.974609,-66.225586,1720460504.1104,82,2,727.434668,78.804492,180.491309,-6.04248,14.172363,145.634766,1720460504.1104,83,3,542.366895,92.533887,94.319824,-148.974609,-24.587402,15.732422,1720460504.1104,0,0,0,0,1709124914652,right,acc,7.924807548522949,1.3886369466781616,-7.228095054626465,1669386235610,right,acc,0.7182605266571045,0.790086567401886,10.280701637268066,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504262285400
1720460504300283600,86,0,530.869922,-212.191699,-75.56748,164.882812,-5.95459,-161.081543,1720460504.1325,86,1,536.897461,116.420801,152.139551,-173.605957,-13.974609,-66.203613,1720460504.1325,82,2,727.769531,78.692871,180.044824,-6.064453,14.238281,145.59082,1720460504.1325,83,3,542.255273,92.422266,93.87334,-148.996582,-24.65332,15.754395,1720460504.1325,1720460504232182600,./Data/longTest_SlongTest_T4_2024-07-08/obs/2048_1720460504232182600.png,0,0,1709124914653,right,gyro,-1.0054842233657837,5.776341915130615,-0.32498031854629517,1669386235611,right,gyro,0.028099801391363144,-0.07819075137376785,0.13927727937698364,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504283283500
1720460504334289400,86,0,524.395898,-216.098437,-67.084277,162.839355,-4.54834,-161.38916,1720460504.1619,86,1,536.78584,116.755664,152.02793,-173.562012,-13.996582,-66.181641,1720460504.1619,82,2,727.881152,78.916113,180.156445,-6.064453,14.238281,145.546875,1720460504.1619,83,3,542.255273,92.533887,93.984961,-149.018555,-24.65332,15.820312,1720460504.1619,0,0,0,0,1709124914693,right,gyro,-1.1496484279632568,5.17525053024292,-0.3701843321323395,1669386235651,right,acc,1.434126853942871,0.5913678407669067,10.153809547424316,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504323278600
1720460504367805000,86,0,503.969238,-228.488379,-29.244727,157.719727,-0.505371,-164.20166,1720460504.2207,86,1,536.78584,116.867285,151.693066,-173.562012,-14.0625,-66.137695,1720460504.2207,82,2,727.434668,78.58125,181.384277,-6.130371,14.040527,145.480957,1720460504.2207,83,3,542.701758,92.86875,93.984961,-148.996582,-24.65332,16.040039,1720460504.2207,1720460504318279000,./Data/longTest_SlongTest_T4_2024-07-08/obs/2050_1720460504318279000.png,0,0,1709124914713,right,gyro,-0.9199630618095398,4.4458770751953125,-0.40683624148368835,1669386235669,right,acc,1.8171991109848022,0.9864110946655273,9.955090522766113,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504344286900
1720460504401858400,85,0,497.830078,-231.61377,-16.073438,157.060547,1.274414,-165.124512,1720460504.239,86,1,536.78584,116.867285,151.581445,-173.562012,-14.0625,-66.137695,1720460504.239,82,2,727.323047,78.469629,181.495898,-6.174316,13.996582,145.437012,1720460504.239,83,3,543.036621,93.315234,94.319824,-148.974609,-24.631348,16.149902,1720460504.239,0,0,0,0,1709124914752,right,acc,10.285490036010742,2.427720546722412,-3.047818660736084,1669386235691,right,gyro,1.6200146675109863,-1.996307611465454,0.14049901068210602,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504388806900
1720460504435822000,84,0,483.430957,-213.196289,-8.706445,160.378418,0.98877,-165.256348,1720460504.2942,86,1,537.232324,116.978906,151.469824,-173.562012,-14.0625,-66.137695,1720460504.2942,82,2,727.211426,78.692871,182.054004,-6.130371,13.930664,145.480957,1720460504.2942,83,3,543.706348,92.980371,95.324414,-149.106445,-24.499512,16.347656,1720460504.2942,0,0,0,0,1709124914772,right,gyro,-1.8216001987457275,5.889962673187256,-0.5424483418464661,1669386235730,right,acc,2.516305923461914,1.9823989868164062,8.705317497253418,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504429817600
1720460504469333900,86,0,476.845312,-186.183984,-31.253906,165.014648,-4.306641,-164.750977,1720460504.3272,86,1,537.567187,116.978906,151.246582,-173.540039,-14.128418,-66.181641,1720460504.3272,82,2,727.323047,78.916113,182.165625,-6.086426,13.908691,145.50293,1720460504.3272,83,3,543.92959,92.86875,95.547656,-149.128418,-24.455566,16.325684,1720460504.3272,0,0,0,0,1709124914792,right,acc,10.45547866821289,3.19865345954895,2.3127987384796143,1669386235731,right,gyro,2.155132532119751,-2.769663095474243,0.19303341209888458,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504450340300
1720460504503339200,86,0,476.175586,-177.700781,-39.737109,166.486816,-6.218262,-164.772949,1720460504.3346,86,1,537.678809,116.978906,151.134961,-173.540039,-14.128418,-66.203613,1720460504.3346,82,2,727.323047,79.027734,182.054004,-6.086426,13.930664,145.50293,1720460504.3346,83,3,543.92959,92.86875,95.547656,-149.128418,-24.433594,16.325684,1720460504.3346,1720460504444323900,./Data/longTest_SlongTest_T4_2024-07-08/obs/2053_1720460504444323900.png,0,0,1709124914813,right,gyro,-2.0366246700286865,7.266852855682373,-0.4948008358478546,1669386235769,right,acc,3.35667085647583,2.80361008644104,8.671798706054688,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504491334600
1720460504537337200,87,0,474.947754,-125.015625,-97.333594,175.627441,-18.918457,-166.530762,1720460504.3787,86,1,537.902051,116.755664,151.581445,-173.562012,-14.040527,-66.247559,1720460504.3787,82,2,727.65791,79.697461,181.830762,-6.020508,13.952637,145.50293,1720460504.3787,83,3,544.487695,93.650098,96.552246,-148.908691,-24.169922,16.259766,1720460504.3787,0,0,0,0,1709124914854,right,gyro,-1.6016886234283447,5.148372173309326,-0.16859880089759827,1669386235791,right,gyro,1.9926424026489258,-2.409252643585205,0.17348572611808777,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504532337100
1720460504570857200,88,0,482.314746,-94.096582,-134.72666,-177.978516,-27.268066,-168.552246,1720460504.4081,86,1,538.125293,116.755664,152.02793,-173.540039,-13.930664,-66.203613,1720460504.4081,82,2,727.65791,80.032324,181.942383,-5.998535,13.908691,145.524902,1720460504.4081,83,3,544.93418,93.87334,97.110352,-148.842773,-24.038086,16.281738,1720460504.4081,0,0,0,0,1709124914872,right,acc,8.83699893951416,2.9257144927978516,5.559336185455322,1669386235810,right,acc,4.036623954772949,3.1914708614349365,8.413225173950195,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504556852900
1720460504604852800,88,0,485.663379,-84.943652,-146.112012,-175.715332,-29.882812,-169.541016,1720460504.4191,86,1,538.236914,116.755664,152.139551,-173.562012,-13.908691,-66.181641,1720460504.4191,82,2,727.65791,80.032324,181.830762,-6.020508,13.908691,145.524902,1720460504.4191,83,3,544.93418,93.87334,97.333594,-148.842773,-23.994141,16.281738,1720460504.4191,1720460504553851900,./Data/longTest_SlongTest_T4_2024-07-08/obs/2056_1720460504553851900.png,0,0,1709124914895,right,acc,7.86734676361084,2.829946517944336,7.003039836883545,1669386235832,right,acc,4.359841346740723,2.6408045291900635,8.08043098449707,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504597853300
1720460504638855800,88,0,498.946289,-70.991016,-171.115137,-169.870605,-35.15625,-171.958008,1720460504.4669,86,1,538.571777,116.197559,152.697656,-173.671875,-13.842773,-66.181641,1720460504.4669,82,2,727.546289,79.809082,183.058594,-6.020508,13.73291,145.612793,1720460504.4669,83,3,545.157422,93.426855,98.00332,-148.864746,-23.840332,16.259766,1720460504.4669,0,0,0,0,1709124914915,right,gyro,-2.0647244453430176,5.455026626586914,0.07208210229873657,1669386235853,right,gyro,0.9896016716957092,-1.177748203277588,0.19303341209888458,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504638855800
1720460504672376700,88,0,508.768945,-54.471094,-194.109082,-165.168457,-35.551758,-171.760254,1720460504.522,86,1,538.571777,115.751074,152.697656,-173.71582,-13.842773,-66.247559,1720460504.522,82,2,727.546289,79.920703,183.72832,-6.020508,13.623047,145.678711,1720460504.522,83,3,545.269043,93.538477,98.673047,-148.73291,-23.664551,16.040039,1720460504.522,0,0,0,0,1709124914955,right,acc,7.084442615509033,2.319981336593628,7.331045627593994,1669386235893,right,acc,4.975151062011719,3.1435868740081787,6.481103897094727,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504659379000
1720460504706377300,88,0,512.34082,-51.345703,-199.466895,-165.124512,-35.419922,-170.859375,1720460504.533,86,1,538.460156,115.751074,152.697656,-173.71582,-13.842773,-66.269531,1720460504.533,82,2,727.434668,79.920703,183.616699,-6.020508,13.623047,145.678711,1720460504.533,83,3,545.045801,93.538477,98.673047,-148.688965,-23.642578,15.996094,1720460504.533,1720460504629858400,./Data/longTest_SlongTest_T4_2024-07-08/obs/2058_1720460504629858400.png,0,0,1709124914995,right,acc,5.66228723526001,1.2425906658172607,9.100360870361328,1669386235914,right,gyro,0.5351179838180542,-1.310916781425476,0.16737708449363708,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504700378600
1720460504740386800,88,0,541.250684,-76.125586,-203.150391,-172.792969,-34.035645,-164.838867,1720460504.6139,86,1,537.902051,115.862695,153.03252,-173.62793,-13.776855,-66.335449,1720460504.6139,82,2,727.099805,80.143945,181.60752,-5.976562,13.864746,145.700684,1720460504.6139,83,3,544.599316,93.315234,98.673047,-148.64502,-23.642578,15.79834,1720460504.6139,0,0,0,0,1709124915017,right,gyro,-1.3365731239318848,3.999945640563965,0.4508185386657715,1669386235954,right,acc,5.430049419403076,3.4596214294433594,6.576871871948242,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504745897100
1720460504773901400,88,0,529.307227,-53.131641,-209.401172,-168.42041,-35.046387,-166.662598,1720460504.5808,86,1,538.348535,115.862695,152.809277,-173.671875,-13.842773,-66.313477,1720460504.5808,82,2,726.988184,80.367188,182.277246,-5.95459,13.776855,145.678711,1720460504.5808,83,3,544.710938,93.538477,98.561426,-148.623047,-23.642578,15.842285,1720460504.5808,0,0,0,0,1709124915038,right,gyro,-2.0170769691467285,3.82157301902771,0.6866125464439392,1669386235972,right,acc,5.6910176277160645,3.7469255924224854,6.057330131530762,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504786900500
1720460504807900400,88,0,547.278223,-96.775488,-191.430176,-175.429688,-31.728516,-164.597168,1720460504.6396,86,1,537.567187,115.862695,153.144141,-173.605957,-13.754883,-66.335449,1720460504.6396,82,2,727.211426,79.474219,181.384277,-6.064453,13.930664,145.700684,1720460504.6396,83,3,544.264453,92.86875,98.561426,-148.710938,-23.642578,15.776367,1720460504.6396,1720460504749897400,./Data/longTest_SlongTest_T4_2024-07-08/obs/2061_1720460504749897400.png,0,0,1709124915056,right,gyro,-1.4037683010101318,3.1202995777130127,0.740368664264679,1669386235991,right,acc,5.774814605712891,3.5434184074401855,6.301538944244385,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504806903900
1720460504841900300,89,0,549.399023,-125.127246,-172.231348,-179.25293,-25.004883,-162.641602,1720460504.6874,86,1,537.232324,116.30918,153.367383,-173.540039,-13.73291,-66.335449,1720460504.6874,82,2,727.099805,78.358008,180.491309,-6.218262,14.172363,145.722656,1720460504.6874,83,3,542.925,92.310645,97.445215,-148.73291,-23.796387,15.512695,1720460504.6874,0,0,0,0,1709124915095,right,acc,3.8067808151245117,-0.5123591423034668,10.551246643066406,1669386236015,right,gyro,0.646295428276062,-1.2510520219802856,0.22968533635139465,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504827896200
1720460504875423400,88,0,548.840918,-133.052344,-165.868945,178.132324,-22.17041,-161.05957,1720460504.7204,86,1,537.232324,116.420801,153.367383,-173.518066,-13.776855,-66.379395,1720460504.7204,82,2,727.211426,78.58125,180.044824,-6.240234,14.282227,145.700684,1720460504.7204,83,3,542.925,92.645508,96.887109,-148.688965,-23.950195,15.446777,1720460504.7204,1720460504825902300,./Data/longTest_SlongTest_T4_2024-07-08/obs/2063_1720460504825902300.png,0,0,1709124915097,right,gyro,-0.5619960427284241,2.230879783630371,0.5424483418464661,1669386236035,right,gyro,0.6487388610839844,-1.1887437105178833,0.2565633952617645,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504868421500
1720460504909426800,88,0,549.733887,-137.852051,-162.185449,176.901855,-21.335449,-160.686035,1720460504.7315,86,1,537.232324,116.420801,153.255762,-173.496094,-13.798828,-66.401367,1720460504.7315,82,2,727.211426,78.58125,179.933203,-6.262207,14.282227,145.678711,1720460504.7315,83,3,542.925,92.757129,96.775488,-148.666992,-23.994141,15.446777,1720460504.7315,0,0,0,0,1709124915136,right,acc,2.4684219360351562,-2.027888774871826,10.129867553710938,1669386236073,right,acc,6.653486728668213,4.031835556030273,5.509057998657227,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504909426800
1720460504943444000,88,0,553.08252,-166.650293,-134.838281,171.694336,-17.600098,-160.64209,1720460504.7756,86,1,537.232324,116.755664,152.920898,-173.474121,-13.864746,-66.401367,1720460504.7756,82,2,726.318457,78.58125,180.379687,-6.262207,14.172363,145.656738,1720460504.7756,83,3,542.701758,93.203613,96.440625,-148.64502,-24.104004,15.556641,1720460504.7756,0,0,0,0,1709124915155,right,acc,2.22660756111145,-0.8140285611152649,11.832144737243652,1669386236093,right,acc,6.9910688400268555,3.9647979736328125,5.224148273468018,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504953954700
1720460504976955400,87,0,546.831738,-200.471484,-95.101172,167.453613,-11.052246,-162.092285,1720460504.8086,86,1,537.232324,116.867285,152.697656,-173.474121,-13.886719,-66.357422,1720460504.8086,82,2,726.095215,78.469629,180.714551,-6.262207,14.106445,145.678711,1720460504.8086,83,3,542.366895,93.426855,95.436035,-148.666992,-24.345703,15.666504,1720460504.8086,1720460504912425000,./Data/longTest_SlongTest_T4_2024-07-08/obs/2065_1720460504912425000.png,0,0,1709124915157,right,gyro,-0.8026769161224365,2.3738224506378174,0.940732479095459,1669386236095,right,gyro,0.3494149148464203,-0.8662069439888,0.3176499307155609,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504974959600
1720460505010959600,86,0,536.227734,-211.745215,-78.692871,165.454102,-7.163086,-161.982422,1720460504.8417,86,1,537.232324,116.978906,152.362793,-173.474121,-13.930664,-66.291504,1720460504.8417,82,2,726.430078,77.799902,180.60293,-6.394043,14.106445,145.634766,1720460504.8417,83,3,542.143652,93.315234,94.431445,-148.754883,-24.587402,15.732422,1720460504.8417,0,0,0,0,1709124915177,right,gyro,-0.0403171069920063,2.2797491550445557,0.7354817390441895,1669386236114,right,gyro,0.18081611394882202,-0.9248499870300293,0.27122417092323303,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460504994964600
1720460505045271600,86,0,526.739941,-217.103027,-68.646973,162.509766,-4.943848,-161.674805,1720460504.8858,86,1,537.120703,117.31377,151.916309,-173.430176,-14.018555,-66.203613,1720460504.8858,82,2,726.764941,76.683691,180.491309,-6.503906,14.128418,145.634766,1720460504.8858,83,3,542.143652,93.538477,94.654687,-148.820801,-24.56543,15.908203,1720460504.8858,0,0,0,0,1709124915237,right,acc,-1.3048399686813354,-2.580949544906616,10.18493366241455,1669386236152,right,acc,7.556100368499756,4.223371982574463,4.910507678985596,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505057282600
1720460505079291200,86,0,515.912695,-226.144336,-39.737109,159.521484,-2.06543,-163.674316,1720460504.9226,86,1,537.343945,117.648633,151.581445,-173.408203,-14.084473,-66.181641,1720460504.9226,82,2,727.211426,76.125586,181.161035,-6.591797,14.084473,145.656738,1720460504.9226,83,3,542.366895,93.538477,95.212793,-148.930664,-24.499512,16.062012,1720460504.9226,0,0,0,0,1709124915239,right,gyro,-0.8185594081878662,3.3426547050476074,0.7000515460968018,1669386236153,right,gyro,0.3897320330142975,-0.8833111524581909,0.10262536257505417,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505077274500
1720460505113310400,86,0,512.34082,-229.492969,-31.58877,158.950195,-0.966797,-164.135742,1720460504.9299,86,1,537.343945,117.648633,151.581445,-173.430176,-14.084473,-66.159668,1720460504.9299,82,2,727.323047,76.013965,181.161035,-6.61377,14.0625,145.634766,1720460504.9299,83,3,542.478516,93.426855,95.324414,-148.952637,-24.499512,16.105957,1720460504.9299,1720460505041756000,./Data/longTest_SlongTest_T4_2024-07-08/obs/2068_1720460505041756000.png,0,0,1709124915258,right,gyro,-1.4636331796646118,3.7727036476135254,1.1594222784042358,1669386236195,right,acc,7.666234016418457,4.240131378173828,4.967968463897705,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505098275700
1720460505146802400,85,0,483.430957,-214.535742,-18.082617,159.609375,1.142578,-163.87207,1720460505.0071,86,1,538.460156,116.532422,151.246582,-173.71582,-14.106445,-66.071777,1720460505.0071,82,2,727.546289,76.683691,182.277246,-6.547852,13.908691,145.480957,1720460505.0071,83,3,543.817969,93.091992,95.770898,-149.084473,-24.411621,16.237793,1720460505.0071,1720460505116273800,./Data/longTest_SlongTest_T4_2024-07-08/obs/2070_1720460505116273800.png,0,0,1709124915278,right,gyro,-1.5173892974853516,3.9327504634857178,1.5369369983673096,1669386236236,right,acc,7.747636795043945,4.110844135284424,4.568136692047119,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505143286100
1720460505180801300,86,0,482.426367,-206.16416,-24.556641,160.422363,-0.439453,-163.762207,1720460505.0181,86,1,538.460156,116.532422,151.246582,-173.71582,-14.106445,-66.071777,1720460505.0181,82,2,727.546289,76.683691,182.277246,-6.547852,13.908691,145.458984,1720460505.0181,83,3,544.041211,93.091992,95.88252,-149.084473,-24.411621,16.237793,1720460505.0181,0,0,0,0,1709124915297,right,acc,-2.2146365642547607,-2.6144683361053467,10.747570991516113,1669386236237,right,gyro,0.375071257352829,-0.5962044596672058,0.12339477986097336,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505163799400
1720460505214802700,86,0,481.868262,-192.099902,-35.941992,162.268066,-3.757324,-163.981934,1720460505.0328,86,1,538.571777,116.532422,151.358203,-173.71582,-14.106445,-66.071777,1720460505.0328,82,2,727.434668,76.683691,181.942383,-6.569824,13.930664,145.437012,1720460505.0328,83,3,544.264453,93.315234,95.994141,-149.040527,-24.367676,16.237793,1720460505.0328,0,0,0,0,1709124915342,right,acc,-4.326322555541992,-2.7509377002716064,8.724471092224121,1669386236275,right,acc,7.802703380584717,4.623203277587891,4.299986362457275,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505204799500
1720460505248337900,87,0,474.947754,-150.241992,-62.061328,171.101074,-13.31543,-166.59668,1720460505.0953,86,1,538.683398,116.644043,151.581445,-173.71582,-14.040527,-66.005859,1720460505.0953,82,2,727.546289,77.130176,181.495898,-6.525879,13.996582,145.415039,1720460505.0953,83,3,544.93418,94.096582,96.99873,-148.908691,-24.213867,16.435547,1720460505.0953,0,0,0,0,1709124915356,right,acc,-5.6670756340026855,-3.287238836288452,8.597578048706055,1669386236295,right,acc,7.7883381843566895,4.467580318450928,3.8115692138671875,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505245333000
1720460505282330400,87,0,477.291797,-131.266406,-86.952832,176.088867,-18.215332,-167.387695,1720460505.1173,86,1,538.683398,116.644043,151.693066,-173.71582,-14.018555,-66.049805,1720460505.1173,82,2,727.769531,77.241797,181.60752,-6.481934,13.996582,145.458984,1720460505.1173,83,3,545.045801,93.761719,97.110352,-148.952637,-24.169922,16.413574,1720460505.1173,1720460505237810800,./Data/longTest_SlongTest_T4_2024-07-08/obs/2073_1720460505237810800.png,0,0,1709124915376,right,acc,-6.081272125244141,-2.1763293743133545,7.659051418304443,1669386236296,right,gyro,0.32009339332580566,-0.4911356568336487,0.1563815027475357,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505266335400
1720460505316329000,88,0,479.524219,-115.639453,-106.263281,179.780273,-21.84082,-168.156738,1720460505.1284,86,1,538.683398,116.644043,151.693066,-173.693848,-14.018555,-66.071777,1720460505.1284,82,2,727.881152,77.353418,181.719141,-6.459961,13.974609,145.480957,1720460505.1284,83,3,545.157422,93.761719,97.221973,-148.952637,-24.147949,16.391602,1720460505.1284,0,0,0,0,1709124915358,right,gyro,-0.28588494658470154,2.5497515201568604,0.7134906053543091,1669386236337,right,gyro,0.16249015927314758,-0.394618958234787,0.1319468915462494,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505310328600
1720460505349704100,88,0,496.267383,-55.698926,-181.942383,-168.068848,-36.210938,-171.430664,1720460505.1908,86,1,538.571777,116.532422,152.02793,-173.62793,-13.952637,-66.225586,1720460505.1908,82,2,727.769531,78.246387,181.830762,-6.218262,13.908691,145.612793,1720460505.1908,83,3,545.269043,93.203613,98.226562,-148.864746,-23.796387,16.237793,1720460505.1908,0,0,0,0,1709124915378,right,gyro,0.2028072625398636,3.045774221420288,1.3096951246261597,1669386236375,right,acc,8.33182144165039,4.1180267333984375,3.2321722507476807,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1720460505351702900
