wrist_position,value_X_Axis,value_Y_Axis,value_Z_Axis,seq,seq_num,server_epoch_ms
left,-0.4813618063926697,-0.1136209368705749,0.2223549485206604,seq,3672.0,1721412495748278500
left,-0.4459316432476043,-0.1185078546404838,0.2235766798257827,seq,3673.0,1721412495772259700
left,-0.304210901260376,-0.0794124826788902,0.1685988008975982,seq,3674.0,1721412495788300000
left,-0.1649336218833923,-0.0549778714776039,0.1392772793769836,seq,3675.0,1721412495806397000
left,-0.051312681287527,-0.0525344125926494,0.1441642045974731,seq,3676.0,1721412495833974000
left,-0.0390953756868839,-0.051312681287527,0.1282816976308822,seq,3677.0,1721412495851016300
left,0.0012217304902151,-0.0427605658769607,0.1111774742603302,seq,3678.0,1721412495872943300
left,0.0439822971820831,-0.0439822971820831,0.1050688251852989,seq,3679.0,1721412495897951800
left,0.0073303831741213,-0.0598647929728031,0.0940732508897781,seq,3680.0,1721412495915113600
left,-0.0158824957907199,-0.0965167060494422,0.1050688251852989,seq,3681.0,1721412495928778600
left,0.0488692186772823,-0.0891863256692886,0.0696386396884918,seq,3682.0,1721412495948793100
left,0.0207694191485643,-0.0928515195846557,0.0781907513737678,seq,3683.0,1721412495972776700
left,-0.0183259565383195,-0.107512280344963,0.1014036312699318,seq,3684.0,1721412495996717600
left,0.0806342139840126,-0.0708603709936142,0.0806342139840126,seq,3685.0,1721412496014937300
left,0.090408056974411,-0.0549778714776039,0.0684169083833694,seq,3686.0,1721412496030542300
left,-0.0183259565383195,-0.0720821022987365,0.0635299831628799,seq,3687.0,1721412496052571500
left,-0.0378736443817615,-0.0855211317539215,0.0684169083833694,seq,3688.0,1721412496071524900
left,0.0329867228865623,-0.051312681287527,0.0488692186772823,seq,3689.0,1721412496106569600
left,0.1087340116500854,-0.0329867228865623,0.0232128798961639,seq,3690.0,1721412496118185300
left,0.0965167060494422,-0.0134390350431203,0.0073303831741213,seq,3691.0,1721412496134291000
left,0.0855211317539215,-0.0061086523346602,0.0012217304902151,seq,3692.0,1721412496147303100
left,0.0867428630590438,-0.0171042270958423,0.0024434609804302,seq,3693.0,1721412496178290300
left,0.0219911485910415,-0.0244346093386411,0.0024434609804302,seq,3694.0,1721412496200290300
left,0.0109955742955207,-0.0244346093386411,-0.0097738439217209,seq,3695.0,1721412496222121400
left,0.0842994004487991,0.0134390350431203,-0.0244346093386411,seq,3696.0,1721412496235058500
left,0.0891863256692886,0.0024434609804302,-0.0207694191485643,seq,3697.0,1721412496256059600
left,0.0378736443817615,-0.0048869219608604,0.0048869219608604,seq,3698.0,1721412496273061600
left,0.0256563406437635,-0.0061086523346602,0.0097738439217209,seq,3699.0,1721412496302058400
left,0.0720821022987365,0.0012217304902151,0.0036651915870606,seq,3700.0,1721412496316345300
left,0.1197295859456062,0.0061086523346602,-0.0024434609804302,seq,3701.0,1721412496328009300
left,0.1185078546404838,0.0317649915814399,-0.0134390350431203,seq,3702.0,1721412496370016800
left,0.1282816976308822,0.0061086523346602,0.0244346093386411,seq,3703.0,1721412496416088800
left,0.1600466966629028,0.0207694191485643,0.0195476878434419,seq,3704.0,1721412496428848400
left,0.1795943826436996,0.0024434609804302,0.0219911485910415,seq,3705.0,1721412496436775400
left,0.1600466966629028,0.0012217304902151,0.0403171069920063,seq,3706.0,1721412496453844400
left,0.1966986060142517,-0.0146607663482427,0.0488692186772823,seq,3707.0,1721412496479859100
left,0.2565633952617645,-0.0012217304902151,0.0158824957907199,seq,3708.0,1721412496501780500
left,0.2541199326515198,-0.0146607663482427,0.0268780700862407,seq,3709.0,1721412496525651400
left,0.2101376503705978,-0.0329867228865623,0.0561996027827262,seq,3710.0,1721412496539676300
left,0.1966986060142517,-0.0390953756868839,0.0647517144680023,seq,3711.0,1721412496552702100
left,0.2296853363513946,-0.0207694191485643,0.0537561401724815,seq,3712.0,1721412496572648800
left,0.2541199326515198,-0.0122173046693205,0.0427605658769607,seq,3713.0,1721412496588736900
left,0.2431243658065796,-0.0109955742955207,0.0439822971820831,seq,3714.0,1721412496605703300
left,0.2480112910270691,0.0122173046693205,0.0342084541916847,seq,3715.0,1721412496619435500
left,0.261450320482254,0.0268780700862407,0.0171042270958423,seq,3716.0,1721412496633551600
left,0.197920337319374,0.0036651915870606,0.0329867228865623,seq,3717.0,1721412496670483300
left,0.1295034289360046,-0.0134390350431203,0.0329867228865623,seq,3718.0,1721412496688544300
left,0.1099557429552078,-0.0244346093386411,0.0268780700862407,seq,3719.0,1721412496711673500
left,0.0610865242779254,-0.0476474873721599,0.0354301854968071,seq,3720.0,1721412496756339400
left,0.0329867228865623,-0.0488692186772823,0.0232128798961639,seq,3721.0,1721412496806449700
left,0.0561996027827262,-0.0610865242779254,0.0219911485910415,seq,3722.0,1721412496824255600
left,0.0232128798961639,-0.067195177078247,0.0195476878434419,seq,3723.0,1721412496841172800
left,-0.0085521135479211,-0.0537561401724815,0.0134390350431203,seq,3724.0,1721412496858238600
left,0.0036651915870606,-0.067195177078247,0.0244346093386411,seq,3725.0,1721412496877243200
left,-0.0122173046693205,-0.0574213340878486,0.0061086523346602,seq,3726.0,1721412496899168500
left,-0.0354301854968071,-0.067195177078247,0.0097738439217209,seq,3727.0,1721412496913235700
left,-0.0012217304902151,-0.0574213340878486,0.0048869219608604,seq,3728.0,1721412496921897800
left,0.0415388382971286,-0.0268780700862407,-0.0122173046693205,seq,3729.0,1721412496932960400
left,0.0574213340878486,-0.0061086523346602,-0.0195476878434419,seq,3730.0,1721412496950920200
left,0.0342084541916847,-0.0073303831741213,-0.0109955742955207,seq,3731.0,1721412496965887600
left,-0.0244346093386411,-0.0207694191485643,-0.0048869219608604,seq,3732.0,1721412496989894200
left,-0.0537561401724815,-0.0488692186772823,-0.0036651915870606,seq,3733.0,1721412497013998300
left,-0.0415388382971286,-0.0464257597923278,-0.0109955742955207,seq,3734.0,1721412497030773600
left,-0.0378736443817615,-0.0342084541916847,-0.0085521135479211,seq,3735.0,1721412497038735800
left,-0.0623082555830478,-0.0317649915814399,-0.0024434609804302,seq,3736.0,1721412497063797400
left,-0.0635299831628799,-0.0305432621389627,-0.0048869219608604,seq,3737.0,1721412497080789900
left,-0.0329867228865623,-0.0195476878434419,-0.0036651915870606,seq,3738.0,1721412497089750800
left,-0.0085521135479211,-0.0085521135479211,-0.0073303831741213,seq,3739.0,1721412497100801400
left,0.0012217304902151,0.0073303831741213,-0.0085521135479211,seq,3740.0,1721412497117856200
left,0.0073303831741213,0.0207694191485643,-0.0171042270958423,seq,3741.0,1721412497136810600
left,-0.0464257597923278,0.0073303831741213,-0.0085521135479211,seq,3742.0,1721412497164162200
left,-0.0684169083833694,-0.0061086523346602,-0.0048869219608604,seq,3743.0,1721412497190163900
left,-0.0561996027827262,0.0,-0.0061086523346602,seq,3744.0,1721412497204227400
left,-0.0525344125926494,0.0085521135479211,-0.0097738439217209,seq,3745.0,1721412497216234300
left,-0.0500909499824047,-0.0036651915870606,0.0024434609804302,seq,3746.0,1721412497232996100
left,-0.0280998013913631,0.0146607663482427,-0.0122173046693205,seq,3747.0,1721412497257937100
left,-0.0207694191485643,0.0268780700862407,-0.0146607663482427,seq,3748.0,1721412497280995000
left,-0.0415388382971286,0.0146607663482427,0.0,seq,3749.0,1721412497296949800
left,-0.0464257597923278,0.0048869219608604,0.0,seq,3750.0,1721412497318993900
left,-0.0427605658769607,0.0122173046693205,-0.0085521135479211,seq,3751.0,1721412497336672700
left,-0.051312681287527,0.0122173046693205,-0.0024434609804302,seq,3752.0,1721412497363667300
left,-0.0280998013913631,-0.0036651915870606,0.0073303831741213,seq,3753.0,1721412497373675800
left,-0.0073303831741213,0.0244346093386411,-0.0146607663482427,seq,3754.0,1721412497396737200
left,-0.0329867228865623,0.0219911485910415,-0.0036651915870606,seq,3755.0,1721412497414724200
left,-0.0488692186772823,0.0109955742955207,-0.0048869219608604,seq,3756.0,1721412497438473800
left,-0.0684169083833694,-0.0012217304902151,-0.0073303831741213,seq,3757.0,1721412497455389700
left,-0.0745255574584007,-0.0146607663482427,-0.0012217304902151,seq,3758.0,1721412497490391200
left,-0.0574213340878486,0.0061086523346602,-0.0134390350431203,seq,3759.0,1721412497501455700
left,-0.0427605658769607,-0.0097738439217209,-0.0024434609804302,seq,3760.0,1721412497513399800
left,-0.0733038261532783,-0.0146607663482427,-0.0024434609804302,seq,3761.0,1721412497532077100
left,-0.0354301854968071,-0.0244346093386411,-0.0061086523346602,seq,3762.0,1721412497559076300
left,-0.0232128798961639,-0.0171042270958423,-0.0024434609804302,seq,3763.0,1721412497574027200
left,-0.0464257597923278,-0.0048869219608604,-0.0024434609804302,seq,3764.0,1721412497591010800
left,-0.0403171069920063,-0.0122173046693205,0.0,seq,3765.0,1721412497610193000
left,-0.0708603709936142,-0.0232128798961639,0.0097738439217209,seq,3766.0,1721412497643834700
left,-0.0561996027827262,-0.0207694191485643,0.0097738439217209,seq,3767.0,1721412497683843700
left,-0.0048869219608604,-0.0024434609804302,-0.0012217304902151,seq,3768.0,1721412497730480200
left,-0.0195476878434419,-0.0085521135479211,0.0036651915870606,seq,3769.0,1721412497749534500
left,-0.0342084541916847,-0.0134390350431203,0.0,seq,3770.0,1721412497763481100
left,-0.0305432621389627,-0.0219911485910415,0.0061086523346602,seq,3771.0,1721412497788478200
left,-0.058643065392971,-0.0085521135479211,0.0036651915870606,seq,3772.0,1721412497805501800
left,-0.0329867228865623,-0.0061086523346602,0.0061086523346602,seq,3773.0,1721412497820638100
left,-0.0073303831741213,-0.0024434609804302,0.0,seq,3774.0,1721412497838296000
left,-0.0158824957907199,-0.0256563406437635,0.0109955742955207,seq,3775.0,1721412497849309600
left,-0.0574213340878486,-0.0305432621389627,0.0146607663482427,seq,3776.0,1721412497875335200
left,-0.0403171069920063,-0.0085521135479211,0.0085521135479211,seq,3777.0,1721412497890241700
left,-0.0195476878434419,0.0012217304902151,0.0024434609804302,seq,3778.0,1721412497903308400
left,-0.0171042270958423,-0.0024434609804302,0.0024434609804302,seq,3779.0,1721412497919395200
left,-0.0329867228865623,-0.0122173046693205,0.0061086523346602,seq,3780.0,1721412497928540600
left,-0.0378736443817615,-0.0171042270958423,0.0061086523346602,seq,3781.0,1721412497935496800
left,-0.0134390350431203,-0.0048869219608604,-0.0012217304902151,seq,3782.0,1721412497952539900
left,0.0134390350431203,0.0085521135479211,-0.0024434609804302,seq,3783.0,1721412497979529200
left,-0.0012217304902151,0.0036651915870606,0.0012217304902151,seq,3784.0,1721412498010574900
left,0.0134390350431203,0.0048869219608604,-0.0109955742955207,seq,3785.0,1721412498018581200
left,0.0183259565383195,0.0183259565383195,-0.0207694191485643,seq,3786.0,1721412498053331200
left,0.0146607663482427,0.0146607663482427,-0.0134390350431203,seq,3787.0,1721412498073281700
left,0.0,0.0024434609804302,-0.0097738439217209,seq,3788.0,1721412498089328000
left,-0.0012217304902151,0.0122173046693205,-0.0134390350431203,seq,3789.0,1721412498105299500
left,0.0097738439217209,0.0012217304902151,-0.0134390350431203,seq,3790.0,1721412498119394000
left,0.0452040284872055,0.0280998013913631,-0.0354301854968071,seq,3791.0,1721412498136066400
left,0.0256563406437635,0.0061086523346602,-0.0183259565383195,seq,3792.0,1721412498167997600
left,0.0134390350431203,0.0073303831741213,-0.0207694191485643,seq,3793.0,1721412498180044200
left,0.0036651915870606,0.0,-0.0122173046693205,seq,3794.0,1721412498200982600
left,-0.0097738439217209,0.0061086523346602,-0.0122173046693205,seq,3795.0,1721412498215084000
left,0.0109955742955207,-0.0036651915870606,-0.0048869219608604,seq,3796.0,1721412498247651100
left,0.0158824957907199,-0.0048869219608604,-0.0024434609804302,seq,3797.0,1721412498263637200
left,0.0305432621389627,-0.0012217304902151,0.0012217304902151,seq,3798.0,1721412498288659700
left,0.0232128798961639,0.0097738439217209,0.0024434609804302,seq,3799.0,1721412498306643100
left,0.0024434609804302,0.0073303831741213,0.0012217304902151,seq,3800.0,1721412498317677100
left,0.0012217304902151,0.0036651915870606,-0.0061086523346602,seq,3801.0,1721412498341289900
left,0.0,0.0097738439217209,-0.0061086523346602,seq,3802.0,1721412498359287600
left,-0.0097738439217209,-0.0012217304902151,0.0024434609804302,seq,3803.0,1721412498373250900
left,-0.0036651915870606,0.0158824957907199,-0.0097738439217209,seq,3804.0,1721412498396362900
left,0.0195476878434419,0.0232128798961639,-0.0073303831741213,seq,3805.0,1721412498415465000
left,0.0549778714776039,0.0256563406437635,-0.0085521135479211,seq,3806.0,1721412498439081200
left,0.1197295859456062,0.0219911485910415,-0.0122173046693205,seq,3807.0,1721412498457030900
left,0.1099557429552078,0.0048869219608604,-0.0280998013913631,seq,3808.0,1721412498480070300
left,0.0940732508897781,0.0195476878434419,-0.0439822971820831,seq,3809.0,1721412498498000300
left,0.1539380401372909,0.0097738439217209,-0.0464257597923278,seq,3810.0,1721412498518105800
left,0.1759291887283325,0.0085521135479211,-0.0476474873721599,seq,3811.0,1721412498539650400
left,0.1380555480718612,0.0232128798961639,-0.0561996027827262,seq,3812.0,1721412498561705700
left,0.1221730485558509,0.0452040284872055,-0.0794124826788902,seq,3813.0,1721412498580660900
left,0.1331686228513717,0.058643065392971,-0.1050688251852989,seq,3814.0,1721412498597709800
left,0.1368338167667389,0.0794124826788902,-0.1685988008975982,seq,3815.0,1721412498617823200
left,0.2431243658065796,0.0623082555830478,-0.1588249653577804,seq,3816.0,1721412498639467300
left,0.2565633952617645,0.1527163088321685,-0.117286130785942,seq,3817.0,1721412498670497400
left,0.0366519130766391,0.1331686228513717,-0.2345722615718841,seq,3818.0,1721412498686494100
left,0.3689626157283783,0.0610865242779254,-0.1282816976308822,seq,3819.0,1721412498698431000
left,0.2076941877603531,0.1282816976308822,-0.2113593816757202,seq,3820.0,1721412498741303700
left,0.0879645943641662,0.098960168659687,-0.180816113948822,seq,3821.0,1721412498752357000
left,0.2382374405860901,0.0830776765942573,-0.167377084493637,seq,3822.0,1721412498773302900
left,0.2907718420028686,0.1221730485558509,-0.2113593816757202,seq,3823.0,1721412498782360700
left,0.2968805134296417,0.1123992055654525,-0.1844813078641891,seq,3824.0,1721412498798354100
left,0.3469714522361755,0.1319468915462494,-0.2528982162475586,seq,3825.0,1721412498819494600
left,0.2968805134296417,0.1380555480718612,-0.2345722615718841,seq,3826.0,1721412498851227100
left,0.3139847218990326,0.1368338167667389,-0.2333505302667617,seq,3827.0,1721412498864254300
left,0.3310889601707458,0.1014036312699318,-0.2345722615718841,seq,3828.0,1721412498880213200
left,0.2797762751579284,0.0965167060494422,-0.2064724564552307,seq,3829.0,1721412498897141400
left,0.3824016451835632,0.1221730485558509,-0.2895501255989074,seq,3830.0,1721412498926911100
left,0.5852088928222656,0.1429424732923507,-0.351858377456665,seq,3831.0,1721412498968846600
left,0.6499606370925903,0.1270599663257599,-0.3225368559360504,seq,3832.0,1721412498983902600
left,0.6902777552604675,0.1356120854616165,-0.3591887652873993,seq,3833.0,1721412498996915700
left,0.9627236127853394,0.2113593816757202,-0.4471533596515655,seq,3834.0,1721412499007914100
left,1.4453071355819702,0.1319468915462494,-0.4276056587696075,seq,3835.0,1721412499019979700
left,1.529606580734253,0.1111774742603302,-0.3726277947425842,seq,3836.0,1721412499049494200
left,1.3646728992462158,0.2419026345014572,-0.3995058834552765,seq,3837.0,1721412499067581400
left,1.501506805419922,0.2724458873271942,-0.4434881806373596,seq,3838.0,1721412499089493800
left,1.653001308441162,0.2003637999296188,-0.4459316432476043,seq,3839.0,1721412499106489800
left,1.8936822414398196,0.1490511149168014,-0.4190535545349121,seq,3840.0,1721412499130192300
left,2.057394027709961,0.1905899494886398,-0.432492583990097,seq,3841.0,1721412499155195200
left,2.0891592502593994,0.251676470041275,-0.4874704778194427,seq,3842.0,1721412499167086400
left,2.0060815811157227,0.1539380401372909,-0.5021312236785889,seq,3843.0,1721412499174127600
left,1.949881911277771,0.0378736443817615,-0.4703662395477295,seq,3844.0,1721412499196133700
left,1.910786509513855,0.0207694191485643,-0.4544837474822998,seq,3845.0,1721412499232040400
left,2.032959461212158,0.0916297882795333,-0.513126790523529,seq,3846.0,1721412499255967600
left,2.348165988922119,0.1820378452539444,-0.5937610268592834,seq,3847.0,1721412499281028600
left,2.5143213272094727,0.1258382350206375,-0.6010913848876953,seq,3848.0,1721412499297964100
left,2.309070587158203,0.0354301854968071,-0.6157521605491638,seq,3849.0,1721412499317076200
left,2.194227933883667,-0.0757472887635231,-0.6646214127540588,seq,3850.0,1721412499333688300
left,2.3518311977386475,0.0048869219608604,-0.7024950385093689,seq,3851.0,1721412499353741500
left,2.535090684890747,0.0390953756868839,-0.7757988572120667,seq,3852.0,1721412499368673200
left,2.3738224506378174,0.0134390350431203,-0.7269296646118164,seq,3853.0,1721412499382731600
left,2.122145891189575,-0.1038470938801765,-0.6963863968849182,seq,3854.0,1721412499394702600
left,2.113593816757202,-0.0452040284872055,-0.7330383062362671,seq,3855.0,1721412499430449700
left,2.261423110961914,0.0879645943641662,-0.7342600226402283,seq,3856.0,1721412499439418100
left,2.2003366947174072,0.1148426681756973,-0.6902777552604675,seq,3857.0,1721412499455467600
left,1.9535470008850095,0.0794124826788902,-0.6707300543785095,seq,3858.0,1721412499481509800
left,1.819156646728516,0.0977384373545646,-0.6255260109901428,seq,3859.0,1721412499510473000
left,1.7898352146148682,0.1001818999648094,-0.636521577835083,seq,3860.0,1721412499523491000
left,1.616349458694458,0.0940732508897781,-0.5766568183898926,seq,3861.0,1721412499555231100
left,1.3671164512634275,0.0561996027827262,-0.5571091175079346,seq,3862.0,1721412499568194400
left,1.2608258724212646,0.1160643994808197,-0.5143485069274902,seq,3863.0,1721412499583238100
left,1.1093312501907349,0.107512280344963,-0.485027015209198,seq,3864.0,1721412499597246500
left,0.93095862865448,0.0623082555830478,-0.4227187633514404,seq,3865.0,1721412499624254200
left,0.750142514705658,0.0476474873721599,-0.3665191531181335,seq,3866.0,1721412499639886000
left,0.6401867866516113,0.0158824957907199,-0.3408628106117248,seq,3867.0,1721412499666895600
left,0.6475171446800232,0.0561996027827262,-0.3237585723400116,seq,3868.0,1721412499680939700
left,0.6230825781822205,0.0757472887635231,-0.2883284091949463,seq,3869.0,1721412499715057100
left,0.5192354321479797,0.0623082555830478,-0.2602286040782928,seq,3870.0,1721412499739664300
left,0.3885102868080139,0.0452040284872055,-0.2076941877603531,seq,3871.0,1721412499752716900
left,0.2174680233001709,0.0268780700862407,-0.157603234052658,seq,3872.0,1721412499764690700
left,0.0623082555830478,0.0024434609804302,-0.0916297882795333,seq,3873.0,1721412499785666000
left,0.0024434609804302,-0.0232128798961639,-0.090408056974411,seq,3874.0,1721412499818884000
left,-0.0171042270958423,-0.0048869219608604,-0.0561996027827262,seq,3875.0,1721412499838550500
left,-0.0256563406437635,-0.0109955742955207,-0.0647517144680023,seq,3876.0,1721412499857511100
left,-0.0024434609804302,0.0048869219608604,-0.0305432621389627,seq,3877.0,1721412499873548700
left,-0.0097738439217209,-0.0085521135479211,-0.0317649915814399,seq,3878.0,1721412499883483200
left,-0.0048869219608604,-0.0171042270958423,-0.0378736443817615,seq,3879.0,1721412499900502100
left,0.0305432621389627,0.0097738439217209,-0.0305432621389627,seq,3880.0,1721412499932251800
left,0.0256563406437635,-0.0012217304902151,-0.0232128798961639,seq,3881.0,1721412499947206500
left,-0.0061086523346602,-0.0122173046693205,-0.0085521135479211,seq,3882.0,1721412499972286800
left,-0.0207694191485643,-0.0146607663482427,-0.0036651915870606,seq,3883.0,1721412499986230900
left,-0.0024434609804302,-0.0097738439217209,-0.0122173046693205,seq,3884.0,1721412500011268000
left,0.0561996027827262,0.0,-0.0207694191485643,seq,3885.0,1721412500019341800
left,0.0696386396884918,-0.0109955742955207,-0.0378736443817615,seq,3886.0,1721412500050034100
left,0.0684169083833694,-0.0073303831741213,-0.0293215326964855,seq,3887.0,1721412500063010800
left,0.0708603709936142,-0.0036651915870606,-0.0476474873721599,seq,3888.0,1721412500080043200
left,0.0500909499824047,0.0,-0.0268780700862407,seq,3889.0,1721412500113163300
left,0.0476474873721599,-0.0061086523346602,-0.0256563406437635,seq,3890.0,1721412500129920200
left,0.0464257597923278,-0.0048869219608604,-0.0158824957907199,seq,3891.0,1721412500139845600
left,0.0452040284872055,-0.0073303831741213,-0.0134390350431203,seq,3892.0,1721412500163833000
left,0.058643065392971,-0.0097738439217209,-0.0109955742955207,seq,3893.0,1721412500180920800
left,0.0354301854968071,-0.0061086523346602,0.0207694191485643,seq,3894.0,1721412500202834700
left,0.0085521135479211,-0.0342084541916847,0.0158824957907199,seq,3895.0,1721412500292709100
left,0.0,-0.0342084541916847,0.0256563406437635,seq,3896.0,1721412500319840800
left,0.0268780700862407,-0.0354301854968071,0.0097738439217209,seq,3897.0,1721412500333476000
left,0.0146607663482427,-0.0317649915814399,0.0244346093386411,seq,3898.0,1721412500357412700
left,-0.0171042270958423,-0.0415388382971286,0.0219911485910415,seq,3899.0,1721412500371470100
left,-0.0134390350431203,-0.0415388382971286,0.0158824957907199,seq,3900.0,1721412500383418800
left,0.0024434609804302,-0.0305432621389627,0.0171042270958423,seq,3901.0,1721412500392482400
left,-0.0036651915870606,-0.0293215326964855,0.0061086523346602,seq,3902.0,1721412500402439900
left,0.0171042270958423,-0.0256563406437635,0.0097738439217209,seq,3903.0,1721412500419595000
left,0.0097738439217209,-0.0195476878434419,0.0073303831741213,seq,3904.0,1721412500438259500
left,-0.0158824957907199,-0.0268780700862407,0.0085521135479211,seq,3905.0,1721412500450329600
left,-0.0232128798961639,-0.0305432621389627,0.0024434609804302,seq,3906.0,1721412500465283500
left,-0.0073303831741213,-0.0134390350431203,0.0024434609804302,seq,3907.0,1721412500479325200
left,0.0048869219608604,-0.0097738439217209,-0.0036651915870606,seq,3908.0,1721412500487340700
left,0.0195476878434419,-0.0109955742955207,-0.0012217304902151,seq,3909.0,1721412500506252400
left,0.0207694191485643,-0.0085521135479211,-0.0024434609804302,seq,3910.0,1721412500526444200
left,0.0183259565383195,-0.0036651915870606,-0.0012217304902151,seq,3911.0,1721412500548184300
left,0.0183259565383195,-0.0097738439217209,0.0012217304902151,seq,3912.0,1721412500570175700
left,0.0073303831741213,-0.0048869219608604,0.0073303831741213,seq,3913.0,1721412500585184400
left,-0.0048869219608604,-0.0158824957907199,0.0036651915870606,seq,3914.0,1721412500606137700
left,-0.0012217304902151,-0.0146607663482427,0.0097738439217209,seq,3915.0,1721412500626198000
left,0.0195476878434419,-0.0048869219608604,0.0,seq,3916.0,1721412500640872500
left,0.0403171069920063,0.0,-0.0036651915870606,seq,3917.0,1721412500665922500
left,0.0293215326964855,-0.0061086523346602,-0.0048869219608604,seq,3918.0,1721412500682915900
left,0.0061086523346602,-0.0097738439217209,0.0061086523346602,seq,3919.0,1721412500707939400
left,-0.0268780700862407,-0.0207694191485643,0.0232128798961639,seq,3920.0,1721412500730680500
left,-0.0354301854968071,-0.0305432621389627,0.0134390350431203,seq,3921.0,1721412500740617100
left,-0.0146607663482427,-0.0268780700862407,0.0122173046693205,seq,3922.0,1721412500764626200
left,-0.0085521135479211,-0.0146607663482427,0.0085521135479211,seq,3923.0,1721412500783683600
left,-0.0073303831741213,-0.0244346093386411,0.0109955742955207,seq,3924.0,1721412500806615000
left,-0.0048869219608604,-0.0146607663482427,0.0122173046693205,seq,3925.0,1721412500824736400
left,-0.0036651915870606,-0.0134390350431203,-0.0012217304902151,seq,3926.0,1721412500839466800
left,0.0109955742955207,-0.0024434609804302,0.0061086523346602,seq,3927.0,1721412500867538800
left,-0.0232128798961639,-0.0146607663482427,-0.0048869219608604,seq,3928.0,1721412500885552400
left,0.0024434609804302,-0.0048869219608604,0.0012217304902151,seq,3929.0,1721412500906475400
left,-0.0073303831741213,-0.0048869219608604,0.0097738439217209,seq,3930.0,1721412500945279900
left,-0.0256563406437635,-0.0134390350431203,0.0,seq,3931.0,1721412500953275900
left,-0.0036651915870606,-0.0036651915870606,0.0048869219608604,seq,3932.0,1721412500966239900
left,0.0073303831741213,-0.0073303831741213,-0.0048869219608604,seq,3933.0,1721412500985304800
left,-0.0256563406437635,-0.0134390350431203,0.0109955742955207,seq,3934.0,1721412501008332400
left,-0.0171042270958423,-0.0061086523346602,0.0024434609804302,seq,3935.0,1721412501021415400
left,0.0256563406437635,0.0048869219608604,-0.0073303831741213,seq,3936.0,1721412501049035400
left,0.0366519130766391,0.0085521135479211,-0.0073303831741213,seq,3937.0,1721412501070085700
left,-0.0073303831741213,-0.0097738439217209,0.0036651915870606,seq,3938.0,1721412501089024100
left,-0.0097738439217209,-0.0024434609804302,-0.0061086523346602,seq,3939.0,1721412501108030500
left,0.0415388382971286,0.0146607663482427,-0.0073303831741213,seq,3940.0,1721412501131841000
left,0.0452040284872055,0.0109955742955207,-0.0122173046693205,seq,3941.0,1721412501156788400
left,0.0268780700862407,0.0036651915870606,-0.0061086523346602,seq,3942.0,1721412501172790300
left,0.0134390350431203,-0.0061086523346602,0.0048869219608604,seq,3943.0,1721412501185807100
left,0.0073303831741213,-0.0109955742955207,0.0048869219608604,seq,3944.0,1721412501205787700
left,0.0195476878434419,-0.0109955742955207,0.0109955742955207,seq,3945.0,1721412501223899500
left,0.0366519130766391,-0.0085521135479211,0.0048869219608604,seq,3946.0,1721412501247653200
left,0.0256563406437635,-0.0061086523346602,0.0073303831741213,seq,3947.0,1721412501264696800
left,-0.0048869219608604,-0.0085521135479211,0.0146607663482427,seq,3948.0,1721412501301606700
left,-0.0134390350431203,-0.0146607663482427,0.0195476878434419,seq,3949.0,1721412501318721200
left,-0.0171042270958423,-0.0097738439217209,0.0232128798961639,seq,3950.0,1721412501336473100
left,-0.0048869219608604,-0.0109955742955207,0.0146607663482427,seq,3951.0,1721412501348431300
left,-0.0012217304902151,-0.0048869219608604,0.0183259565383195,seq,3952.0,1721412501363425600
left,-0.0061086523346602,-0.0036651915870606,0.0134390350431203,seq,3953.0,1721412501389438900
left,-0.0171042270958423,-0.0109955742955207,0.0097738439217209,seq,3954.0,1721412501414434500
left,-0.0085521135479211,0.0,0.0097738439217209,seq,3955.0,1721412501437142000
left,-0.0195476878434419,-0.0061086523346602,0.0122173046693205,seq,3956.0,1721412501456184100
left,-0.0195476878434419,-0.0024434609804302,0.0012217304902151,seq,3957.0,1721412501469190300
left,-0.0012217304902151,0.0024434609804302,0.0048869219608604,seq,3958.0,1721412501484139900
left,-0.0061086523346602,-0.0048869219608604,-0.0036651915870606,seq,3959.0,1721412501730249900
left,-0.0293215326964855,-0.0012217304902151,0.0085521135479211,seq,3960.0,1721412501738402100
left,-0.0390953756868839,-0.0085521135479211,0.0085521135479211,seq,3961.0,1721412501770379200
left,-0.0024434609804302,0.0012217304902151,0.0,seq,3962.0,1721412501781309600
left,0.0085521135479211,0.0073303831741213,0.0048869219608604,seq,3963.0,1721412501789373700
left,-0.0207694191485643,-0.0097738439217209,0.0061086523346602,seq,3964.0,1721412501802409200
left,-0.0305432621389627,-0.0097738439217209,0.0109955742955207,seq,3965.0,1721412501814362700
left,-0.0293215326964855,-0.0171042270958423,0.0061086523346602,seq,3966.0,1721412501826435800
left,-0.0012217304902151,-0.0048869219608604,0.0073303831741213,seq,3967.0,1721412501837070900
left,0.0061086523346602,0.0012217304902151,0.0085521135479211,seq,3968.0,1721412501851019200
left,-0.0122173046693205,-0.0097738439217209,0.0073303831741213,seq,3969.0,1721412501865079700
left,0.0,-0.0048869219608604,0.0024434609804302,seq,3970.0,1721412501873000100
left,0.0146607663482427,-0.0024434609804302,0.0012217304902151,seq,3971.0,1721412501886070600
left,0.0024434609804302,-0.0036651915870606,0.0012217304902151,seq,3972.0,1721412501895060000
left,0.0097738439217209,0.0,0.0048869219608604,seq,3973.0,1721412501915067500
left,0.0097738439217209,0.0012217304902151,0.0061086523346602,seq,3974.0,1721412501929176900
