sw_epoch_ms,wrist_position,sensor_type,value_X_Axis,value_Y_Axis,value_Z_Axis,seq,seq_num,Watch Time
1721412598287,left,acc,-0.3495534360408783,-2.8658595085144043,9.373299598693848,seq,7898.0,1721412580514262500
1721412598289,left,gyro,0.006108652334660292,-0.004886921960860491,-0.006108652334660292,seq,7898.0,1721412580519201900
1721412598310,left,acc,-0.40701428055763245,-2.873042106628418,9.38048267364502,seq,7899.0,1721412580534260200
1721412598311,left,gyro,-0.0024434609804302454,-0.00366519158706069,-0.0012217304902151227,seq,7899.0,1721412580549272400
1721412598328,left,acc,-0.3758896589279175,-2.8203697204589844,9.404424667358398,seq,7900.0,1721412580564282400
1721412598330,left,gyro,0.0,-0.00733038317412138,0.0,seq,7900.0,1721412580570263700
1721412598347,left,acc,-0.3495534360408783,-2.827552318572998,9.404424667358398,seq,7901.0,1721412580577277500
1721412598349,left,gyro,-0.004886921960860491,-0.00855211354792118,0.0012217304902151227,seq,7901.0,1721412580584265000
1721412598366,left,acc,-0.33758243918418884,-2.87064790725708,9.375694274902344,seq,7902.0,1721412580593317700
1721412598368,left,gyro,-0.015882495790719986,-0.01710422709584236,0.0,seq,7902.0,1721412580597393000
1721412598387,left,acc,-0.3878606855869293,-2.8634653091430664,9.26795482635498,seq,7903.0,1721412580601941100
1721412598387,left,gyro,0.0024434609804302454,-0.009773843921720982,0.0024434609804302454,seq,7903.0,1721412580617984000
1721412598406,left,acc,-0.35673606395721436,-2.959233283996582,9.301473617553711,seq,7904.0,1721412580621912800
1721412598408,left,gyro,0.00855211354792118,-0.0012217304902151227,-0.0012217304902151227,seq,7904.0,1721412580629907800
1721412598427,left,acc,-0.3495534360408783,-2.8610711097717285,9.409213066101074,seq,7905.0,1721412580634901300
1721412598429,left,gyro,0.0012217304902151227,-0.004886921960860491,-0.0012217304902151227,seq,7905.0,1721412580655874700
1721412598446,left,acc,-0.3974374830722809,-2.8395233154296875,9.399636268615723,seq,7906.0,1721412580661970600
1721412598448,left,gyro,0.0,-0.00855211354792118,-0.006108652334660292,seq,7906.0,1721412580666927300
1721412598466,left,acc,-0.3687070608139038,-2.8179752826690674,9.30386734008789,seq,7907.0,1721412580676884600
1721412598467,left,gyro,-0.00855211354792118,-0.010995574295520782,-0.006108652334660292,seq,7907.0,1721412580681982400
1721412598487,left,acc,-0.40462008118629456,-2.8107926845550537,9.349357604980469,seq,7908.0,1721412580685100000
1721412598488,left,gyro,0.00366519158706069,-0.009773843921720982,0.0012217304902151227,seq,7908.0,1721412580702766400
1721412598506,left,acc,-0.3519476354122162,-2.8850131034851074,9.287108421325684,seq,7909.0,1721412580719753700
1721412598508,left,gyro,0.00366519158706069,-0.006108652334660292,0.0,seq,7909.0,1721412580737827400
1721412598528,left,acc,-0.3256114423274994,-2.8802247047424316,9.370905876159668,seq,7910.0,1721412580746847800
1721412598530,left,gyro,-0.00855211354792118,-0.012217304669320583,0.004886921960860491,seq,7910.0,1721412580750836500
1721412598548,left,acc,-0.3519476354122162,-2.9161376953125,9.275136947631836,seq,7911.0,1721412580753781100
1721412598550,left,gyro,0.004886921960860491,-0.006108652334660292,-0.0012217304902151227,seq,7911.0,1721412580761759400
1721412598566,left,acc,-0.42377370595932007,-2.8586769104003906,9.363722801208496,seq,7912.0,1721412580765778700
1721412598567,left,gyro,0.01466076634824276,-0.00733038317412138,0.0,seq,7912.0,1721412580772726600
1721412598587,left,acc,-0.3711012601852417,-2.849100112915039,9.306262016296387,seq,7913.0,1721412580777757900
1721412598589,left,gyro,0.018325956538319588,-0.006108652334660292,-0.00366519158706069,seq,7913.0,1721412580782744500
1721412598609,left,acc,-0.3495534360408783,-2.7748796939849854,9.296685218811035,seq,7914.0,1721412580794786400
1721412598610,left,gyro,0.013439035043120384,-0.009773843921720982,-0.00366519158706069,seq,7914.0,1721412580800550800
1721412598628,left,acc,-0.3974374830722809,-2.8371291160583496,9.308655738830566,seq,7915.0,1721412580814573300
1721412598630,left,gyro,0.006108652334660292,-0.006108652334660292,0.0,seq,7915.0,1721412580819564100
1721412598647,left,acc,-0.45489832758903503,-2.9065608978271484,9.38048267364502,seq,7916.0,1721412580831660200
1721412598649,left,gyro,-0.00855211354792118,-0.009773843921720982,-0.0012217304902151227,seq,7916.0,1721412580835607200
1721412598667,left,acc,-0.3687070608139038,-2.9041666984558105,9.30386734008789,seq,7917.0,1721412580851577000
1721412598669,left,gyro,-0.006108652334660292,-0.0024434609804302454,0.0012217304902151227,seq,7917.0,1721412580884653800
1721412598688,left,acc,-0.3064578175544739,-2.940079689025879,9.327810287475586,seq,7918.0,1721412581095245000
1721412598689,left,gyro,0.01710422709584236,0.004886921960860491,-0.009773843921720982,seq,7918.0,1721412581102918900
1721412598713,left,acc,-0.31364041566848755,-2.7557260990142822,9.394847869873047,seq,7919.0,1721412581108926800
1721412598715,left,gyro,0.006108652334660292,-0.0024434609804302454,-0.010995574295520782,seq,7919.0,1721412581114935100
1721412598727,left,acc,-0.35434186458587646,-2.832340717315674,9.327810287475586,seq,7920.0,1721412581117911300
1721412598730,left,gyro,0.010995574295520782,-0.0024434609804302454,-0.01710422709584236,seq,7920.0,1721412581132919700
1721412598748,left,acc,-0.3495534360408783,-2.7676970958709717,9.296685218811035,seq,7921.0,1721412581144944400
1721412598749,left,gyro,0.00855211354792118,-0.004886921960860491,-0.009773843921720982,seq,7921.0,1721412581158407000
1721412598767,left,acc,-0.3734954595565796,-2.8179752826690674,9.38048267364502,seq,7922.0,1721412581164478300
1721412598770,left,gyro,-0.0024434609804302454,-0.009773843921720982,-0.00855211354792118,seq,7922.0,1721412581168474200
1721412598790,left,acc,-0.37828385829925537,-2.8443117141723633,9.354146003723145,seq,7923.0,1721412581176466400
1721412598792,left,gyro,0.006108652334660292,0.0012217304902151227,-0.006108652334660292,seq,7923.0,1721412581180473300
1721412598816,left,acc,-0.2849099934101105,-2.82515811920166,9.354146003723145,seq,7924.0,1721412581183468000
1721412598819,left,gyro,0.019547687843441963,0.010995574295520782,0.0,seq,7924.0,1721412581197536900
1721412598831,left,acc,-0.33039984107017517,-2.7916390895843506,9.330204010009766,seq,7925.0,1721412581203264700
1721412598832,left,gyro,0.01466076634824276,0.010995574295520782,0.0,seq,7925.0,1721412581211267700
1721412598847,left,acc,-0.31124621629714966,-2.782062292098999,9.35893440246582,seq,7926.0,1721412581218272700
1721412598850,left,gyro,0.013439035043120384,0.0024434609804302454,-0.0012217304902151227,seq,7926.0,1721412581221239100
1721412598868,left,acc,-0.35434186458587646,-2.7988216876983643,9.327810287475586,seq,7927.0,1721412581230259500
1721412598869,left,gyro,0.019547687843441963,0.012217304669320583,0.0012217304902151227,seq,7927.0,1721412581235251300
1721412598889,left,acc,-0.2849099934101105,-2.892195701599121,9.327810287475586,seq,7928.0,1721412581244226500
1721412598891,left,gyro,0.00366519158706069,0.0024434609804302454,0.0024434609804302454,seq,7928.0,1721412581250270400
1721412598912,left,acc,-0.31364041566848755,-2.827552318572998,9.425971984863281,seq,7929.0,1721412581261276000
1721412598914,left,gyro,0.0,-0.0012217304902151227,0.006108652334660292,seq,7929.0,1721412581265196600
1721412598927,left,acc,-0.38546648621559143,-2.7748796939849854,9.301473617553711,seq,7930.0,1721412581268259200
1721412598928,left,gyro,0.013439035043120384,0.0012217304902151227,0.00366519158706069,seq,7930.0,1721412581275279100
1721412598949,left,acc,-0.33518823981285095,-2.784456491470337,9.425971984863281,seq,7931.0,1721412581279249200
1721412598950,left,gyro,0.00733038317412138,0.0024434609804302454,0.01466076634824276,seq,7931.0,1721412581285159500
1721412598967,left,acc,-0.3208230137825012,-2.851494312286377,9.385271072387695,seq,7932.0,1721412581292238900
1721412598968,left,gyro,-0.006108652334660292,0.0012217304902151227,0.012217304669320583,seq,7932.0,1721412581302378200
1721412598988,left,acc,-0.3208230137825012,-2.7437551021575928,9.320627212524414,seq,7933.0,1721412581315391900
1721412598992,left,gyro,0.00366519158706069,0.00366519158706069,0.009773843921720982,seq,7933.0,1721412581319396200
1721412599015,left,acc,-0.3423708379268646,-2.8395233154296875,9.354146003723145,seq,7934.0,1721412581333397000
1721412599019,left,gyro,0.006108652334660292,0.0012217304902151227,0.00366519158706069,seq,7934.0,1721412581344519100
1721412599030,left,acc,-0.31842881441116333,-2.846705913543701,9.342175483703613,seq,7935.0,1721412581347533600
1721412599031,left,gyro,0.00733038317412138,0.0012217304902151227,0.00366519158706069,seq,7935.0,1721412581352518000
1721412599049,left,acc,-0.4572925269603729,-2.832340717315674,9.349357604980469,seq,7936.0,1721412581361280400
1721412599050,left,gyro,0.0,0.00366519158706069,0.00366519158706069,seq,7936.0,1721412581366370500
1721412599068,left,acc,-0.33518823981285095,-2.8850131034851074,9.294290542602539,seq,7937.0,1721412581371341900
1721412599068,left,gyro,0.0012217304902151227,0.00366519158706069,0.004886921960860491,seq,7937.0,1721412581377341300
1721412599089,left,acc,-0.35434186458587646,-2.765302896499634,9.311050415039062,seq,7938.0,1721412581381335800
1721412599091,left,gyro,0.013439035043120384,0.00855211354792118,0.00366519158706069,seq,7938.0,1721412581384333900
1721412599109,left,acc,-0.33518823981285095,-2.741360902786255,9.366117477416992,seq,7939.0,1721412581387400800
1721412599111,left,gyro,0.0024434609804302454,0.0012217304902151227,-0.0024434609804302454,seq,7939.0,1721412581398395000
1721412599128,left,acc,-0.40940847992897034,-2.868253707885742,9.337387084960938,seq,7940.0,1721412581403101600
1721412599132,left,gyro,0.00733038317412138,0.00366519158706069,0.0024434609804302454,seq,7940.0,1721412581413108400
1721412599151,left,acc,-0.4405331015586853,-2.7269957065582275,9.320627212524414,seq,7941.0,1721412581418106100
1721412599152,left,gyro,0.010995574295520782,0.00855211354792118,0.0012217304902151227,seq,7941.0,1721412581434097900
1721412599168,left,acc,-0.37828385829925537,-2.8371291160583496,9.402029991149902,seq,7942.0,1721412581444098700
1721412599168,left,gyro,0.0024434609804302454,-0.00366519158706069,0.0024434609804302454,seq,7942.0,1721412581448094800
1721412599189,left,acc,-0.304063618183136,-2.7269957065582275,9.311050415039062,seq,7943.0,1721412581453043300
1721412599192,left,gyro,0.0,0.00366519158706069,0.0012217304902151227,seq,7943.0,1721412581466076600
1721412599211,left,acc,-0.4118026793003082,-2.8179752826690674,9.260771751403809,seq,7944.0,1721412581470089800
1721412599212,left,gyro,0.006108652334660292,0.0,-0.00855211354792118,seq,7944.0,1721412581476041800
1721412599229,left,acc,-0.38546648621559143,-2.736572504043579,9.346963882446289,seq,7945.0,1721412581479106600
1721412599231,left,gyro,-0.013439035043120384,-0.006108652334660292,-0.0024434609804302454,seq,7945.0,1721412581482091300
1721412599248,left,acc,-0.3663128614425659,-2.7509377002716064,9.35893440246582,seq,7946.0,1721412581501733000
1721412599250,left,gyro,-0.015882495790719986,-0.006108652334660292,0.0012217304902151227,seq,7946.0,1721412581515803900
1721412599268,left,acc,-0.35673606395721436,-2.7772738933563232,9.346963882446289,seq,7947.0,1721412581518793400
1721412599269,left,gyro,-0.0024434609804302454,-0.00366519158706069,-0.006108652334660292,seq,7947.0,1721412581525779700
1721412599289,left,acc,-0.3734954595565796,-2.8203697204589844,9.35654067993164,seq,7948.0,1721412581530802900
1721412599291,left,gyro,-0.015882495790719986,-0.0012217304902151227,0.0024434609804302454,seq,7948.0,1721412581534841800
1721412599311,left,acc,-0.38307225704193115,-2.8419175148010254,9.402029991149902,seq,7949.0,1721412581538848500
1721412599313,left,gyro,-0.028099801391363144,-0.009773843921720982,-0.004886921960860491,seq,7949.0,1721412581544836500
1721412599329,left,acc,-0.38307225704193115,-2.8993782997131348,9.299078941345215,seq,7950.0,1721412581548865000
1721412599331,left,gyro,0.013439035043120384,0.006108652334660292,0.010995574295520782,seq,7950.0,1721412581554845800
1721412599349,left,acc,-0.47884035110473633,-2.6671407222747803,9.375694274902344,seq,7951.0,1721412581563850000
1721412599350,left,gyro,0.021991148591041565,0.010995574295520782,-0.013439035043120384,seq,7951.0,1721412581569849300
1721412599369,left,acc,-0.42616790533065796,-2.695871114730835,9.349357604980469,seq,7952.0,1721412581572780000
1721412599370,left,gyro,-0.00733038317412138,0.0012217304902151227,-0.006108652334660292,seq,7952.0,1721412581581841700
1721412599390,left,acc,-0.3519476354122162,-2.8586769104003906,9.287108421325684,seq,7953.0,1721412581585837100
1721412599394,left,gyro,-0.00855211354792118,-0.0024434609804302454,0.0012217304902151227,seq,7953.0,1721412581589898000
1721412599412,left,acc,-0.3711012601852417,-2.779668092727661,9.327810287475586,seq,7954.0,1721412581599991400
1721412599414,left,gyro,0.021991148591041565,0.013439035043120384,-0.0024434609804302454,seq,7954.0,1721412581603718500
1721412599429,left,acc,-0.4572925269603729,-2.7748796939849854,9.32541561126709,seq,7955.0,1721412581620711000
1721412599432,left,gyro,0.01466076634824276,0.018325956538319588,0.006108652334660292,seq,7955.0,1721412581627715700
1721412599448,left,acc,-0.45250412821769714,-2.8227639198303223,9.454702377319336,seq,7956.0,1721412581639663500
1721412599450,left,gyro,-0.00366519158706069,0.012217304669320583,0.004886921960860491,seq,7956.0,1721412581645681400
1721412599469,left,acc,-0.2513911724090576,-2.9065608978271484,9.299078941345215,seq,7957.0,1721412581653750100
1721412599470,left,gyro,0.01710422709584236,0.021991148591041565,0.018325956538319588,seq,7957.0,1721412581661725700
1721412599490,left,acc,-0.3687070608139038,-2.7533318996429443,9.294290542602539,seq,7958.0,1721412581678720500
1721412599493,left,gyro,0.01466076634824276,0.02076941914856434,-0.009773843921720982,seq,7958.0,1721412581685677900
1721412599512,left,acc,-0.43095630407333374,-2.82515811920166,9.239224433898926,seq,7959.0,1721412581702385900
1721412599513,left,gyro,0.006108652334660292,0.024434609338641167,-0.00366519158706069,seq,7959.0,1721412581708493800
1721412599533,left,acc,-0.40940847992897034,-2.765302896499634,9.430760383605957,seq,7960.0,1721412581719535600
1721412599535,left,gyro,0.009773843921720982,0.03176499158143997,0.004886921960860491,seq,7960.0,1721412581728513900
1721412599550,left,acc,-0.3495534360408783,-2.671929121017456,9.308655738830566,seq,7961.0,1721412581734492800
1721412599551,left,gyro,0.0354301854968071,0.045204028487205505,-0.009773843921720982,seq,7961.0,1721412581737492800
1721412599569,left,acc,-0.4405331015586853,-2.8203697204589844,9.318233489990234,seq,7962.0,1721412581754427000
1721412599571,left,gyro,0.018325956538319588,0.03298672288656235,-0.0012217304902151227,seq,7962.0,1721412581760500600
1721412599590,left,acc,-0.45250412821769714,-2.717418909072876,9.370905876159668,seq,7963.0,1721412581776495300
1721412599594,left,gyro,0.00733038317412138,0.042760565876960754,0.0012217304902151227,seq,7963.0,1721412581782504200
1721412599610,left,acc,-0.47644615173339844,-2.782062292098999,9.378087997436523,seq,7964.0,1721412581796570200
1721412599615,left,gyro,-0.018325956538319588,0.02932153269648552,0.00733038317412138,seq,7964.0,1721412581799572800
1721412599633,left,acc,-0.45250412821769714,-2.8419175148010254,9.332598686218262,seq,7965.0,1721412581832242500
1721412599635,left,gyro,0.0024434609804302454,0.03787364438176155,0.004886921960860491,seq,7965.0,1721412581837245200
1721412599650,left,acc,-0.45489832758903503,-2.7700912952423096,9.32302188873291,seq,7966.0,1721412581847247500
1721412599651,left,gyro,0.009773843921720982,0.04886921867728233,0.0,seq,7966.0,1721412581855242900
1721412599670,left,acc,-0.47165772318840027,-2.8443117141723633,9.339780807495117,seq,7967.0,1721412581862301200
1721412599672,left,gyro,0.013439035043120384,0.045204028487205505,0.00366519158706069,seq,7967.0,1721412581865228600
1721412599691,left,acc,-0.42377370595932007,-2.7676970958709717,9.363722801208496,seq,7968.0,1721412581879291000
1721412599694,left,gyro,0.019547687843441963,0.04886921867728233,0.0012217304902151227,seq,7968.0,1721412581883290400
1721412599711,left,acc,-0.5626373887062073,-2.6647465229034424,9.425971984863281,seq,7969.0,1721412581896354300
1721412599713,left,gyro,0.010995574295520782,0.05009094998240471,0.009773843921720982,seq,7969.0,1721412581901440200
1721412599730,left,acc,-0.5626373887062073,-2.7437551021575928,9.387664794921875,seq,7970.0,1721412581915115100
1721412599731,left,gyro,0.009773843921720982,0.04398229718208313,0.006108652334660292,seq,7970.0,1721412581919078900
1721412599750,left,acc,-0.5219359993934631,-2.75812029838562,9.327810287475586,seq,7971.0,1721412581936015500
1721412599752,left,gyro,0.004886921960860491,0.045204028487205505,0.01466076634824276,seq,7971.0,1721412581955082100
1721412599770,left,acc,-0.49799394607543945,-2.8155810832977295,9.452308654785156,seq,7972.0,1721412581959022600
1721412599773,left,gyro,0.01466076634824276,0.039095375686883926,0.00733038317412138,seq,7972.0,1721412581962082100
1721412599795,left,acc,-0.5650315880775452,-2.669534921646118,9.346963882446289,seq,7973.0,1721412581982021500
1721412599796,left,gyro,0.019547687843441963,0.0403171069920063,0.009773843921720982,seq,7973.0,1721412581987075800
1721412599813,left,acc,-0.5051765441894531,-2.7509377002716064,9.41639518737793,seq,7974.0,1721412582003189400
1721412599816,left,gyro,-0.0012217304902151227,0.025656340643763542,0.015882495790719986,seq,7974.0,1721412582015659300
1721412599831,left,acc,-0.4812345504760742,-2.75812029838562,9.390059471130371,seq,7975.0,1721412582021662300
1721412599833,left,gyro,0.0012217304902151227,0.03420845419168472,0.01466076634824276,seq,7975.0,1721412582026030500
1721412599850,left,acc,-0.5746083855628967,-2.7317841053009033,9.35893440246582,seq,7976.0,1721412582047074200
1721412599855,left,gyro,0.004886921960860491,0.030543262138962746,0.012217304669320583,seq,7976.0,1721412582051078800
1721412599870,left,acc,-0.6153098344802856,-2.82515811920166,9.337387084960938,seq,7977.0,1721412582058145800
1721412599872,left,gyro,-0.0024434609804302454,0.01710422709584236,0.01466076634824276,seq,7977.0,1721412582062146100
1721412599897,left,acc,-0.5554547905921936,-2.7102363109588623,9.390059471130371,seq,7978.0,1721412582086095100
1721412599900,left,gyro,0.009773843921720982,0.021991148591041565,0.012217304669320583,seq,7978.0,1721412582094183700
1721412599912,left,acc,-0.5554547905921936,-2.7533318996429443,9.368511199951172,seq,7979.0,1721412582105705700
1721412599916,left,gyro,0.013439035043120384,0.021991148591041565,0.010995574295520782,seq,7979.0,1721412582113715800
1721412599932,left,acc,-0.5937620401382446,-2.6839001178741455,9.35893440246582,seq,7980.0,1721412582117775100
1721412599933,left,gyro,-0.0012217304902151227,0.01466076634824276,0.012217304669320583,seq,7980.0,1721412582121753600
1721412599950,left,acc,-0.5746083855628967,-2.7461493015289307,9.394847869873047,seq,7981.0,1721412582134780900
1721412599951,left,gyro,-0.01466076634824276,0.004886921960860491,0.013439035043120384,seq,7981.0,1721412582168770300
1721412599971,left,acc,-0.5937620401382446,-2.6599581241607666,9.411606788635254,seq,7982.0,1721412582186807700
1721412599972,left,gyro,0.004886921960860491,0.010995574295520782,0.004886921960860491,seq,7982.0,1721412582200848300
1721412599994,left,acc,-0.6368576288223267,-2.695871114730835,9.3828763961792,seq,7983.0,1721412582205175600
1721412599996,left,gyro,-0.0024434609804302454,0.013439035043120384,0.010995574295520782,seq,7983.0,1721412582214164700
1721412600012,left,acc,-0.5626373887062073,-2.7772738933563232,9.370905876159668,seq,7984.0,1721412582218219700
1721412600013,left,gyro,-0.013439035043120384,0.00366519158706069,0.012217304669320583,seq,7984.0,1721412582234233900
1721412600031,left,acc,-0.5817909836769104,-2.7700912952423096,9.430760383605957,seq,7985.0,1721412582242162800
1721412600032,left,gyro,0.006108652334660292,0.00366519158706069,0.004886921960860491,seq,7985.0,1721412582247208900
1721412600050,left,acc,-0.5482721924781799,-2.691082715988159,9.399636268615723,seq,7986.0,1721412582253258100
1721412600051,left,gyro,0.00855211354792118,0.006108652334660292,0.0012217304902151227,seq,7986.0,1721412582260225100
1721412600071,left,acc,-0.5650315880775452,-2.7222073078155518,9.370905876159668,seq,7987.0,1721412582264193200
1721412600073,left,gyro,-0.00733038317412138,-0.004886921960860491,0.00366519158706069,seq,7987.0,1721412582271227500
1721412600093,left,acc,-0.5386953949928284,-2.7509377002716064,9.337387084960938,seq,7988.0,1721412582279220100
1721412600094,left,gyro,-0.00855211354792118,-0.010995574295520782,0.0024434609804302454,seq,7988.0,1721412582287162500
1721412600112,left,acc,-0.5339069962501526,-2.765302896499634,9.308655738830566,seq,7989.0,1721412582297273900
1721412600113,left,gyro,-0.021991148591041565,-0.013439035043120384,0.00733038317412138,seq,7989.0,1721412582305960300
1721412600131,left,acc,-0.6057330369949341,-2.75812029838562,9.445125579833984,seq,7990.0,1721412582316019400
1721412600135,left,gyro,-0.03787364438176155,-0.015882495790719986,0.013439035043120384,seq,7990.0,1721412582321009000
1721412600151,left,acc,-0.5626373887062073,-2.738966703414917,9.423578262329102,seq,7991.0,1721412582336008200
1721412600152,left,gyro,-0.024434609338641167,-0.01466076634824276,0.010995574295520782,seq,7991.0,1721412582345021600
1721412600171,left,acc,-0.5626373887062073,-2.6192567348480225,9.332598686218262,seq,7992.0,1721412582358018400
1721412600172,left,gyro,0.0012217304902151227,-0.00366519158706069,0.0024434609804302454,seq,7992.0,1721412582361964600
1721412600194,left,acc,-0.5315127968788147,-2.7102363109588623,9.287108421325684,seq,7993.0,1721412582388057900
1721412600196,left,gyro,-0.028099801391363144,-0.01466076634824276,0.00733038317412138,seq,7993.0,1721412582403074300
1721412600211,left,acc,-0.5626373887062073,-2.7533318996429443,9.301473617553711,seq,7994.0,1721412582418746900
1721412600212,left,gyro,-0.03420845419168472,-0.012217304669320583,0.0024434609804302454,seq,7994.0,1721412582429813600
1721412600231,left,acc,-0.6105214357376099,-2.7676970958709717,9.411606788635254,seq,7995.0,1721412582434772300
1721412600235,left,gyro,-0.010995574295520782,-0.0012217304902151227,-0.006108652334660292,seq,7995.0,1721412582457821100
1721412600251,left,acc,-0.6105214357376099,-2.7988216876983643,9.35893440246582,seq,7996.0,1721412582461818400
1721412600253,left,gyro,-0.009773843921720982,-0.00855211354792118,-0.00855211354792118,seq,7996.0,1721412582465820300
1721412600273,left,acc,-0.5746083855628967,-2.734178304672241,9.351752281188965,seq,7997.0,1721412582469805300
1721412600275,left,gyro,0.00855211354792118,-0.0024434609804302454,-0.010995574295520782,seq,7997.0,1721412582481818100
1721412600294,left,acc,-0.6512228846549988,-2.6886885166168213,9.339780807495117,seq,7998.0,1721412582487832200
1721412600297,left,gyro,-0.01466076634824276,-0.00733038317412138,-0.006108652334660292,seq,7998.0,1721412582501818400
1721412600316,left,acc,-0.5267243981361389,-2.7988216876983643,9.385271072387695,seq,7999.0,1721412582510230800
1721412600317,left,gyro,-0.021991148591041565,-0.00855211354792118,0.006108652334660292,seq,7999.0,1721412582516228500
1721412600331,left,acc,-0.5386953949928284,-2.8107926845550537,9.327810287475586,seq,8000.0,1721412582522162600
1721412600332,left,gyro,0.0012217304902151227,-0.0024434609804302454,-0.0024434609804302454,seq,8000.0,1721412582530217900
1721412600351,left,acc,-0.5410895943641663,-2.7317841053009033,9.327810287475586,seq,8001.0,1721412582537154400
1721412600353,left,gyro,-0.0024434609804302454,-0.00366519158706069,-0.0024434609804302454,seq,8001.0,1721412582543151100
1721412600372,left,acc,-0.6368576288223267,-2.765302896499634,9.39245319366455,seq,8002.0,1721412582561221900
1721412600374,left,gyro,-0.00366519158706069,-0.009773843921720982,-0.004886921960860491,seq,8002.0,1721412582573164300
1721412600396,left,acc,-0.5770025849342346,-2.719813108444214,9.35654067993164,seq,8003.0,1721412582581163600
1721412600398,left,gyro,0.009773843921720982,-0.006108652334660292,-0.006108652334660292,seq,8003.0,1721412582586210400
1721412600413,left,acc,-0.5578489899635315,-2.762908697128296,9.320627212524414,seq,8004.0,1721412582600354400
1721412600415,left,gyro,-0.02321287989616394,-0.015882495790719986,0.012217304669320583,seq,8004.0,1721412582603375300
1721412600432,left,acc,-0.5171475410461426,-2.846705913543701,9.406818389892578,seq,8005.0,1721412582618108300
1721412600434,left,gyro,-0.013439035043120384,-0.010995574295520782,0.00855211354792118,seq,8005.0,1721412582627041800
1721412600452,left,acc,-0.5578489899635315,-2.80361008644104,9.315838813781738,seq,8006.0,1721412582637113200
1721412600454,left,gyro,0.006108652334660292,-0.004886921960860491,0.00733038317412138,seq,8006.0,1721412582645106900
1721412600472,left,acc,-0.545877993106842,-2.7317841053009033,9.332598686218262,seq,8007.0,1721412582660098800
1721412600475,left,gyro,-0.0024434609804302454,-0.00733038317412138,0.0024434609804302454,seq,8007.0,1721412582664106000
1721412600495,left,acc,-0.5841852426528931,-2.7676970958709717,9.315838813781738,seq,8008.0,1721412582685110900
1721412600498,left,gyro,0.00366519158706069,-0.006108652334660292,0.0024434609804302454,seq,8008.0,1721412582699258700
1721412600515,left,acc,-0.6416460275650024,-2.806004285812378,9.294290542602539,seq,8009.0,1721412582708861500
1721412600518,left,gyro,0.010995574295520782,-0.004886921960860491,0.0012217304902151227,seq,8009.0,1721412582712865700
1721412600533,left,acc,-0.6153098344802856,-2.7317841053009033,9.294290542602539,seq,8010.0,1721412582719767600
1721412600534,left,gyro,0.01466076634824276,0.0012217304902151227,0.00855211354792118,seq,8010.0,1721412582727797400
1721412600552,left,acc,-0.5386953949928284,-2.6575639247894287,9.35654067993164,seq,8011.0,1721412582737857400
1721412600553,left,gyro,0.02076941914856434,0.0012217304902151227,0.004886921960860491,seq,8011.0,1721412582742870500
1721412600572,left,acc,-0.5937620401382446,-2.691082715988159,9.334992408752441,seq,8012.0,1721412582758803800
1721412600574,left,gyro,0.0,-0.004886921960860491,0.010995574295520782,seq,8012.0,1721412582762866700
1721412600595,left,acc,-0.5793967843055725,-2.7557260990142822,9.35654067993164,seq,8013.0,1721412582800900800
1721412600597,left,gyro,0.00855211354792118,-0.0024434609804302454,0.013439035043120384,seq,8013.0,1721412582812596800
1721412600617,left,acc,-0.5817909836769104,-2.7485435009002686,9.368511199951172,seq,8014.0,1721412582820564900
1721412600619,left,gyro,0.010995574295520782,-0.0012217304902151227,0.00855211354792118,seq,8014.0,1721412582830610000
1721412600632,left,acc,-0.45250412821769714,-2.868253707885742,9.287108421325684,seq,8015.0,1721412582845547900
1721412600634,left,gyro,-0.0024434609804302454,-0.006108652334660292,0.012217304669320583,seq,8015.0,1721412582850543300
1721412600652,left,acc,-0.5554547905921936,-2.540247917175293,9.378087997436523,seq,8016.0,1721412582859542400
1721412600654,left,gyro,-0.018325956538319588,-0.00366519158706069,0.0012217304902151227,seq,8016.0,1721412582866596300
1721412600672,left,acc,-0.5793967843055725,-2.719813108444214,9.327810287475586,seq,8017.0,1721412582872604900
1721412600678,left,gyro,0.0,-0.009773843921720982,-0.01466076634824276,seq,8017.0,1721412582887588900
1721412600698,left,acc,-0.5746083855628967,-2.806004285812378,9.354146003723145,seq,8018.0,1721412582906147900
1721412600700,left,gyro,-0.009773843921720982,-0.00366519158706069,0.0012217304902151227,seq,8018.0,1721412582913258500
1721412600714,left,acc,-0.5937620401382446,-2.7222073078155518,9.38048267364502,seq,8019.0,1721412582916271600
1721412600717,left,gyro,-0.010995574295520782,-0.00366519158706069,-0.00855211354792118,seq,8019.0,1721412582919221900
1721412600732,left,acc,-0.6105214357376099,-2.80361008644104,9.361329078674316,seq,8020.0,1721412582937255500
1721412600734,left,gyro,0.006108652334660292,0.0,-0.006108652334660292,seq,8020.0,1721412582948274500
1721412600752,left,acc,-0.5937620401382446,-2.7054479122161865,9.41639518737793,seq,8021.0,1721412582952274000
1721412600753,left,gyro,0.0,-0.004886921960860491,-0.0012217304902151227,seq,8021.0,1721412582957157600
1721412600772,left,acc,-0.48602294921875,-2.8155810832977295,9.354146003723145,seq,8022.0,1721412582962258600
1721412600774,left,gyro,0.013439035043120384,-0.0024434609804302454,0.0012217304902151227,seq,8022.0,1721412582967256500
1721412600796,left,acc,-0.5961562395095825,-2.7533318996429443,9.394847869873047,seq,8023.0,1721412582987264100
