OBS Stamps,Watch Time,wrist_position,value_X_Axis,value_Y_Axis,value_Z_Axis,seq,seq_num
1721412528166666666,1.7214125281596385e+18,right,-0.5998696684837341,0.3445279896259308,-0.0390953756868839,seq,5599.0
1721412528200000000,1.7214125281847053e+18,right,-0.4838052690029144,0.304210901260376,-0.0842994004487991,seq,5601.0
1721412528233333333,1.7214125282079895e+18,right,-0.616973876953125,0.3701843321323395,-0.1563815027475357,seq,5602.0
1721412528266666666,1.7214125282509998e+18,right,-0.4532620012760162,0.3139847218990326,-0.1722639948129654,seq,5604.0
1721412528300000000,1.721412528273983e+18,right,-0.3005456924438476,0.2773328125476837,-0.1930334120988845,seq,5605.0
1721412528333333333,1.7214125283277402e+18,right,-0.4899139404296875,0.3799581825733185,-0.3176499307155609,seq,5608.0
1721412528366666666,1.7214125283277402e+18,right,-0.4899139404296875,0.3799581825733185,-0.3176499307155609,seq,5608.0
1721412528400000000,1.7214125283728215e+18,right,-0.2028072625398636,0.2932153046131134,-0.3017674386501312,seq,5609.0
1721412528433333333,1.7214125284295227e+18,right,-0.1747074574232101,0.351858377456665,-0.2528982162475586,seq,5612.0
1721412528466666666,1.7214125284565233e+18,right,-0.0891863256692886,0.3188716471195221,-0.2822197377681732,seq,5614.0
1721412528500000000,1.721412528473557e+18,right,-0.1844813078641891,0.3433062732219696,-0.3200933933258056,seq,5615.0
1721412528533333333,1.721412528531272e+18,right,-0.1514945775270462,0.3665191531181335,-0.4092797040939331,seq,5618.0
1721412528566666666,1.721412528566217e+18,right,-0.1392772793769836,0.3860668241977691,-0.384845107793808,seq,5620.0
1721412528600000000,1.7214125285833226e+18,right,-0.0549778714776039,0.361632227897644,-0.361632227897644,seq,5621.0
1721412528633333333,1.7214125286240343e+18,right,-0.0745255574584007,0.3567453026771545,-0.3481931984424591,seq,5622.0
1721412528666666666,1.721412528640982e+18,right,-0.1014036312699318,0.3530801236629486,-0.3213151097297668,seq,5623.0
1721412528700000000,1.7214125286810865e+18,right,-0.1026253625750541,0.3555235862731933,-0.3090978264808655,seq,5624.0
1721412528733333333,1.7214125286810865e+18,right,-0.1026253625750541,0.3555235862731933,-0.3090978264808655,seq,5624.0
